"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","MUARIP, CANDU ISMAEL             SIRCAN                               LABAN (LDP)              37,688   May 15,1995","1/7","BASILAN","09","congressman",NA," 37,688","May 15,1995","MUARIP, CANDU ISMAEL","LABAN (LDP)",TRUE
"2","ALANO, LOUIS WALTON              LOUIE                                NPC                      27,478","1/7","BASILAN","09","congressman",NA," 27,478",NA,"ALANO, LOUIS WALTON","NPC",TRUE
"3","TUGUNG, ELNORITA PAMARAN         NORING                               LAKAS NUCD-UMDP          20,430","1/7","BASILAN","09","congressman",NA," 20,430",NA,"TUGUNG, ELNORITA PAMARAN","LAKAS NUCD-UMDP",TRUE
"4","CARAMA, MOHD. YAMANI HABIB YASIN PANING                               INDEPENDENT              2,993","1/7","BASILAN","09","congressman",NA," 2,993",NA,"CARAMA, MOHD. YAMANI HABIB YASIN PANING","",TRUE
"5","SALAPUDDIN, GERRY AJUL           GERRY                                LABAN (LDP)              63,231   May 14,1995","1/7","BASILAN","09","governor",""," 63,231","May 14,1995","SALAPUDDIN, GERRY AJUL","LABAN (LDP)",TRUE
"6","FURIGAY, WILFRIDO CUEVAS         FRED                                 LAKAS NUCD-UMDP          30,482","1/7","BASILAN","09","governor",""," 30,482",NA,"FURIGAY, WILFRIDO CUEVAS","LAKAS NUCD-UMDP",TRUE
"7","DANS, ALVIN GREGORIO             AL                                    LP                        70","1/7","BASILAN","09","governor",""," 70",NA,"DANS, ALVIN GREGORIO","LP",TRUE
"8","CALBI, IBNI ASANA                -                                    LM                         43","1/7","BASILAN","09","governor",""," 43",NA,"CALBI, IBNI ASANA","",TRUE
"9","ELIAS, MUKTAR A.                 MUKS                                 NPC                        24","1/7","BASILAN","09","governor",""," 24",NA,"ELIAS, MUKTAR A.","NPC",TRUE
"10","KASIM, PING ASAIN                FARID                                LAKAS NUCD-UMDP          28,908   May 14,1995","1/7","BASILAN","09","vice governor",""," 28,908","May 14,1995","KASIM, PING ASAIN","LAKAS NUCD-UMDP",TRUE
"11","LIM, IBRAHIM HASSAN              ENGINEER                             LABAN (LDP)              25,086","1/7","BASILAN","09","vice governor",""," 25,086",NA,"LIM, IBRAHIM HASSAN","LABAN (LDP)",TRUE
"12","FERNANDEZ, EDDIE IMAMIL          OTOH                                 LAKAS NUCD-UMDP          23,956","1/7","BASILAN","09","vice governor",""," 23,956",NA,"FERNANDEZ, EDDIE IMAMIL","LAKAS NUCD-UMDP",TRUE
"13","ANOOS, ANDRES ARBON              ANDY                                  LP                      12,982","1/7","BASILAN","09","vice governor",""," 12,982",NA,"ANOOS, ANDRES ARBON","LP",TRUE
"14","HAJAN, SAKIRAN AKLAL             KIRA                                 LABAN (LDP)              12,550   May 14,1995","1/7","BASILAN","09","board member","1ST DISTRICT"," 12,550","May 14,1995","HAJAN, SAKIRAN AKLAL","LABAN (LDP)",TRUE
"15","YU, SUSAN BAILON                 SAN                                  LAKAS NUCD-UMDP          12,438   May 14,1995","1/7","BASILAN","09","board member","1ST DISTRICT"," 12,438","May 14,1995","YU, SUSAN BAILON","LAKAS NUCD-UMDP",TRUE
"16","TUPAY, MISUDDIN SAHI             MISTY                                LAKAS NUCD-UMDP          12,431   May 14,1995","1/7","BASILAN","09","board member","1ST DISTRICT"," 12,431","May 14,1995","TUPAY, MISUDDIN SAHI","LAKAS NUCD-UMDP",TRUE
"17","ANTONIO, PERFECTO JR. CAPIN      TOTO                                 LAKAS NUCD-UMDP          11,487","1/7","BASILAN","09","board member","1ST DISTRICT"," 11,487",NA,"ANTONIO, PERFECTO JR. CAPIN","LAKAS NUCD-UMDP",TRUE
"18","YASIN, JEAN FATIMA SALVADOR      INTAN                                LABAN (LDP)              9,398","1/7","BASILAN","09","board member","1ST DISTRICT"," 9,398",NA,"YASIN, JEAN FATIMA SALVADOR","LABAN (LDP)",TRUE
"19","VALENCIA, BENJAMIN RODRIGUEZ     BEN                                   LP                      8,904","1/7","BASILAN","09","board member","1ST DISTRICT"," 8,904",NA,"VALENCIA, BENJAMIN RODRIGUEZ","LP",TRUE
"20","DUMADAUG, PIO ALFRODA            PIO/BOY                              NPC                      8,166","1/7","BASILAN","09","board member","1ST DISTRICT"," 8,166",NA,"DUMADAUG, PIO ALFRODA","NPC",TRUE
"21","CALANZA, ROBERTO TALAVER         BERT                                 NPC                      6,789","1/7","BASILAN","09","board member","1ST DISTRICT"," 6,789",NA,"CALANZA, ROBERTO TALAVER","NPC",TRUE
"22","PAWAKI, AMILBAHAR S.JURRIPAE     H.J. AMIL BAHAR                      LAKAS NUCD-UMDP          1,623","1/7","BASILAN","09","board member","1ST DISTRICT"," 1,623",NA,"PAWAKI, AMILBAHAR S.JURRIPAE","LAKAS NUCD-UMDP",TRUE
"23","BALAMO, BONNIE CUEVAS            BON/ABDULAZIZ                        LAKAS NUCD-UMDP          19,906   May 14,1995","1/7","BASILAN","09","board member","2ND DISTRICT"," 19,906","May 14,1995","BALAMO, BONNIE CUEVAS","LAKAS NUCD-UMDP",TRUE
"24","ABDULLAH, MOHAMMAD B.           MADS                                LABAN (LDP)              19,290   May 14,1995","2/7","BASILAN","09","board member","2ND DISTRICT"," 19,290","May 14,1995","ABDULLAH, MOHAMMAD B.","LABAN (LDP)",TRUE
"25","ASALUL, ANDRIEL B.              ANDY                                LABAN (LDP)              18,549   May 14,1995","2/7","BASILAN","09","board member","2ND DISTRICT"," 18,549","May 14,1995","ASALUL, ANDRIEL B.","LABAN (LDP)",TRUE
"26","ASMAWIL, HUNASIL ANDIOUS        NATO                                LABAN (LDP)              13,691","2/7","BASILAN","09","board member","2ND DISTRICT"," 13,691",NA,"ASMAWIL, HUNASIL ANDIOUS","LABAN (LDP)",TRUE
"27","BOGA, HADJI RIFAI RICARDO HUSIN BOGA                                LAKAS NUCD-UMDP          13,243","2/7","BASILAN","09","board member","2ND DISTRICT"," 13,243",NA,"BOGA, HADJI RIFAI RICARDO HUSIN BOGA","",TRUE
"28","HATALAN, GERMAN B.              HERMAN                              INDEPENDENT              8,906","2/7","BASILAN","09","board member","2ND DISTRICT"," 8,906",NA,"HATALAN, GERMAN B.","INDEPENDENT",TRUE
"29","MAMANG, MARIO M.                MAR                                 INDEPENDENT              7,489","2/7","BASILAN","09","board member","2ND DISTRICT"," 7,489",NA,"MAMANG, MARIO M.","INDEPENDENT",TRUE
"30","ABDUL, ALIH JAMES T.            JAMES                                LP                      6,026","2/7","BASILAN","09","board member","2ND DISTRICT"," 6,026",NA,"ABDUL, ALIH JAMES T.","LP",TRUE
"31","HAJARUN, HDJ.SAPPALUN AL-HADZ   HADJI JHON                          NPC                      5,766","2/7","BASILAN","09","board member","2ND DISTRICT"," 5,766",NA,"HAJARUN, HDJ.SAPPALUN AL-HADZ   HADJI JHON","",TRUE
"32","PANGKAL, RONNIE T.              RONNIE                              INDEPENDENT              5,189","2/7","BASILAN","09","board member","2ND DISTRICT"," 5,189",NA,"PANGKAL, RONNIE T.","INDEPENDENT",TRUE
"33","PAMARAN, ROSA M.                ROSING                              LAKAS NUCD-UMDP          5,150","2/7","BASILAN","09","board member","2ND DISTRICT"," 5,150",NA,"PAMARAN, ROSA M.","LAKAS NUCD-UMDP",TRUE
"34","SARIO, EDONG SAMBUYUT           ED                                  LAKAS NUCD-UMDP          4,507","2/7","BASILAN","09","board member","2ND DISTRICT"," 4,507",NA,"SARIO, EDONG SAMBUYUT","LAKAS NUCD-UMDP",TRUE
"35","GARCIA, APRONIANO RIVERO        PRONIE                               LP                      2,324","2/7","BASILAN","09","board member","2ND DISTRICT"," 2,324",NA,"GARCIA, APRONIANO RIVERO","LP",TRUE
"36","SALAO, AHMAD A.                 MAMAD                               INDEPENDENT               194","2/7","BASILAN","09","board member","2ND DISTRICT"," 194",NA,"SALAO, AHMAD A.","INDEPENDENT",TRUE
"37","SEYONG, IBNO MASACAN            IBS                                 INDEPENDENT               106","2/7","BASILAN","09","board member","2ND DISTRICT"," 106",NA,"SEYONG, IBNO MASACAN","INDEPENDENT",TRUE
"38","TANADJALAN, HADJI YASSER USMAN  YAS                                 LM                         23","2/7","BASILAN","09","board member","2ND DISTRICT"," 23",NA,"TANADJALAN, HADJI YASSER USMAN  YAS","",TRUE
"39","JALOSJOS, ROMEO GARCIA            NONONG                           INDEPENDENT              41,416   May 11,1995","3/7","ZAMBOANGA DEL NORTE","09","congressman","1ST DISTRICT"," 41,416","May 11,1995","JALOSJOS, ROMEO GARCIA","INDEPENDENT",TRUE
"40","ADASA, ARTEMIO JR. AZCUNA         TIM                              LAKAS NUCD-UMDP          31,373","3/7","ZAMBOANGA DEL NORTE","09","congressman","1ST DISTRICT"," 31,373",NA,"ADASA, ARTEMIO JR. AZCUNA","LAKAS NUCD-UMDP",TRUE
"41","LLORENTE, CRESENTE JR. YAP        JONIE                            NPC                      47,150   May 13,1995","3/7","ZAMBOANGA DEL NORTE","09","congressman","2ND DISTRICT"," 47,150","May 13,1995","LLORENTE, CRESENTE JR. YAP","NPC",TRUE
"42","AMATONG, ERNESTO SYBICO           ERNIE                             LP                      45,367","3/7","ZAMBOANGA DEL NORTE","09","congressman","2ND DISTRICT"," 45,367",NA,"AMATONG, ERNESTO SYBICO","LP",TRUE
"43","CARLOTO, ANGEL MELICOR            ANGEL                            LAKAS NUCD-UMDP          32,417   May 13,1995","3/7","ZAMBOANGA DEL NORTE","09","congressman","3RD DISTRICT"," 32,417","May 13,1995","CARLOTO, ANGEL MELICOR","LAKAS NUCD-UMDP",TRUE
"44","LIM, JAIME NANTES                 SIOBING                          LAKAS NUCD-UMDP          27,605","3/7","ZAMBOANGA DEL NORTE","09","congressman","3RD DISTRICT"," 27,605",NA,"LIM, JAIME NANTES","LAKAS NUCD-UMDP",TRUE
"45","TARRIELA, EDGAR ESCASA            ED                               LAKAS NUCD-UMDP          17,194","3/7","ZAMBOANGA DEL NORTE","09","congressman","3RD DISTRICT"," 17,194",NA,"TARRIELA, EDGAR ESCASA","LAKAS NUCD-UMDP",TRUE
"46","DALMAN, ROLDAN BILOG              BROGS                            NPC                     127,976   May 13,1995","3/7","ZAMBOANGA DEL NORTE","09","governor",""," 127,976","May 13,1995","DALMAN, ROLDAN BILOG","NPC",TRUE
"47","AMATONG, ISAGANI SYBICO           GANI                             LAKAS NUCD-UMDP         102,225","3/7","ZAMBOANGA DEL NORTE","09","governor",""," 102,225",NA,"AMATONG, ISAGANI SYBICO","LAKAS NUCD-UMDP",TRUE
"48","ADRIATICO, CONCORDIO RUAYA        GORDING                          INDEPENDENT              98,431   May 13,1995","3/7","ZAMBOANGA DEL NORTE","09","vice governor",""," 98,431","May 13,1995","ADRIATICO, CONCORDIO RUAYA","INDEPENDENT",TRUE
"49","PACATANG, EDUARDITO SARMIENTO     GUY                              LAKAS NUCD-UMDP          78,385","3/7","ZAMBOANGA DEL NORTE","09","vice governor",""," 78,385",NA,"PACATANG, EDUARDITO SARMIENTO","LAKAS NUCD-UMDP",TRUE
"50","SALATANDRE, ORLANDO JR. MANIGSAKA JUN                              LAKAS NUCD-UMDP          27,393   May 13,1995","3/7","ZAMBOANGA DEL NORTE","09","board member","1ST DISTRICT"," 27,393","May 13,1995","SALATANDRE, ORLANDO JR. MANIGSAKA JUN","",TRUE
"51","ELUMBARING, DIOSCORO E.           OLOS                             LAKAS NUCD-UMDP          27,312   May 13,1995","3/7","ZAMBOANGA DEL NORTE","09","board member","1ST DISTRICT"," 27,312","May 13,1995","ELUMBARING, DIOSCORO E.","LAKAS NUCD-UMDP",TRUE
