"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"11","SANTOS, EDWARD ABLAN          EDDIE                            LABAN (LDP)              47,535   May 12,1995","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 47,535","May 12,1995","SANTOS, EDWARD ABLAN","LABAN (LDP)",TRUE
"12","RESPICIO, ANGEL ARUCAN        ANGEL                            LABAN (LDP)              41,500   May 12,1995","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 41,500","May 12,1995","RESPICIO, ANGEL ARUCAN","LABAN (LDP)",TRUE
"13","SALES, FLORENCIO BAQUIRAN     FLORING                          LABAN (LDP)              40,888   May 12,1995","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 40,888","May 12,1995","SALES, FLORENCIO BAQUIRAN","LABAN (LDP)",TRUE
"14","BARNIDO, JULIO JAYME          JULY                             INDEPENDENT              40,386   May 12,1995","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 40,386","May 12,1995","BARNIDO, JULIO JAYME","INDEPENDENT",TRUE
"15","BLANCO, ALMA PAGUYO           ALMI                             INDEPENDENT              37,794","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 37,794",NA,"BLANCO, ALMA PAGUYO","INDEPENDENT",TRUE
"16","BUENO, PURISIMA ANDRES        PURING                           INDEPENDENT              33,477","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 33,477",NA,"BUENO, PURISIMA ANDRES","INDEPENDENT",TRUE
"17","SALENDA, PEPITO ALVARO        PETE                             INDEPENDENT              22,329","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 22,329",NA,"SALENDA, PEPITO ALVARO","INDEPENDENT",TRUE
"18","VELASCO, LEONARDO ALBANO      ADDO                             NPC                      12,885","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 12,885",NA,"VELASCO, LEONARDO ALBANO","NPC",TRUE
"19","BORROMEO, ELPIDIO DIEGO       PIDIONG                          NPC                      8,887","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 8,887",NA,"BORROMEO, ELPIDIO DIEGO","NPC",TRUE
"20","BORJA, MELECIO JR. BENIGNO    MILING                           INDEPENDENT              5,270","1/8","ILOCOS NORTE","01","board member","1ST DISTRICT"," 5,270",NA,"BORJA, MELECIO JR. BENIGNO","",TRUE
"21","RUBIO, DANIEL BACTAT          DANNY                            KBL                      48,238   May 12,1995","1/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 48,238","May 12,1995","RUBIO, DANIEL BACTAT","KBL",TRUE
"22","CORPUZ, NESTOR TAYLAN         NESTY                            LABAN (LDP)              47,139   May 12,1995","1/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 47,139","May 12,1995","CORPUZ, NESTOR TAYLAN","LABAN (LDP)",TRUE
"23","AGUINALDO, FE ACOSTA          FE                               INDEPENDENT              44,269   May 12,1995","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 44,269","May 12,1995","AGUINALDO, FE ACOSTA","INDEPENDENT",TRUE
"24","FOZ, DANILO CARRANZA          DANNY                            INDEPENDENT              35,874   May 12,1995","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 35,874","May 12,1995","FOZ, DANILO CARRANZA","INDEPENDENT",TRUE
"25","CHUA, WINDELL DAGUIO          WINDELL                          KBL                      35,842   May 12,1995","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 35,842","May 12,1995","CHUA, WINDELL DAGUIO","KBL",TRUE
"26","ESTAVILLO, FARLEY AGANUS      BOYING                           LABAN (LDP)              31,232","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 31,232",NA,"ESTAVILLO, FARLEY AGANUS","LABAN (LDP)",TRUE
"27","QUILALA, CIRILO MACABIOG      CELIN                            KBL                      30,379","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 30,379",NA,"QUILALA, CIRILO MACABIOG","KBL",TRUE
"28","MADAMBA, BENJAMIN LEGASPI     BENNY                            INDEPENDENT              21,251","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 21,251",NA,"MADAMBA, BENJAMIN LEGASPI","INDEPENDENT",TRUE
"29","YADAO, RODOLFO QUIDANO        RUDY                             INDEPENDENT              18,872","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 18,872",NA,"YADAO, RODOLFO QUIDANO","INDEPENDENT",TRUE
"30","CABIE, BENJAMIN RAÑA          BEN                              INDEPENDENT              5,314","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 5,314",NA,"CABIE, BENJAMIN RAÑA","INDEPENDENT",TRUE
"31","PRIETO, CESAR GUERRERO        CES                              INDEPENDENT              2,136","2/8","ILOCOS NORTE","01","board member","2ND DISTRICT"," 2,136",NA,"PRIETO, CESAR GUERRERO","INDEPENDENT",TRUE
"32","TAJON, MARIANO MARTINEZ              MAR                                 LAKAS NUCD-UMDP          32,931   May 11,1995","3/8","ILOCOS SUR","01","congressman","1ST DISTRICT"," 32,931","May 11,1995","TAJON, MARIANO MARTINEZ","LAKAS NUCD-UMDP",TRUE
"33","BATERINA, SALACNIB FIGUERAS          NIB                                 INDEPENDENT              29,045","3/8","ILOCOS SUR","01","congressman","1ST DISTRICT"," 29,045",NA,"BATERINA, SALACNIB FIGUERAS","INDEPENDENT",TRUE
"34","DE LEON, MA. LIVIA SINGSON           HONEY GIRL                          INDEPENDENT              23,954","3/8","ILOCOS SUR","01","congressman","1ST DISTRICT"," 23,954",NA,"DE LEON, MA. LIVIA SINGSON","INDEPENDENT",TRUE
"35","SINGSON, ERIC DARIO                  ERIC                                LAKAS NUCD-UMDP          97,063   May 11,1995","3/8","ILOCOS SUR","01","congressman","2ND DISTRICT"," 97,063","May 11,1995","SINGSON, ERIC DARIO","LAKAS NUCD-UMDP",TRUE
"36","BALBIN, CANDIDO JR. PACQUING         DODI                                LM                       11,828","3/8","ILOCOS SUR","01","congressman","2ND DISTRICT"," 11,828",NA,"BALBIN, CANDIDO JR. PACQUING","LM",TRUE
"37","SINGSON, LUIS CRISOLOGO              CHAVIT                              LABAN (LDP)             179,700   May 11,1995","3/8","ILOCOS SUR","01","governor",""," 179,700","May 11,1995","SINGSON, LUIS CRISOLOGO","LABAN (LDP)",TRUE
"38","ANICETO, RODOLFO FAVIS               RUDY                                LM                       44,281","3/8","ILOCOS SUR","01","governor",""," 44,281",NA,"ANICETO, RODOLFO FAVIS","LM",TRUE
"39","SAVELLANO, DEOGRACIAS VICTOR BARBERS DV                                  LABAN (LDP)             158,046   May 11,1995","3/8","ILOCOS SUR","01","vice governor",""," 158,046","May 11,1995","SAVELLANO, DEOGRACIAS VICTOR BARBERS DV","LABAN (LDP)",FALSE
"40","REYES, GODOFREDO SEBASTIAN           PEDONG                              LM                       61,507","3/8","ILOCOS SUR","01","vice governor",""," 61,507",NA,"REYES, GODOFREDO SEBASTIAN","LM",TRUE
"41","SINGSON, JEREMIAS CRISOLOGO          JERRY                               LABAN (LDP)              48,177   May 11,1995","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 48,177","May 11,1995","SINGSON, JEREMIAS CRISOLOGO","LABAN (LDP)",TRUE
"42","RAFANAN, EFREN ANINAG                RAMBO                               INDEPENDENT              45,010   May 11,1995","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 45,010","May 11,1995","RAFANAN, EFREN ANINAG","INDEPENDENT",TRUE
"43","TESORO, ORLINO TAJON                 ORLING                              LABAN (LDP)              38,359   May 11,1995","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 38,359","May 11,1995","TESORO, ORLINO TAJON","LABAN (LDP)",TRUE
"44","OANDASAN, CONSTANTE TOLENTINO        TANTE                               LABAN (LDP)              36,412   May 11,1995","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 36,412","May 11,1995","OANDASAN, CONSTANTE TOLENTINO","LABAN (LDP)",TRUE
"45","SANTELLA, BENJAMIN JR. BARBERS       DITO                                LABAN (LDP)              31,853   May 11,1995","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 31,853","May 11,1995","SANTELLA, BENJAMIN JR. BARBERS","LABAN (LDP)",TRUE
"46","BUENO, PATERNO VILLAMAR              PATER                               INDEPENDENT              21,415","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 21,415",NA,"BUENO, PATERNO VILLAMAR","INDEPENDENT",TRUE
"47","ARGEL, PACIFICO LARO                 CHICOY                              INDEPENDENT              13,503","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 13,503",NA,"ARGEL, PACIFICO LARO","INDEPENDENT",TRUE
"48","SISON, FILEMON ARCEBAL               LEMON                               LM                       11,277","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 11,277",NA,"SISON, FILEMON ARCEBAL","LM",TRUE
"49","TEJADA, ESTEBAN AURELLADO            STEVE                               LM                       10,516","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 10,516",NA,"TEJADA, ESTEBAN AURELLADO","LM",TRUE
"50","TAN, BIENVENIDO SAVELLANO            BEN                                 INDEPENDENT              7,508","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 7,508",NA,"TAN, BIENVENIDO SAVELLANO","INDEPENDENT",TRUE
"51","ROSARIO, GUILLERMA VICERRA           MEMAY                               INDEPENDENT              5,179","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 5,179",NA,"ROSARIO, GUILLERMA VICERRA","INDEPENDENT",TRUE
"52","MAULIT, LIGHTNER TABANIAG            LIGHT                               INDEPENDENT              1,924","3/8","ILOCOS SUR","01","board member","1ST DISTRICT"," 1,924",NA,"MAULIT, LIGHTNER TABANIAG","INDEPENDENT",TRUE
"53","GALIMA, RODOLFO GALANTA              RUDY                                LAKAS NUCD-UMDP          59,696   May 11,1995","3/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 59,696","May 11,1995","GALIMA, RODOLFO GALANTA","LAKAS NUCD-UMDP",TRUE
"54","PING-AY, JOSE RAGANDAP               JOE                                 NPC                      51,997   May 11,1995","3/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 51,997","May 11,1995","PING-AY, JOSE RAGANDAP","NPC",TRUE
"55","CORDERO, TERESITA COPIOZO     CHITA                            LABAN (LDP)              49,038   May 11,1995","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 49,038","May 11,1995","CORDERO, TERESITA COPIOZO","LABAN (LDP)",TRUE
"56","ITCHON, ROLAND RAGAMAT        LAN                              INDEPENDENT              47,157   May 11,1995","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 47,157","May 11,1995","ITCHON, ROLAND RAGAMAT","INDEPENDENT",TRUE
"57","AGUIRRE, WINSTON AQUITANIA    WINSTON                          LABAN (LDP)              41,471   May 11,1995","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 41,471","May 11,1995","AGUIRRE, WINSTON AQUITANIA","LABAN (LDP)",FALSE
"58","BUGARIN, BENJAMIN DUGA        BEN                              LABAN (LDP)              34,268","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 34,268",NA,"BUGARIN, BENJAMIN DUGA","LABAN (LDP)",TRUE
"59","BELLO, HEREDIO JR. OCAMPO     EDWIN                            LABAN (LDP)              25,546","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 25,546",NA,"BELLO, HEREDIO JR. OCAMPO","LABAN (LDP)",TRUE
"60","ESCOBAR, CESAR PERALTA        CESAR                            LM                       22,557","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 22,557",NA,"ESCOBAR, CESAR PERALTA","LM",TRUE
"61","GUIRNALDA, EDUARDO MADARANG   DANDING                          NPC                      21,592","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 21,592",NA,"GUIRNALDA, EDUARDO MADARANG   DANDING","",TRUE
"62","ANTOLIN, ERNESTO NONO         ERNING                           INDEPENDENT              3,205","4/8","ILOCOS SUR","01","board member","2ND DISTRICT"," 3,205",NA,"ANTOLIN, ERNESTO NONO","INDEPENDENT",TRUE
"63","ORTEGA, VICTOR F.                             VIC                                 LAKAS NUCD-UMDP          60,132   May 10,1995","5/8","LA UNION","01","congressman","1ST DISTRICT"," 60,132","May 10,1995","ORTEGA, VICTOR F.","LAKAS NUCD-UMDP",TRUE
"64","TADIAR, ARTEMIO JR. ABENES                    BOY                                 NPC                      43,944","5/8","LA UNION","01","congressman","1ST DISTRICT"," 43,944",NA,"TADIAR, ARTEMIO JR. ABENES","NPC",TRUE
"65","BALINGIT, JESUS ESTRADA                       JESS                                INDEPENDENT               158","5/8","LA UNION","01","congressman","1ST DISTRICT"," 158",NA,"BALINGIT, JESUS ESTRADA","INDEPENDENT",TRUE
"66","ASPIRAS, JOSE D.                              PEPITO                              LAKAS NUCD-UMDP          67,017   May 10,1995","5/8","LA UNION","01","congressman","2ND DISTRICT"," 67,017","May 10,1995","ASPIRAS, JOSE D.","LAKAS NUCD-UMDP",TRUE
"67","YORO, DIOSCORO JR. EISMA                      ELY                                 NPC                      41,227","5/8","LA UNION","01","congressman","2ND DISTRICT"," 41,227",NA,"YORO, DIOSCORO JR. EISMA","NPC",TRUE
"68","ORROS, JUSTO JR. ORTEGA                       TITO                                LAKAS NUCD-UMDP         206,984   May 10,1995","5/8","LA UNION","01","governor",""," 206,984","May 10,1995","ORROS, JUSTO JR. ORTEGA","LAKAS NUCD-UMDP",TRUE
"69","PERALTA, PEDRO GUTIERREZ                      PEDRING                             INDEPENDENT              6,223","5/8","LA UNION","01","governor",""," 6,223",NA,"PERALTA, PEDRO GUTIERREZ","INDEPENDENT",TRUE
"70","ASPIRAS, AMPARO M.                            AMPARING                            LAKAS NUCD-UMDP         188,747   May 10,1995","5/8","LA UNION","01","vice governor",""," 188,747","May 10,1995","ASPIRAS, AMPARO M.","LAKAS NUCD-UMDP",TRUE
"71","NISCE, AUGUSTO AUREO QUEROL                   NICE                                LAKAS NUCD-UMDP          81,106   May 10,1995","5/8","LA UNION","01","board member","1ST DISTRICT"," 81,106","May 10,1995","NISCE, AUGUSTO AUREO QUEROL","LAKAS NUCD-UMDP",TRUE
"72","LEDDA, NATIVIDAD ALCALA                       NATY                                LAKAS NUCD-UMDP          73,791   May 10,1995","5/8","LA UNION","01","board member","1ST DISTRICT"," 73,791","May 10,1995","LEDDA, NATIVIDAD ALCALA","LAKAS NUCD-UMDP",TRUE
"73","ORTEGA, FRANCISCO EMMANUEL III P.             PACOY                               LAKAS NUCD-UMDP          68,130   May 10,1995","5/8","LA UNION","01","board member","1ST DISTRICT"," 68,130","May 10,1995","ORTEGA, FRANCISCO EMMANUEL III P.","LAKAS NUCD-UMDP",TRUE
"74","CONCEPCION, AL-FRED ORDINARIO                 AL-FRED                             LAKAS NUCD-UMDP          64,474   May 10,1995","5/8","LA UNION","01","board member","1ST DISTRICT"," 64,474","May 10,1995","CONCEPCION, AL-FRED ORDINARIO","LAKAS NUCD-UMDP",TRUE
"75","ORTEGA, CARLOS NUESA                          TITING/JR.                          LAKAS NUCD-UMDP          61,375   May 10,1995","5/8","LA UNION","01","board member","1ST DISTRICT"," 61,375","May 10,1995","ORTEGA, CARLOS NUESA","LAKAS NUCD-UMDP",TRUE
"76","DE GUZMAN, EULOGIO CLARENCE MARTIN III PULIDO MARTIN                              LAKAS NUCD-UMDP          70,324   May 10,1995","5/8","LA UNION","01","board member","2ND DISTRICT"," 70,324","May 10,1995","DE GUZMAN, EULOGIO CLARENCE MARTIN III PULIDO MARTIN","",TRUE
"77","ZARATE, SOCORRO BALANON                       CORING                              LAKAS NUCD-UMDP          53,001   May 10,1995","5/8","LA UNION","01","board member","2ND DISTRICT"," 53,001","May 10,1995","ZARATE, SOCORRO BALANON","LAKAS NUCD-UMDP",TRUE
"78","OFIANA, PEDRO JR. FLORES                      PED                                 LAKAS NUCD-UMDP          44,096   May 10,1995","5/8","LA UNION","01","board member","2ND DISTRICT"," 44,096","May 10,1995","OFIANA, PEDRO JR. FLORES","LAKAS NUCD-UMDP",TRUE
"79","RIVERA, ROLANDO VASAORE                       RUDY                                LAKAS NUCD-UMDP          40,378   May 10,1995","5/8","LA UNION","01","board member","2ND DISTRICT"," 40,378","May 10,1995","RIVERA, ROLANDO VASAORE","LAKAS NUCD-UMDP",TRUE
"80","MORALES, HILARIO JUSTINO FLORESCA             JUST                                LAKAS NUCD-UMDP          30,790   May 10,1995","5/8","LA UNION","01","board member","2ND DISTRICT"," 30,790","May 10,1995","MORALES, HILARIO JUSTINO FLORESCA","LAKAS NUCD-UMDP",TRUE
"81","RIMANDO, ISMERALDO REYNALDO MARI              BUTCHIE                             LAKAS NUCD-UMDP          27,457","5/8","LA UNION","01","board member","2ND DISTRICT"," 27,457",NA,"RIMANDO, ISMERALDO REYNALDO MARI","LAKAS NUCD-UMDP",TRUE
"82","BACURNAY, HENRY    JR. ANDEN                  BAC                                 NPC                      24,059","5/8","LA UNION","01","board member","2ND DISTRICT"," 24,059",NA,"BACURNAY, HENRY","NPC",TRUE
"83","VILLANUEVA, ALEJANDRO BAUTISTA                ALEX                                LAKAS NUCD-UMDP          20,658","5/8","LA UNION","01","board member","2ND DISTRICT"," 20,658",NA,"VILLANUEVA, ALEJANDRO BAUTISTA","LAKAS NUCD-UMDP",TRUE
"84","GARLITOS, FITERO   JR. ANGEL                  FITZ                                LAKAS NUCD-UMDP          20,648","5/8","LA UNION","01","board member","2ND DISTRICT"," 20,648",NA,"GARLITOS, FITERO   JR. ANGEL","LAKAS NUCD-UMDP",TRUE
"85","MAPANAO, ERNESTO RULLODA                      ERNING                              INDEPENDENT              15,575","5/8","LA UNION","01","board member","2ND DISTRICT"," 15,575",NA,"MAPANAO, ERNESTO RULLODA","INDEPENDENT",TRUE
"86","MANONGDO, WILFREDO SALVATERA  WILFRING                          LABAN (LDP)              12,600","6/8","LA UNION","01","board member","2ND DISTRICT"," 12,600",NA,"MANONGDO, WILFREDO SALVATERA  WILFRING","LABAN (LDP)",FALSE
"87","CHING, VICENTE DULAY          VINCENT                           LABAN (LDP)              9,460","6/8","LA UNION","01","board member","2ND DISTRICT"," 9,460",NA,"CHING, VICENTE DULAY","LABAN (LDP)",TRUE
"88","QUESADA, JOSE JR. DELA CRUZ   JQ                                LABAN (LDP)              7,348","6/8","LA UNION","01","board member","2ND DISTRICT"," 7,348",NA,"QUESADA, JOSE JR. DELA CRUZ   JQ","LABAN (LDP)",FALSE
"89","FLORAGUE, PETRONILO BALANGUE  NILO                              LABAN (LDP)              5,700","6/8","LA UNION","01","board member","2ND DISTRICT"," 5,700",NA,"FLORAGUE, PETRONILO BALANGUE  NILO","LABAN (LDP)",FALSE
"90","BRAGANZA, HERNANI AGSALUD        NANI                             INDEPENDENT              35,150   May 11,1995","7/8","PANGASINAN","01","congressman","1ST DISTRICT"," 35,150","May 11,1995","BRAGANZA, HERNANI AGSALUD","INDEPENDENT",TRUE
"91","SISON, ANTHONY RENE DEL FIERRO   RENE                             LAKAS NUCD-UMDP          33,492","7/8","PANGASINAN","01","congressman","1ST DISTRICT"," 33,492",NA,"SISON, ANTHONY RENE DEL FIERRO   RENE","",TRUE
"92","MILLORA, VICENTE DUPA            VIC                              KBL                      24,274","7/8","PANGASINAN","01","congressman","1ST DISTRICT"," 24,274",NA,"MILLORA, VICENTE DUPA","KBL",TRUE
"93","VILLAREAL, OSCAR CABRERA         OCA                              INDEPENDENT              7,593","7/8","PANGASINAN","01","congressman","1ST DISTRICT"," 7,593",NA,"VILLAREAL, OSCAR CABRERA","INDEPENDENT",TRUE
"94","BENGSON, ANTONIO III ESPINO      JOE                              LABAN (LDP)              56,966   May 11,1995","7/8","PANGASINAN","01","congressman","2ND DISTRICT"," 56,966","May 11,1995","BENGSON, ANTONIO III ESPINO","LABAN (LDP)",TRUE
"95","MENDOZA, CHRIS FERNANDEZ         CHRIS                            LAKAS NUCD-UMDP          52,884","7/8","PANGASINAN","01","congressman","2ND DISTRICT"," 52,884",NA,"MENDOZA, CHRIS FERNANDEZ","LAKAS NUCD-UMDP",TRUE
"96","DORIA, BONIFACIO TORIO           JUDGE                            INDEPENDENT              8,241","7/8","PANGASINAN","01","congressman","2ND DISTRICT"," 8,241",NA,"DORIA, BONIFACIO TORIO","INDEPENDENT",TRUE
"97","PADLAN, MARIANO AUSTRIA          MANING                           INDEPENDENT               284","7/8","PANGASINAN","01","congressman","2ND DISTRICT"," 284",NA,"PADLAN, MARIANO AUSTRIA","INDEPENDENT",TRUE
"98","ACUÑA, ERIC GALO PERALTA         ERIC                             LAKAS NUCD-UMDP          89,161   May 11,1995","7/8","PANGASINAN","01","congressman","3RD DISTRICT"," 89,161","May 11,1995","ACUÑA, ERIC GALO PERALTA","LAKAS NUCD-UMDP",TRUE
"99","TULAGAN, GENEROSO DELA CRUZ      GENER                            NPC                      67,376","7/8","PANGASINAN","01","congressman","3RD DISTRICT"," 67,376",NA,"TULAGAN, GENEROSO DELA CRUZ","NPC",TRUE
"100","ABRIGO, SERGIA DELA CRUZ         BING                             INDEPENDENT               185","7/8","PANGASINAN","01","congressman","3RD DISTRICT"," 185",NA,"ABRIGO, SERGIA DELA CRUZ","INDEPENDENT",TRUE
"101","DE VENECIA, JOSE JR. CLAVERIA    JOE                              LAKAS NUCD-UMDP         105,153   May 13,1995","7/8","PANGASINAN","01","congressman","4TH DISTRICT"," 105,153","May 13,1995","DE VENECIA, JOSE JR. CLAVERIA","LAKAS NUCD-UMDP",FALSE
"102","PEREZ, AMADEO JR. REYES          AMADITO                          LAKAS NUCD-UMDP          4,032    May 9,1995","7/8","PANGASINAN","01","congressman","5TH DISTRICT"," 4,032","May 9,1995","PEREZ, AMADEO JR. REYES","LAKAS NUCD-UMDP",TRUE
"103","SHAHANI, RANJIT RAMOS            RANJIT                           LAKAS NUCD-UMDP          75,052   May 11,1995","7/8","PANGASINAN","01","congressman","6TH DISTRICT"," 75,052","May 11,1995","SHAHANI, RANJIT RAMOS","LAKAS NUCD-UMDP",TRUE
"104","COLET, RAFAEL MILLAN             OSONG                            NPC                      48,606","7/8","PANGASINAN","01","congressman","6TH DISTRICT"," 48,606",NA,"COLET, RAFAEL MILLAN","NPC",TRUE
"105","ORBOS, OSCAR MUÑOZ               OO                               LAKAS NUCD-UMDP         688,337   May 13,1995","7/8","PANGASINAN","01","governor",""," 688,337","May 13,1995","ORBOS, OSCAR MUÑOZ","LAKAS NUCD-UMDP",TRUE
"106","SISON, PORFIRIO V.               P.V.                             INDEPENDENT              16,138","7/8","PANGASINAN","01","governor",""," 16,138",NA,"SISON, PORFIRIO V.","INDEPENDENT",TRUE
"107","AGBAYANI, VICTOR AGUEDO FELIZAGA VIC                              LAKAS NUCD-UMDP         683,763   May 13,1995","7/8","PANGASINAN","01","vice governor",""," 683,763","May 13,1995","AGBAYANI, VICTOR AGUEDO FELIZAGA VIC","LAKAS NUCD-UMDP",FALSE
"108","BARAAN, FRANCISCO III FONTELERA  TOTI                             LABAN (LDP)              39,010   May 13,1995","7/8","PANGASINAN","01","board member","1ST DISTRICT"," 39,010","May 13,1995","BARAAN, FRANCISCO III FONTELERA  TOTI","LABAN (LDP)",FALSE
"109","SIOBAL, FROILAN VILLACORTA     ILAN                                  INDEPENDENT              20,702","8/8","PANGASINAN","01","board member","1ST DISTRICT"," 20,702",NA,"SIOBAL, FROILAN VILLACORTA","INDEPENDENT",TRUE
"110","RADOC, CIRILO BACALLO          BAN                                   NPC                      11,242","8/8","PANGASINAN","01","board member","1ST DISTRICT"," 11,242",NA,"RADOC, CIRILO BACALLO","NPC",TRUE
"111","PULIDO, NESTOR BELTRAN         NESTOR                                INDEPENDENT              9,197","8/8","PANGASINAN","01","board member","1ST DISTRICT"," 9,197",NA,"PULIDO, NESTOR BELTRAN","INDEPENDENT",TRUE
"112","RUIZ, ROLANDO CACHO            ROLLY                                 INDEPENDENT              4,888","8/8","PANGASINAN","01","board member","1ST DISTRICT"," 4,888",NA,"RUIZ, ROLANDO CACHO","INDEPENDENT",TRUE
"113","ASISTIN, HENRY A.              HENRY                                 KBL                       687","8/8","PANGASINAN","01","board member","1ST DISTRICT"," 687",NA,"ASISTIN, HENRY A.","KBL",TRUE
"114","AMOR, JUAN LLAMAS              JOHNNY                                LAKAS NUCD-UMDP          54,576   May 13,1995","8/8","PANGASINAN","01","board member","2ND DISTRICT"," 54,576","May 13,1995","AMOR, JUAN LLAMAS","LAKAS NUCD-UMDP",TRUE
"115","FERRER, ROBERTO NAVARRO        BOBBY                                 NPC                      39,424   May 13,1995","8/8","PANGASINAN","01","board member","2ND DISTRICT"," 39,424","May 13,1995","FERRER, ROBERTO NAVARRO","NPC",TRUE
"116","MANAOIS, MAMERTO CRUZ          MAMER                                 LAKAS NUCD-UMDP          34,579","8/8","PANGASINAN","01","board member","2ND DISTRICT"," 34,579",NA,"MANAOIS, MAMERTO CRUZ","LAKAS NUCD-UMDP",TRUE
"117","MISLANG, ARMANDO GUARIN        MANDY                                 INDEPENDENT              25,328","8/8","PANGASINAN","01","board member","2ND DISTRICT"," 25,328",NA,"MISLANG, ARMANDO GUARIN","INDEPENDENT",TRUE
"118","CASACLANG, EDITH IRIOLA        MADAM EDITH                           LAKAS NUCD-UMDP          24,206","8/8","PANGASINAN","01","board member","2ND DISTRICT"," 24,206",NA,"CASACLANG, EDITH IRIOLA","LAKAS NUCD-UMDP",TRUE
