"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","ABAD, FLORENCIO BARSAANA      BUTCH                            LP                      3,354    May 10,1995","1/9","BATANES","02","congressman",NA," 3,354","May 10,1995","ABAD, FLORENCIO BARSAANA","LP",TRUE
"2","LIZARDO, ENRIQUE CASTELLON    ERIC                            LAKAS NUCD-UMDP          2,936","1/9","BATANES","02","congressman",NA," 2,936",NA,"LIZARDO, ENRIQUE CASTELLON","",TRUE
"3","CASTILLEJOS, TELESFORO FALCES PURO                            LAKAS NUCD-UMDP          3,386    May 10,1995","1/9","BATANES","02","governor",""," 3,386","May 10,1995","CASTILLEJOS, TELESFORO FALCES PURO","",TRUE
"4","GATO, VICENTE S.              VIC                              LP                      3,066","1/9","BATANES","02","governor",""," 3,066",NA,"GATO, VICENTE S.","LP",TRUE
"5","ALCANTARA, ELENA VILLA        ELING                           LAKAS NUCD-UMDP          2,200    May 10,1995","1/9","BATANES","02","vice governor",""," 2,200","May 10,1995","ALCANTARA, ELENA VILLA","LAKAS NUCD-UMDP",TRUE
"6","HERNANDEZ, SEVERINO BALLECER  VERING                           LP                      2,098","1/9","BATANES","02","vice governor",""," 2,098",NA,"HERNANDEZ, SEVERINO BALLECER  VERING","",TRUE
"7","CASTAÑO, JOAQUIN III ENEGO    JACK                            INDEPENDENT              1,830","1/9","BATANES","02","vice governor",""," 1,830",NA,"CASTAÑO, JOAQUIN III ENEGO","",TRUE
"8","ARGONZA, ALEXANDER ELIZARDE   ALEX                            LAKAS NUCD-UMDP          1,691    May 10,1995","1/9","BATANES","02","board member","1ST DISTRICT"," 1,691","May 10,1995","ARGONZA, ALEXANDER ELIZARDE   ALEX","",TRUE
"9","JOVES, CATALINA CASTELLON     NINAY                           LAKAS NUCD-UMDP          1,554    May 10,1995","1/9","BATANES","02","board member","1ST DISTRICT"," 1,554","May 10,1995","JOVES, CATALINA CASTELLON","LAKAS NUCD-UMDP",TRUE
"10","TABUT, VALERIO T.             LARING                           LP                      1,333    May 10,1995","1/9","BATANES","02","board member","1ST DISTRICT"," 1,333","May 10,1995","TABUT, VALERIO T.","LP",TRUE
"11","SIAZON, MAGDALENA AGAGAN      MAGDA                            LP                      1,185","1/9","BATANES","02","board member","1ST DISTRICT"," 1,185",NA,"SIAZON, MAGDALENA AGAGAN","LP",TRUE
"12","RATERTA, AGUSTIN M.           GUSTIN                          LAKAS NUCD-UMDP          1,060","1/9","BATANES","02","board member","1ST DISTRICT"," 1,060",NA,"RATERTA, AGUSTIN M.","LAKAS NUCD-UMDP",TRUE
"13","CAAN, LORENZO MANZO           LORY                             LP                       809","1/9","BATANES","02","board member","1ST DISTRICT"," 809",NA,"CAAN, LORENZO MANZO","LP",TRUE
"14","CARI, BIBIANA IBAÑES          BINING                          INDEPENDENT               415","1/9","BATANES","02","board member","1ST DISTRICT"," 415",NA,"CARI, BIBIANA IBAÑES","INDEPENDENT",TRUE
"15","BLACER, VICTOR E.             VIC                             INDEPENDENT               280","1/9","BATANES","02","board member","1ST DISTRICT"," 280",NA,"BLACER, VICTOR E.","INDEPENDENT",TRUE
"16","CATALUÑA, AUGUSTUS AGUDO      ELY                              LP                      1,887    May 10,1995","1/9","BATANES","02","board member","2ND DISTRICT"," 1,887","May 10,1995","CATALUÑA, AUGUSTUS AGUDO","LP",TRUE
"17","BATIN, ROSARIO CAPITO         YAYONG                           LP                      1,460    May 10,1995","1/9","BATANES","02","board member","2ND DISTRICT"," 1,460","May 10,1995","BATIN, ROSARIO CAPITO","LP",TRUE
"18","IBAÑES, CHARLES I CANGAS      ONE                             LAKAS NUCD-UMDP          1,357    May 10,1995","1/9","BATANES","02","board member","2ND DISTRICT"," 1,357","May 10,1995","IBAÑES, CHARLES I CANGAS","LAKAS NUCD-UMDP",TRUE
"19","FABERES, MIGDONIO CABALDA     DONG                             LP                      1,225","1/9","BATANES","02","board member","2ND DISTRICT"," 1,225",NA,"FABERES, MIGDONIO CABALDA","LP",TRUE
