"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"14","BAGATSING, RAMON JR. SEVILLA  DONDON                                 LABAN (LDP)             52,439   May 17,1995","1/6","NCR - FIRST DISTRICT","NCR","congressman","4TH DISTRICT"," 52,439","May 17,1995","BAGATSING, RAMON JR. SEVILLA  DONDON","LABAN (LDP)",FALSE
"15","DIOKNO, ERNESTO LIMDICO       TOTOY                                  LAKAS NUCD-UMDP         24,888","1/6","NCR - FIRST DISTRICT","NCR","congressman","4TH DISTRICT"," 24,888",NA,"DIOKNO, ERNESTO LIMDICO","LAKAS NUCD-UMDP",TRUE
"16","BONOAN, EMILIO CABEL          EMIL                                   LM                      12,889","1/6","NCR - FIRST DISTRICT","NCR","congressman","4TH DISTRICT"," 12,889",NA,"BONOAN, EMILIO CABEL","LM",TRUE
"17","BAGATSING, AMADO SEVILLA      AMADO                                  LABAN (LDP)             80,653   May 17,1995","1/6","NCR - FIRST DISTRICT","NCR","congressman","5TH DISTRICT"," 80,653","May 17,1995","BAGATSING, AMADO SEVILLA","LABAN (LDP)",TRUE
"18","EVANGELISTA, ROBERT CRISTOBAL BERT                                   LAKAS NUCD-UMDP         14,937","1/6","NCR - FIRST DISTRICT","NCR","congressman","5TH DISTRICT"," 14,937",NA,"EVANGELISTA, ROBERT CRISTOBAL BERT","LAKAS NUCD-UMDP",FALSE
"19","OCAMPO, ROSENDA ANN MALABANAN SANDY                                  NPC                     47,490   May 17,1995","1/6","NCR - FIRST DISTRICT","NCR","congressman","6TH DISTRICT"," 47,490","May 17,1995","OCAMPO, ROSENDA ANN MALABANAN SANDY","",TRUE
"20","SISON, CASIMIRO CAGUIOA       CASSY                                  LAKAS NUCD-UMDP         22,089","1/6","NCR - FIRST DISTRICT","NCR","congressman","6TH DISTRICT"," 22,089",NA,"SISON, CASIMIRO CAGUIOA","LAKAS NUCD-UMDP",TRUE
"21","CABALLES, MARIA CORAZON RIDON CORA                                   LABAN (LDP)             13,957","1/6","NCR - FIRST DISTRICT","NCR","congressman","6TH DISTRICT"," 13,957",NA,"CABALLES, MARIA CORAZON RIDON CORA","LABAN (LDP)",FALSE
"22","DORADO, BENEDICTO DINGLASAN   BENNY                                  NP                      11,505","1/6","NCR - FIRST DISTRICT","NCR","congressman","6TH DISTRICT"," 11,505",NA,"DORADO, BENEDICTO DINGLASAN   BENNY","",TRUE
"23","MACARIOLA, CASTOR AMISTOSO    CASTOR                                 INDEPENDENT              223","1/6","NCR - FIRST DISTRICT","NCR","congressman","6TH DISTRICT"," 223",NA,"MACARIOLA, CASTOR AMISTOSO","",TRUE
"24","GONZALES, NEPTALI II MEDINA        BOYET                                LAKAS NUCD-UMDP          41,112   May 11,1995","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 41,112","May 11,1995","GONZALES, NEPTALI II MEDINA","LAKAS NUCD-UMDP",TRUE
"25","ANTONIO, ROBERTO VIAJE             RAM                                  NPC                      25,216","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 25,216",NA,"ANTONIO, ROBERTO VIAJE","NPC",TRUE
"26","BERNARDO, ANTONIO MARTINEZ         TONY                                 PRP                      24,506","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 24,506",NA,"BERNARDO, ANTONIO MARTINEZ","PRP",TRUE
"27","CALUPITAN, CRISELDA MARCIA VENIDA  DADA                                 NP                       1,351","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 1,351",NA,"CALUPITAN, CRISELDA MARCIA VENIDA  DADA","",TRUE
"28","CARBONELL, SIMEON JR. CAYTON       SIM                                  KBL                       199","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 199",NA,"CARBONELL, SIMEON JR. CAYTON","KBL",TRUE
"29","CANDAZO, ROMEO DELA CRUZ           OME                                   LP                      47,594   May 12,1995","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 47,594","May 12,1995","CANDAZO, ROMEO DELA CRUZ","LP",TRUE
"30","BANZON, WILFREDO BERNABE           WILLY                                LAKAS NUCD-UMDP          43,927","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 43,927",NA,"BANZON, WILFREDO BERNABE","LAKAS NUCD-UMDP",TRUE
"31","CHING, CESAR TAPAT                 CESAR CHENG                          PRP                      11,595","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 11,595",NA,"CHING, CESAR TAPAT","PRP",TRUE
"32","TINIO, ANTONIO DELOS ANGELES       TONY                                 INDEPENDENT              6,206","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 6,206",NA,"TINIO, ANTONIO DELOS ANGELES","INDEPENDENT",TRUE
"33","GARCIA, DOMINGO LAYBA              GARCIA/D.L.                          INDEPENDENT               282","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 282",NA,"GARCIA, DOMINGO LAYBA","INDEPENDENT",TRUE
"34","JAVIER, RUFINO SAN BUENAVENTURA    PINONG                               NPC                      59,872   May 11,1995","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 59,872","May 11,1995","JAVIER, RUFINO SAN BUENAVENTURA","",TRUE
"35","RIVERA, FRANCISCO JR. DEL CASTILLO SONNY                                LABAN (LDP)              44,339","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 44,339",NA,"RIVERA, FRANCISCO JR. DEL CASTILLO SONNY","LABAN (LDP)",FALSE
"36","MEDINA, NOEL MAABA                 NOEL                                  LP                      29,110","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 29,110",NA,"MEDINA, NOEL MAABA","LP",TRUE
"37","SAMANO, ERNESTO PALMA              ERNIE                                KBL                       287","2/6","NCR - SECOND DISTRICT","NCR","congressman","6TH DISTRICT"," 287",NA,"SAMANO, ERNESTO PALMA","KBL",TRUE
"38","CALALAY, REYNALDO ALDANA           REY                                  PMP                      51,761   May 17,1995","2/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 51,761","May 17,1995","CALALAY, REYNALDO ALDANA","PMP",TRUE
"39","YAP, RENATO ARENO                  ATO                                  LAKAS NUCD-UMDP          48,201","2/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 48,201",NA,"YAP, RENATO ARENO","LAKAS NUCD-UMDP",TRUE
"40","CRISOLOGO, VINCENT PICHAY          BINGBONG                             NPC                      27,130","2/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 27,130",NA,"CRISOLOGO, VINCENT PICHAY","NPC",TRUE
"41","LIBAN, DANTE VENTURA           DANTE                               LAKAS NUCD-UMDP         123,415   May 17,1995","3/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 123,415","May 17,1995","LIBAN, DANTE VENTURA","LAKAS NUCD-UMDP",TRUE
"42","MATHAY, ISMAEL III GANDIONCO   CHUCK                               INDEPENDENT              61,843","3/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 61,843",NA,"MATHAY, ISMAEL III GANDIONCO   CHUCK","",TRUE
"43","TORRES, JAIME TACAY            JAMES                               PRP                      29,499","3/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 29,499",NA,"TORRES, JAIME TACAY","PRP",TRUE
"44","TORRES, MAXIMO CARIAGA         KA MAX                              LAKAS NUCD-UMDP          1,041","3/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 1,041",NA,"TORRES, MAXIMO CARIAGA","LAKAS NUCD-UMDP",TRUE
"45","QUIMPO, JOSE LENY MILITAR      LEN                                 PDP-LABAN                 696","3/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 696",NA,"QUIMPO, JOSE LENY MILITAR","PDP-LABAN",TRUE
"46","JIMENEZ, WALTER OMICTIN        WALLY                               NP                        627","3/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 627",NA,"JIMENEZ, WALTER OMICTIN","NP",TRUE
"47","TORRES, WILFREDO SUMULONG      WILLY                               INDEPENDENT               402","3/6","NCR - SECOND DISTRICT","NCR","congressman","1ST DISTRICT"," 402",NA,"TORRES, WILFREDO SUMULONG","INDEPENDENT",TRUE
"48","DEFENSOR, MICHAEL TAN          MIKE/KIDLAT                          LP                      29,663   May 17,1995","3/6","NCR - SECOND DISTRICT","NCR","congressman","3RD DISTRICT"," 29,663","May 17,1995","DEFENSOR, MICHAEL TAN","LP",TRUE
"49","GUMABAO, MITCHELL YAP          DENNIS ROLDAN                       LAKAS NUCD-UMDP          20,241","3/6","NCR - SECOND DISTRICT","NCR","congressman","3RD DISTRICT"," 20,241",NA,"GUMABAO, MITCHELL YAP","LAKAS NUCD-UMDP",TRUE
"50","OROSA, RAMON DE SANTOS         RAY                                 PDP-LABAN                15,403","3/6","NCR - SECOND DISTRICT","NCR","congressman","3RD DISTRICT"," 15,403",NA,"OROSA, RAMON DE SANTOS","PDP-LABAN",TRUE
"51","DOMINO, JUAN -                 JOHNNY                              NPC                      14,891","3/6","NCR - SECOND DISTRICT","NCR","congressman","3RD DISTRICT"," 14,891",NA,"DOMINO, JUAN -","NPC",TRUE
"52","URBANO, MANUEL JR. SALAZAR     SHOOLI/MONGOLIAN                    PRP                      12,434","3/6","NCR - SECOND DISTRICT","NCR","congressman","3RD DISTRICT"," 12,434",NA,"URBANO, MANUEL JR. SALAZAR","PRP",TRUE
"53","BUENAFLOR, EDWARD PEREZ        ED                                  INDEPENDENT              4,990","3/6","NCR - SECOND DISTRICT","NCR","congressman","3RD DISTRICT"," 4,990",NA,"BUENAFLOR, EDWARD PEREZ","INDEPENDENT",TRUE
"54","SEGUNDO, NAZARIO JR. CALUYA    BINGBONG                            INDEPENDENT               304","3/6","NCR - SECOND DISTRICT","NCR","congressman","3RD DISTRICT"," 304",NA,"SEGUNDO, NAZARIO JR. CALUYA","",TRUE
"55","BELMONTE, FELICIANO JR. RACIMO SONNY                               LAKAS NUCD-UMDP         103,195   May 17,1995","3/6","NCR - SECOND DISTRICT","NCR","congressman","4TH DISTRICT"," 103,195","May 17,1995","BELMONTE, FELICIANO JR. RACIMO SONNY","LAKAS NUCD-UMDP",FALSE
"56","TINSAY, CONRADO ARRANZ         DADO                                INDEPENDENT              1,259","3/6","NCR - SECOND DISTRICT","NCR","congressman","4TH DISTRICT"," 1,259",NA,"TINSAY, CONRADO ARRANZ","INDEPENDENT",TRUE
"57","ZAMORA, RONALDO BAYAN          RONNY                               NPC                      34,857   May 12,1995","3/6","NCR - SECOND DISTRICT","NCR","congressman","4TH DISTRICT"," 34,857","May 12,1995","ZAMORA, RONALDO BAYAN","NPC",TRUE
"58","SAN PASCUAL, REYNALDO ALULONG  BABY                                LAKAS NUCD-UMDP          10,966","3/6","NCR - SECOND DISTRICT","NCR","congressman","4TH DISTRICT"," 10,966",NA,"SAN PASCUAL, REYNALDO ALULONG  BABY","",TRUE
"59","DIMEN, RAMON FUSTER            MONCHING                            LAKAS NUCD-UMDP           323","3/6","NCR - SECOND DISTRICT","NCR","congressman","4TH DISTRICT"," 323",NA,"DIMEN, RAMON FUSTER","LAKAS NUCD-UMDP",TRUE
"60","GUANZON, ROBERTO SAMAR        BOBBY                               LAKAS NUCD-UMDP          69,281   May 23,1995","4/6","NCR - THIRD DISTRICT","NCR","congressman","1ST DISTRICT"," 69,281","May 23,1995","GUANZON, ROBERTO SAMAR","LAKAS NUCD-UMDP",TRUE
"61","HENSON, AURORA ASISTIO        NENE                                NPC                      46,265","4/6","NCR - THIRD DISTRICT","NCR","congressman","1ST DISTRICT"," 46,265",NA,"HENSON, AURORA ASISTIO","NPC",TRUE
"62","ADALEM, ERNESTO MIGUEL        ERNIE                               LABAN (LDP)              2,328","4/6","NCR - THIRD DISTRICT","NCR","congressman","1ST DISTRICT"," 2,328",NA,"ADALEM, ERNESTO MIGUEL","LABAN (LDP)",TRUE
"63","CAMBA, APRONIANO ONIA         RONIE                               INDEPENDENT               145","4/6","NCR - THIRD DISTRICT","NCR","congressman","1ST DISTRICT"," 145",NA,"CAMBA, APRONIANO ONIA","INDEPENDENT",TRUE
"64","ASISTIO, LUIS AQUINO          BABY                                NPC                      55,405   May 23,1995","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 55,405","May 23,1995","ASISTIO, LUIS AQUINO","NPC",TRUE
"65","ROBLES, VIRGILIO PACHECO      BIYO                                LAKAS NUCD-UMDP          32,812","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 32,812",NA,"ROBLES, VIRGILIO PACHECO","LAKAS NUCD-UMDP",TRUE
"66","MONTANO, CARMELITO ANICO      CALM                                INDEPENDENT              4,003","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 4,003",NA,"MONTANO, CARMELITO ANICO","INDEPENDENT",TRUE
"67","ORETA, TERESA AQUINO          TESSIE                              LABAN (LDP)              80,940   May 22,1995","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 80,940","May 22,1995","ORETA, TERESA AQUINO","LABAN (LDP)",TRUE
"68","TANCHANCO, JESUS TRONO        JESS/JESSE                          LAKAS NUCD-UMDP          60,017","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 60,017",NA,"TANCHANCO, JESUS TRONO","LAKAS NUCD-UMDP",TRUE
"69","SERAPIO, ANTONIO MACEDA       TONY                                NPC                      55,126   May 15,1995","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 55,126","May 15,1995","SERAPIO, ANTONIO MACEDA","NPC",TRUE
"70","FRANCO, EDUARDO MENDOZA       EDDIE                               LAKAS NUCD-UMDP          17,129","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 17,129",NA,"FRANCO, EDUARDO MENDOZA","LAKAS NUCD-UMDP",TRUE
"71","CEA, MELENCIO ANGCAYCO        MELING/MEL                          NP                       9,989","4/6","NCR - THIRD DISTRICT","NCR","congressman","2ND DISTRICT"," 9,989",NA,"CEA, MELENCIO ANGCAYCO","NP",TRUE
"72","ARROYO, JOKER PAZ                JOKER                              INDEPENDENT              68,092   May 15,1995","5/6","NCR - FOURTH DISTRICT","NCR","congressman","1ST DISTRICT"," 68,092","May 15,1995","ARROYO, JOKER PAZ","INDEPENDENT",TRUE
"73","REYES, MA. CONSUELO PUYAT        BABY                               LAKAS NUCD-UMDP          19,649","5/6","NCR - FOURTH DISTRICT","NCR","congressman","1ST DISTRICT"," 19,649",NA,"REYES, MA. CONSUELO PUYAT","LAKAS NUCD-UMDP",TRUE
"74","SAMPANG, ENERICO MALONG          ENER/RICK                          PRP                      5,961","5/6","NCR - FOURTH DISTRICT","NCR","congressman","1ST DISTRICT"," 5,961",NA,"SAMPANG, ENERICO MALONG","PRP",TRUE
"75","*SYJUCO, AUGUSTO JR. LIMCACO      BOBOY                              LAKAS NUCD-UMDP          33,230               No Proclamation","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 33,230",NA,"*SYJUCO, AUGUSTO JR. LIMCACO","LAKAS NUCD-UMDP",TRUE
"76","YABUT, NEMESIO JR. SIDDONS       KING                               NPC                      10,059","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 10,059",NA,"YABUT, NEMESIO JR. SIDDONS","NPC",TRUE
"77","BIBIT, BILLY CABINO              BOY                                INDEPENDENT              8,626","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 8,626",NA,"BIBIT, BILLY CABINO","INDEPENDENT",TRUE
"78","DELLORO, RAMON CAWA              MOHN                               INDEPENDENT                91","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 91",NA,"DELLORO, RAMON CAWA","INDEPENDENT",TRUE
"79","AQUINO, AGAPITO AQUINO           BUTZ                               LABAN (LDP)                0","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 0",NA,"AQUINO, AGAPITO AQUINO",NA,NA
"80","GOLEZ, ROILO SOLIS               GO-GO                              LAKAS NUCD-UMDP         100,727   May 17,1995","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 100,727","May 17,1995","GOLEZ, ROILO SOLIS","LAKAS NUCD-UMDP",TRUE
"81","GUTIERREZ, EDAURDO PICKETT       EDDIE                               LP                      38,973","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 38,973",NA,"GUTIERREZ, EDAURDO PICKETT","LP",TRUE
"82","ARRANZA, EVELYN DACANAY-DUMAGUIN EVELYN CHUA                        PRP                      6,961","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 6,961",NA,"ARRANZA, EVELYN DACANAY-DUMAGUIN EVELYN CHUA","",TRUE
"83","DE JESUS, SONIA SANTOS           SONIA                              INDEPENDENT              2,593","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 2,593",NA,"DE JESUS, SONIA SANTOS","INDEPENDENT",TRUE
"84","LANGIT, EVELYN AGONCILLO         -                                  LABAN (LDP)               862","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 862",NA,"LANGIT, EVELYN AGONCILLO","-                                  LABAN (LDP)",FALSE
"85","CLAUDIO, JOVITO ORDIALES         RUBEN                              LAKAS NUCD-UMDP          67,405   May 13,1995","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 67,405","May 13,1995","CLAUDIO, JOVITO ORDIALES","LAKAS NUCD-UMDP",TRUE
"86","CUNETA, ELAINE GAMBOA            ELAINE                             LABAN (LDP)              53,863","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 53,863",NA,"CUNETA, ELAINE GAMBOA","LABAN (LDP)",TRUE
"87","TIÑGA, DANTE OSORIO              DAN                                LAKAS NUCD-UMDP          62,057   May 21,1995","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 62,057","May 21,1995","TIÑGA, DANTE OSORIO","LAKAS NUCD-UMDP",TRUE
"88","DIZON, RAFAEL JSOE               BOY                                LABAN (LDP)              43,924","5/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 43,924",NA,"DIZON, RAFAEL JSOE","LABAN (LDP)",TRUE
"89","BERNABE, JOSE CARRASCO       PEPING                          NP                       2,136","6/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 2,136",NA,"BERNABE, JOSE CARRASCO","NP",TRUE
"90","VILLAR, MANUEL BAMBA         MANNY                           LAKAS NUCD-UMDP         142,494   May 17,1995","6/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 142,494","May 17,1995","VILLAR, MANUEL BAMBA","LAKAS NUCD-UMDP",TRUE
"91","BLANCO, EDGARDO ENCARNADO    ED                              INDEPENDENT              24,024","6/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 24,024",NA,"BLANCO, EDGARDO ENCARNADO","",TRUE
"92","GARCIA, EDUARDO ESGUERRA     ED                              INDEPENDENT              2,922","6/6","NCR - FOURTH DISTRICT","NCR","congressman","2ND DISTRICT"," 2,922",NA,"GARCIA, EDUARDO ESGUERRA","INDEPENDENT",TRUE
