"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"41","BOGA, RICARDO RIFAI HUSIN      RIC                                  PMP                        0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"BOGA, RICARDO RIFAI HUSIN",NA,NA
"42","SAMPANG, JHULARAB HAJAL        USTADZ/JUL/ARAB                      AKSYON DEMOKRATIKO         0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"SAMPANG, JHULARAB HAJAL",NA,NA
"43","OMAR, JIKIRON TAHAJID          JIKID                                LP                         0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"OMAR, JIKIRON TAHAJID",NA,NA
"44","HARON, SAKUR WAHED ESMAEL      SHADZ                                LP                         0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"HARON, SAKUR WAHED ESMAEL",NA,NA
"45","IMBAN, AL-ENSAN WARAD          ERSAN                                NPC                        0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"IMBAN, AL-ENSAN WARAD",NA,NA
"46","INSUNG, NATHAN BAUL            TANA/THAN                            PMP                        0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"INSUNG, NATHAN BAUL",NA,NA
"47","MAMANG, MARIO MUDDASIL         MAR                                  LP                         0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"MAMANG, MARIO MUDDASIL",NA,NA
"48","NASSER, DAHWAN KAHALUN         KDX                                  INDEPENDENT                0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"NASSER, DAHWAN KAHALUN",NA,NA
"49","SAHAK, KADIR BALAMO            NONE                                 PMP                        0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"SAHAK, KADIR BALAMO",NA,NA
"50","ABDULLAH, ASHRAFH HAMJA        RAF                                  INDEPENDENT                0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"ABDULLAH, ASHRAFH HAMJA",NA,NA
"51","SABLIN, HASHIM JR. DISARI      NONE                                 INDEPENDENT                0","2/14","BASILAN","ARMM","board member","2ND DISTRICT"," 0",NA,"SABLIN, HASHIM JR. DISARI",NA,NA
"52","DUMARPA, FAYSAH MANIRI           FAY                                 LAKAS-CMD                   43,286   May 23,2004","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 43,286","May 23,2004","DUMARPA, FAYSAH MANIRI","LAKAS-CMD",TRUE
"53","PANGARUNGAN, SAIDAMEN BALT       SAIDI                               OMPIA                         0","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 0",NA,"PANGARUNGAN, SAIDAMEN BALT",NA,NA
"54","GURO, ABDULRASHID MANGGAY MAULAD GUY                                 LDP                           0","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 0",NA,"GURO, ABDULRASHID MANGGAY MAULAD GUY",NA,NA
"55","TAGO, PAISALIN PANGANDAMA        POPOY                               LDP-PMP                       0","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 0",NA,"TAGO, PAISALIN PANGANDAMA",NA,NA
"56","SAMPACO, KHADAFY DISOMANGCO      DAPSH                               PDSP                          0","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 0",NA,"SAMPACO, KHADAFY DISOMANGCO",NA,NA
"57","MACUD, MAAD P.                   ADMIN                               ISANG BANSA ISANG DIWA        0","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 0",NA,"MACUD, MAAD P.",NA,NA
"58","ANGAGAO, TINGARAAN JR. CORONTOS  JUN                                 LAKAS-CMD                     0","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 0",NA,"ANGAGAO, TINGARAAN JR. CORONTOS  JUN",NA,NA
"59","ADIONG, BLO UMPAR                BLO                                 INDEPENDENT                   0","3/14","LANAO DEL SUR","ARMM","congressman","1ST DISTRICT"," 0",NA,"ADIONG, BLO UMPAR",NA,NA
"60","MACARAMBON, BENASING JR. ONAYAN  JUN                                 NPC                         41,774   May 27,2004","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 41,774","May 27,2004","MACARAMBON, BENASING JR. ONAYAN  JUN","",TRUE
"61","MAUNA, ALIMUSA AMIE              ALEX                                ISANG BANSA ISANG DIWA        0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"MAUNA, ALIMUSA AMIE",NA,NA
"62","PANDAO, GAMOR ALI                ANSARY                              INDEPENDENT                   0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"PANDAO, GAMOR ALI",NA,NA
"63","DIDAAGUN, ARAFAT BANI            NONE                                ISANG BANSA ISANG DIWA        0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"DIDAAGUN, ARAFAT BANI",NA,NA
"64","CAMID, MULILODA MULOK            HANIL                               LDP                           0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"CAMID, MULILODA MULOK",NA,NA
"65","LUCMAN, ALI BASIR MAGARANG       DOC                                 OMPIA-PDSP                    0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"LUCMAN, ALI BASIR MAGARANG",NA,NA
"66","BALINDONG, PANGALIAN MACAORAO    ALI                                 LAKAS-CMD                     0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"BALINDONG, PANGALIAN MACAORAO",NA,NA
"67","MAONGA, ASHARIE CALI             JERRY                               LAKAS-CMD                     0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"MAONGA, ASHARIE CALI",NA,NA
"68","DIMAPORO, RAFAEL GUINA           PAENG                               INDEPENDENT                   0","3/14","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 0",NA,"DIMAPORO, RAFAEL GUINA",NA,NA
"69","ADIONG, MAMINTAL SR. MAGANGCONG  MIKE                                LAKAS-CMD                   94,557   May 23,2004","3/14","LANAO DEL SUR","ARMM","governor",""," 94,557","May 23,2004","ADIONG, MAMINTAL SR. MAGANGCONG  MIKE","",TRUE
"70","ALI, DIMALOTANG BASAR MACASIMBAR DINO                                PEOPLE'S LEADERSHIP PARTY     0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"ALI, DIMALOTANG BASAR MACASIMBAR DINO",NA,NA
"71","LUCMAN, OMARBASHA SAID           OMAR                                PDSP                          0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"LUCMAN, OMARBASHA SAID",NA,NA
"72","SARIP, SAADODDIN D.              DINO                                PMP                           0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"SARIP, SAADODDIN D.",NA,NA
"73","YANYA, YUSOPH DATANGCORO         AL-YAMANI                           INDEPENDENT                   0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"YANYA, YUSOPH DATANGCORO",NA,NA
"74","BARANGAI, OMAR MANTAR            MAEXO                               INDEPENDENT                   0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"BARANGAI, OMAR MANTAR",NA,NA
"75","SARANGANI, AMERODDIN MATOA       ABU MOHAMMAD                        PMP                           0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"SARANGANI, AMERODDIN MATOA",NA,NA
"76","BACOL, MAPUPUNO PUKUT            MAPPIE                              ISANG BANSA ISANG DIWA        0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"BACOL, MAPUPUNO PUKUT",NA,NA
"77","CALI, FAROUK MARUHOMBSAR         ALEEM FAROUK                        LDP                           0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"CALI, FAROUK MARUHOMBSAR",NA,NA
"78","DATIMBANG, BOBBY MANANGARAN      BOBBY                               LDP                           0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"DATIMBANG, BOBBY MANANGARAN",NA,NA
"79","DATU, DIMAPUNO RAMOS             PANGNAL                             AKSYON DEMOKRATIKO            0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"DATU, DIMAPUNO RAMOS",NA,NA
"80","MUTILAN, MAHID MIRAATO           MAHID                               OMPIA                         0","3/14","LANAO DEL SUR","ARMM","governor",""," 0",NA,"MUTILAN, MAHID MIRAATO",NA,NA
"81","MANALO, BASHIER DIMALA-ANG            MUSTAQBAL                           OMPIA                    45,899   May 27,2004","4/14","LANAO DEL SUR","ARMM","vice governor",""," 45,899","May 27,2004","MANALO, BASHIER DIMALA-ANG","OMPIA",TRUE
"82","LUCMAN, NORODIN ALONTO                NORWAY                              LDP                        0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"LUCMAN, NORODIN ALONTO",NA,NA
"83","SARO, DIMNATANG TONDIA                JIMMY                               INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"SARO, DIMNATANG TONDIA",NA,NA
"84","LAGUINDAB, ABDULMALIK POLAO           ABU AHMAD                           PMP                        0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"LAGUINDAB, ABDULMALIK POLAO",NA,NA
"85","PAMALOY, MADRAOP BISTON BALINDONG     RAUF/CABLE                          LDP                        0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"PAMALOY, MADRAOP BISTON BALINDONG",NA,NA
"86","DIANALAN, JIAMIL MARUHOM              JIMMY                               MUSLIM REFORM              0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"DIANALAN, JIAMIL MARUHOM",NA,NA
"87","LOMONDOT, ABDUL-AZIS LABAY            ABET                                PDSP                       0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"LOMONDOT, ABDUL-AZIS LABAY",NA,NA
"88","MACABUT, MANSAWI JR. CATUMBAR         MANNY                               ISANG BANSA ISANG DIWA     0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"MACABUT, MANSAWI JR. CATUMBAR",NA,NA
"89","SULTAN HADJIYUNOS, ISMAEL BALINDONG   USTADZ                              ISANG BANSA ISANG DIWA     0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"SULTAN HADJIYUNOS, ISMAEL BALINDONG   USTADZ",NA,NA
"90","MIMBISA, HARON MALIAWAO               COMMANDER TAYA                      ISANG BANSA ISANG DIWA     0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"MIMBISA, HARON MALIAWAO",NA,NA
"91","MIMBALAWAG, MOH. MANSAWI DARIDAY      DARIDAY-PAGNOWCA                    INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"MIMBALAWAG, MOH. MANSAWI DARIDAY",NA,NA
"92","AMPASO, SAMANODDEN LIPA               MOFTI                               LAKAS-CMD                  0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"AMPASO, SAMANODDEN LIPA",NA,NA
"93","DIANGKA, KIRAM SOBAIDA                KIR'S                               INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","vice governor",""," 0",NA,"DIANGKA, KIRAM SOBAIDA",NA,NA
"94","MACABANGON, MONERA DIMAKUTA           MONERA                              OMPIA                    39,168   May 23,2004","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 39,168","May 23,2004","MACABANGON, MONERA DIMAKUTA","OMPIA",TRUE
"95","MACARAMBON, ROLAND ABDUL RASHID AMBOL FIAT                                INDEPENDENT              36,073   May 23,2004","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 36,073","May 23,2004","MACARAMBON, ROLAND ABDUL RASHID AMBOL FIAT","",TRUE
"96","ALONTO, ALEXANDER GURO                BOYET                               LAKAS-CMD                32,864   May 23,2004","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 32,864","May 23,2004","ALONTO, ALEXANDER GURO","LAKAS-CMD",TRUE
"97","MACASUNDIG, KAMAL PANGANDAMA          AMIN                                LAKAS-CMD                30,454   May 23,2004","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 30,454","May 23,2004","MACASUNDIG, KAMAL PANGANDAMA","LAKAS-CMD",TRUE
"98","SANI, SHIRALI SAMPACO                 ALILIT                              LDP                      26,109  August 21,2004","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 26,109","August 21,2004","SANI, SHIRALI SAMPACO","LDP",TRUE
"99","COSAIN, AMPIE MAMA                    AMPIE                               ISANG BANSA ISANG DIWA     0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"COSAIN, AMPIE MAMA",NA,NA
"100","MIPANGA, SOROTANY ALIPONTO            TAMPARAN                            INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"MIPANGA, SOROTANY ALIPONTO",NA,NA
"101","TANGGOTE, MANGODA DISOMIMBA           MARANTAO                            INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"TANGGOTE, MANGODA DISOMIMBA",NA,NA
"102","BORA, AZIS LOMA                       JALIL                               INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"BORA, AZIS LOMA",NA,NA
"103","DIMACALING, ALEEM OMAR ALI            SHEIKH MANARES                      INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"DIMACALING, ALEEM OMAR ALI",NA,NA
"104","DUBLE, JAMIL AYOUB                    ABU NADJOLLAH                       LDP                        0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"DUBLE, JAMIL AYOUB",NA,NA
"105","PANGARUNGAN, IBRAHIM MANSUNGAYA       BLAH                                INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"PANGARUNGAN, IBRAHIM MANSUNGAYA",NA,NA
"106","SHARIEF, CAMARODIN ANAK               ROGER                               NPC                        0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"SHARIEF, CAMARODIN ANAK",NA,NA
"107","EBRAHIM, YASSIN ALONTO                YASS                                PMP                        0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"EBRAHIM, YASSIN ALONTO",NA,NA
"108","MALA, SALIC GABRIEL                   LICLIC                              INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"MALA, SALIC GABRIEL",NA,NA
"109","DIRIE, ALIMODEN RASUMAN               ALEX                                ISANG BANSA ISANG DIWA     0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"DIRIE, ALIMODEN RASUMAN",NA,NA
"110","DIMAKUTA, MACAPANTON PAPANDAYAN       MAC                                 LDP                        0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"DIMAKUTA, MACAPANTON PAPANDAYAN",NA,NA
"111","PANGANDAMAN, CAMAR ABDULLAH           MAR                                 INDEPENDENT                0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"PANGANDAMAN, CAMAR ABDULLAH",NA,NA
"112","EPPIE, EKSHAN PUMBAYA                 EKSHAN                              PDP LABAN                  0","4/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"EPPIE, EKSHAN PUMBAYA",NA,NA
"113","GULAM, JAMIR RASUL                      JAM                                  INDEPENDENT                0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"GULAM, JAMIR RASUL",NA,NA
"114","LOMINOG, PUNDAROLAH P. CALAUTO          DANTE                                PDP LABAN                  0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"LOMINOG, PUNDAROLAH P. CALAUTO",NA,NA
"115","PANDA, RASHID DALIG                     DUOM                                 INDEPENDENT                0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"PANDA, RASHID DALIG",NA,NA
"116","GURO, FATIMA MOHAMAD                    BORD                                 PDSP                       0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"GURO, FATIMA MOHAMAD",NA,NA
"117","BAGUL, PENDATOON MARUHOM                UNDA                                 OMPIA                      0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"BAGUL, PENDATOON MARUHOM",NA,NA
"118","SAMO BARABNA, BALINDONG BUTUAN PALAINDO BALI                                 ISANG BANSA ISANG DIWA     0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"SAMO BARABNA, BALINDONG BUTUAN PALAINDO BALI",NA,NA
"119","DANSAL, NAJEED-SARIPADA DONGCARAYA      DONG                                 PDR-LM                     0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"DANSAL, NAJEED-SARIPADA DONGCARAYA",NA,NA
"120","AAMATE, SAAD IBRAHIM                    SAAD                                 OMPIA/NPC                  0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"AAMATE, SAAD IBRAHIM",NA,NA
"121","DANGGAO, BAGUAN RAGA                    BAGS                                 INDEPENDENT                0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"DANGGAO, BAGUAN RAGA",NA,NA
"122","RUMORUS, ALBERT ORONG                   BERT                                 INDEPENDENT                0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"RUMORUS, ALBERT ORONG",NA,NA
"123","DAGALANGIT, MACLOC PANDAPATAN           COCOY                                INDEPENDENT                0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"DAGALANGIT, MACLOC PANDAPATAN",NA,NA
"124","ALIMPANDAPATAN, JAMIL MARABUR           PANDAPAT/PANDA/AMIN 19               LAKAS-CMD                  0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 19",NA,"ALIMPANDAPATAN, JAMIL MARABUR",NA,NA
"125","ABOFARHANOMAR, HUSSEIN MASCARA          FARHAN                               UMMAH                      0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"ABOFARHANOMAR, HUSSEIN MASCARA",NA,NA
"126","BASHER, ALISABRE RADJAZANAN             BILLY ENGUD A RANAO                  INDEPENDENT                0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"BASHER, ALISABRE RADJAZANAN",NA,NA
"127","ABDULHAMID, ALEEM IMRAN LATIP           ALEEM                                LAKAS-CMD                  0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"ABDULHAMID, ALEEM IMRAN LATIP",NA,NA
"128","MASIDING, OMAR RADANGO                  MARLON                               INDEPENDENT                0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"MASIDING, OMAR RADANGO",NA,NA
"129","PANANTAON, ANSARY MANDOMA               ABU HANEEFAH                         UMMAH                      0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"PANANTAON, ANSARY MANDOMA",NA,NA
"130","RASUL, POONA DATO                                                                                       0","5/14","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 0",NA,"RASUL, POONA DATO",NA,NA
