"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","ROMAN, ANTONINO PASCUAL        TONY                                LP                       77,025   May 14,2004","1/14","BATAAN","03","congressman","1ST DISTRICT"," 77,025","May 14,2004","ROMAN, ANTONINO PASCUAL","LP",TRUE
"2","FERRER, GAUDENCIO CORPUS       GUDING                              LAKAS-CMD                45,998","1/14","BATAAN","03","congressman","1ST DISTRICT"," 45,998",NA,"FERRER, GAUDENCIO CORPUS","LAKAS-CMD",TRUE
"3","GARCIA, ALBERT SANDEJAS        ABET                                LAKAS-CMD                76,321   May 15,2004","1/14","BATAAN","03","congressman","2ND DISTRICT"," 76,321","May 15,2004","GARCIA, ALBERT SANDEJAS","LAKAS-CMD",TRUE
"4","ROMAN, LEONARDO BANZON         DING                                NPC                      75,518","1/14","BATAAN","03","congressman","2ND DISTRICT"," 75,518",NA,"ROMAN, LEONARDO BANZON","NPC",TRUE
"5","GARCIA, ENRIQUE JR. TUASON     TET                                 LAKAS-CMD               145,431   May 14,2004","1/14","BATAAN","03","governor",""," 145,431","May 14,2004","GARCIA, ENRIQUE JR. TUASON","LAKAS-CMD",TRUE
"6","ROQUE, ROGELIO GARCIA          BOY                                 NPC                     114,312","1/14","BATAAN","03","governor",""," 114,312",NA,"ROQUE, ROGELIO GARCIA","NPC",TRUE
"7","GONZALES, ZENAIDA BORJA        NIDA                                PDSP                     15,252","1/14","BATAAN","03","governor",""," 15,252",NA,"GONZALES, ZENAIDA BORJA","PDSP",TRUE
"8","CORDERO, RAMSON ACUÑA          RAM                                 ISANG BANSA ISANG DIWA    283","1/14","BATAAN","03","governor",""," 283",NA,"CORDERO, RAMSON ACUÑA","",TRUE
"9","BALBINO, REMEDIOS MENDOZA      REMEDIOS CASPEA                     INDEPENDENT               152","1/14","BATAAN","03","governor",""," 152",NA,"BALBINO, REMEDIOS MENDOZA","INDEPENDENT",TRUE
"10","ALONZO, BENJAMIN MANALAOTAO    BEN                                 PDSP                    126,590   May 14,2004","1/14","BATAAN","03","vice governor",""," 126,590","May 14,2004","ALONZO, BENJAMIN MANALAOTAO","",TRUE
"11","ROMAN, SERAFIN QUIAMBAO        APIN                                LAKAS-CMD               117,711","1/14","BATAAN","03","vice governor",""," 117,711",NA,"ROMAN, SERAFIN QUIAMBAO","LAKAS-CMD",TRUE
"12","IZON, RODOLFO SAN DIEGO        ROD IZON                            NPC                      60,085   May 14,2004","1/14","BATAAN","03","board member","1ST DISTRICT"," 60,085","May 14,2004","IZON, RODOLFO SAN DIEGO","NPC",TRUE
"13","ENRILE, EDWIN YANDOC           EDWIN                               NPC                      58,254   May 14,2004","1/14","BATAAN","03","board member","1ST DISTRICT"," 58,254","May 14,2004","ENRILE, EDWIN YANDOC","NPC",TRUE
"14","ROMAN, EDWARD CRUZ             PAPO                                NPC                      56,902   May 14,2004","1/14","BATAAN","03","board member","1ST DISTRICT"," 56,902","May 14,2004","ROMAN, EDWARD CRUZ","NPC",TRUE
"15","SALANDANAN, RODOLFO SORIANO    ROD                                 NPC                      46,710   May 14,2004","1/14","BATAAN","03","board member","1ST DISTRICT"," 46,710","May 14,2004","SALANDANAN, RODOLFO SORIANO","",TRUE
"16","MIRANDA, ORLANDO SUSI          ORLING                              LAKAS-CMD                43,749   May 14,2004","1/14","BATAAN","03","board member","1ST DISTRICT"," 43,749","May 14,2004","MIRANDA, ORLANDO SUSI","LAKAS-CMD",TRUE
"17","BAJADA, EMMANUEL TORDILLOS     BITOY                               NPC                      40,544","1/14","BATAAN","03","board member","1ST DISTRICT"," 40,544",NA,"BAJADA, EMMANUEL TORDILLOS","NPC",TRUE
"18","BADILLO, ADELAIDA MALIT        EDA                                 LAKAS-CMD                36,777","1/14","BATAAN","03","board member","1ST DISTRICT"," 36,777",NA,"BADILLO, ADELAIDA MALIT","LAKAS-CMD",TRUE
"19","DELA FUENTE, MA. LIZA GARCIA   LIZA                                LAKAS-CMD                32,850","1/14","BATAAN","03","board member","1ST DISTRICT"," 32,850",NA,"DELA FUENTE, MA. LIZA GARCIA   LIZA","",TRUE
"20","CRISTAL, ROMEO REYES           DOC                                 LAKAS-CMD                27,964","1/14","BATAAN","03","board member","1ST DISTRICT"," 27,964",NA,"CRISTAL, ROMEO REYES","LAKAS-CMD",TRUE
"21","SALDAÑA, JOEY VILLA            JOEY                                LAKAS-CMD                24,443","1/14","BATAAN","03","board member","1ST DISTRICT"," 24,443",NA,"SALDAÑA, JOEY VILLA","LAKAS-CMD",TRUE
"22","BELTRAN, MANUEL NAVAL          MANNY                               NPC                      69,685   May 15,2004","1/14","BATAAN","03","board member","2ND DISTRICT"," 69,685","May 15,2004","BELTRAN, MANUEL NAVAL","NPC",TRUE
"23","CALIMBAS, EDGARDO PEREZ        DOC ED                              NPC                      60,416   May 15,2004","2/14","BATAAN","03","board member","2ND DISTRICT"," 60,416","May 15,2004","CALIMBAS, EDGARDO PEREZ","NPC",TRUE
"24","MANALAYSAY, DANTE ROBLES       DANTE                               NPC                      55,546   May 15,2004","2/14","BATAAN","03","board member","2ND DISTRICT"," 55,546","May 15,2004","MANALAYSAY, DANTE ROBLES","NPC",TRUE
"25","AUSTRIA, FERNANDO CRUZ         PED                                 LAKAS-CMD                53,863   May 15,2004","2/14","BATAAN","03","board member","2ND DISTRICT"," 53,863","May 15,2004","AUSTRIA, FERNANDO CRUZ","LAKAS-CMD",TRUE
"26","FLORENDO, EDUARD GUNDRAN       ED FLORENDO                         LAKAS-CMD                51,510   May 15,2004","2/14","BATAAN","03","board member","2ND DISTRICT"," 51,510","May 15,2004","FLORENDO, EDUARD GUNDRAN","LAKAS-CMD",TRUE
"27","DILIG, ROMEO S.                -                                                            48,427","2/14","BATAAN","03","board member","2ND DISTRICT"," 48,427",NA,"DILIG, ROMEO S.","-",FALSE
"28","VILLAFANIA, NELSIDITA SALAZAR  NELSIE                              LAKAS-CMD                47,523","2/14","BATAAN","03","board member","2ND DISTRICT"," 47,523",NA,"VILLAFANIA, NELSIDITA SALAZAR  NELSIE","",TRUE
"29","DE LOS REYES, OSCAR RUBIA      OCA                                 NPC                      45,572","2/14","BATAAN","03","board member","2ND DISTRICT"," 45,572",NA,"DE LOS REYES, OSCAR RUBIA","NPC",TRUE
"30","MARIANO, SERGIO SR. JIMENEZ    SM                                  NPC                      40,604","2/14","BATAAN","03","board member","2ND DISTRICT"," 40,604",NA,"MARIANO, SERGIO SR. JIMENEZ","",TRUE
"31","PIZARRO, EDILBERTO DAVID       BERTIE                              LAKAS-CMD                38,665","2/14","BATAAN","03","board member","2ND DISTRICT"," 38,665",NA,"PIZARRO, EDILBERTO DAVID","LAKAS-CMD",TRUE
"32","BALUYOT, ROBERTO ALMARIO       ROBERT                              PDSP                     12,713","2/14","BATAAN","03","board member","2ND DISTRICT"," 12,713",NA,"BALUYOT, ROBERTO ALMARIO","PDSP",TRUE
"33","DELA PEÑA, ADORACION RIVERA    DORY                                PDSP                     4,439","2/14","BATAAN","03","board member","2ND DISTRICT"," 4,439",NA,"DELA PEÑA, ADORACION RIVERA","",TRUE
"34","CALMA, ERNESTO BARRERA         BRO. CALMA                          INDEPENDENT              2,717","2/14","BATAAN","03","board member","2ND DISTRICT"," 2,717",NA,"CALMA, ERNESTO BARRERA","INDEPENDENT",TRUE
"35","GALERA, NARCISO DE VERA        NARS                                KBL                       939","2/14","BATAAN","03","board member","2ND DISTRICT"," 939",NA,"GALERA, NARCISO DE VERA","KBL",TRUE
"36","SY-ALVARADO, WILHELMINO MANUCDOC      WILLY                               LAKAS-CMD               170,737   May 15,2004","3/14","BULACAN","03","congressman","1ST DISTRICT"," 170,737","May 15,2004","SY-ALVARADO, WILHELMINO MANUCDOC","LAKAS-CMD",TRUE
"37","OPLE, RAUL VASQUEZ                    RAUL                                LDP-KNP                  43,268","3/14","BULACAN","03","congressman","1ST DISTRICT"," 43,268",NA,"OPLE, RAUL VASQUEZ","LDP-KNP",TRUE
"38","WENCESLAO, DELFIN JR. DE JESUS        DING                                INDEPENDENT              8,329","3/14","BULACAN","03","congressman","1ST DISTRICT"," 8,329",NA,"WENCESLAO, DELFIN JR. DE JESUS","INDEPENDENT",TRUE
"39","PANCHO, PEDRO MATIAS                  PEDRING                             PMP                     122,975   May 14,2004","3/14","BULACAN","03","congressman","2ND DISTRICT"," 122,975","May 14,2004","PANCHO, PEDRO MATIAS","PMP",TRUE
"40","VILLARAMA, WILFRIDO BUYSON            WILLIE                              LAKAS-CMD               101,503","3/14","BULACAN","03","congressman","2ND DISTRICT"," 101,503",NA,"VILLARAMA, WILFRIDO BUYSON","LAKAS-CMD",TRUE
"41","SILVERIO, LORNA CILLAN                TITA LORNA                          LAKAS-CMD               105,152   May 14,2004","3/14","BULACAN","03","congressman","3RD DISTRICT"," 105,152","May 14,2004","SILVERIO, LORNA CILLAN","LAKAS-CMD",TRUE
"42","LIGON, ANTONIO ANGELES                TONY                                PMP                      60,338","3/14","BULACAN","03","congressman","3RD DISTRICT"," 60,338",NA,"LIGON, ANTONIO ANGELES","PMP",TRUE
