"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"18","DAGANI, ROGELIO PABIA               ROGER                                 LAKAS-CMD                43,532   May 13,2004","1/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 43,532","May 13,2004","DAGANI, ROGELIO PABIA","LAKAS-CMD",TRUE
"19","FAMADOR, ALAN MUÑOZ                 ALAN                                  LAKAS-CMD                43,424   May 13,2004","1/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 43,424","May 13,2004","FAMADOR, ALAN MUÑOZ","LAKAS-CMD",TRUE
"20","ATUPAN, VENERANDO DOLOTINA          VENER                                 LAKAS-CMD                41,547   May 13,2004","1/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 41,547","May 13,2004","ATUPAN, VENERANDO DOLOTINA","LAKAS-CMD",TRUE
"21","TOMANENG, SADEKA GARCIA             DEKA                                  LAKAS-CMD                40,563   May 13,2004","1/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 40,563","May 13,2004","TOMANENG, SADEKA GARCIA","LAKAS-CMD",TRUE
"22","GAMBE, AQUINO WABE                  QUIN                                  LP                       39,690   May 13,2004","1/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 39,690","May 13,2004","GAMBE, AQUINO WABE","LP",TRUE
"23","LIBARIOS, ARCEDEL IBAY         KIDZ                                 LP                       36,882   May 13,2004","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 36,882","May 13,2004","LIBARIOS, ARCEDEL IBAY","LP",TRUE
"24","TAN, ANDRES RAMIREZ            ANDRING/    DRING                    LAKAS-CMD                36,817  August 21,2004","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 36,817","August 21,2004","TAN, ANDRES RAMIREZ","LAKAS-CMD",TRUE
"25","AGO, SUNNY MAHUMOT             SUNNY BOY                            LP                       34,454  August 21,2004","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 34,454","August 21,2004","AGO, SUNNY MAHUMOT","LP",TRUE
"26","TUYOR, FEDERICO DENOY          RICO                                 LAKAS-CMD                34,014","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 34,014",NA,"TUYOR, FEDERICO DENOY","LAKAS-CMD",TRUE
"27","RIVERA, EMMANUEL MANGMANG      MANING                               LP                       23,599","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 23,599",NA,"RIVERA, EMMANUEL MANGMANG","LP",TRUE
"28","GUPIT, JEREMIAS CORPORAL       JERRY                                LP                       21,305","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 21,305",NA,"GUPIT, JEREMIAS CORPORAL","LP",TRUE
"29","PODADERA, ROSIANA LAGONOY      BEBIE, BEBS                          LP                       20,149","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 20,149",NA,"PODADERA, ROSIANA LAGONOY","LP",TRUE
"30","DELA PEÑA, GLYNIS JOJI ADIONG  GING                                 LP                       16,563","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 16,563",NA,"DELA PEÑA, GLYNIS JOJI ADIONG  GING","",TRUE
"31","ESTOQUE, JOVITO ANOR           BEN                                  LP                       11,570","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 11,570",NA,"ESTOQUE, JOVITO ANOR","LP",TRUE
"32","OLAYON, JOSEPH SARANZA         JOE                                  INDEPENDENT              6,287","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 6,287",NA,"OLAYON, JOSEPH SARANZA","INDEPENDENT",TRUE
"33","OJAO, MANUEL FALLADO           MANING OJAO                          INDEPENDENT              1,675","2/8","AGUSAN DEL NORTE","CARAGA","board member","2ND DISTRICT"," 1,675",NA,"OJAO, MANUEL FALLADO","INDEPENDENT",TRUE
"34","PLAZA, RODOLFO RODRIGO GALIDO  OMPONG                              NPC                     119,347   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","congressman","2ND DISTRICT"," 119,347","May 13,2004","PLAZA, RODOLFO RODRIGO GALIDO  OMPONG","",TRUE
"35","QUIJADA, REYNALDO MORDENO      REY                                 PDSP                     51,856","3/8","AGUSAN DEL SUR","CARAGA","congressman","2ND DISTRICT"," 51,856",NA,"QUIJADA, REYNALDO MORDENO","PDSP",TRUE
"36","PLAZA, ADOLPH EDWARD GALIDO    EDDIE BONG                          LAKAS-CMD               113,662   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","governor",""," 113,662","May 13,2004","PLAZA, ADOLPH EDWARD GALIDO","",TRUE
"37","PAREDES, CEFERINO JR. SALVA    JUN                                 PDSP                     59,959","3/8","AGUSAN DEL SUR","CARAGA","governor",""," 59,959",NA,"PAREDES, CEFERINO JR. SALVA","",TRUE
"38","BAYLON, ELMOR DAVO             LOLOY                               DGIPP                    1,273","3/8","AGUSAN DEL SUR","CARAGA","governor",""," 1,273",NA,"BAYLON, ELMOR DAVO","DGIPP",TRUE
"39","GETES, VIRGINIA MAGBANUA       VIRGIE                              LAKAS-CMD                93,440   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","vice governor",""," 93,440","May 13,2004","GETES, VIRGINIA MAGBANUA","LAKAS-CMD",TRUE
"40","DE LEON, LAMBERTO ROVILLOS     DE LEON                             PMP                      54,041","3/8","AGUSAN DEL SUR","CARAGA","vice governor",""," 54,041",NA,"DE LEON, LAMBERTO ROVILLOS","PMP",TRUE
"41","CAMPOS, AIDA REDILLAS          AIDA                                LAKAS-CMD                46,372   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 46,372","May 13,2004","CAMPOS, AIDA REDILLAS","LAKAS-CMD",TRUE
"42","BASCUG, ALFELITO MARAON        ALFEL                               LAKAS-CMD                46,236   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 46,236","May 13,2004","BASCUG, ALFELITO MARAON","LAKAS-CMD",TRUE
"43","CANE, SANTIAGO JR. BARRIGA     SANTI                               LAKAS-CMD                43,851   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 43,851","May 13,2004","CANE, SANTIAGO JR. BARRIGA","LAKAS-CMD",TRUE
"44","ALONDE, CESAR MASAYON          BOY                                 LAKAS-CMD                39,873   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 39,873","May 13,2004","ALONDE, CESAR MASAYON","LAKAS-CMD",TRUE
"45","SANTIAGO, ALLAN JALA           ALLAN                               LAKAS-CMD                37,851   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 37,851","May 13,2004","SANTIAGO, ALLAN JALA","LAKAS-CMD",TRUE
"46","ALINAS, EMILIO PACAÑA          BOY                                 PDSP                     15,085","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 15,085",NA,"ALINAS, EMILIO PACAÑA","PDSP",TRUE
"47","CANUNAYON, RUDIVINO MINISTIRIO RUDY                                PDSP                     12,389","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 12,389",NA,"CANUNAYON, RUDIVINO MINISTIRIO RUDY","",TRUE
"48","CALONIA, DOMINADOR PAGARA      DOMING                              PDSP                     11,296","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 11,296",NA,"CALONIA, DOMINADOR PAGARA","PDSP",TRUE
"49","TECSON, AGUSTIN POLIGA         KUTING                              PDSP                     8,800","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 8,800",NA,"TECSON, AGUSTIN POLIGA","PDSP",TRUE
"50","PUYO, HERBERT VILLANUEVA       BEBIT                               PDSP                     5,349","3/8","AGUSAN DEL SUR","CARAGA","board member","1ST DISTRICT"," 5,349",NA,"PUYO, HERBERT VILLANUEVA","PDSP",TRUE
"51","DE ASIS, JENNY DIESTO          JENNY                               LAKAS-CMD                60,142   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 60,142","May 13,2004","DE ASIS, JENNY DIESTO","LAKAS-CMD",TRUE
"52","MONDEJAR, SALIMAR TORRALBA     LOLOY                               LAKAS-CMD                40,708   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 40,708","May 13,2004","MONDEJAR, SALIMAR TORRALBA","LAKAS-CMD",TRUE
"53","BUNILLA, JOSE CADIOG           JOE                                 LAKAS-CMD                40,295   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 40,295","May 13,2004","BUNILLA, JOSE CADIOG","LAKAS-CMD",TRUE
"54","PROCHINA, TIMOTEO BURDEOS      TEYOY                               LAKAS-CMD                39,113   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 39,113","May 13,2004","PROCHINA, TIMOTEO BURDEOS","LAKAS-CMD",TRUE
"55","PLAZA, GLENN MONDEJAR          GLEN                                LAKAS-CMD                34,353   May 13,2004","3/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 34,353","May 13,2004","PLAZA, GLENN MONDEJAR","LAKAS-CMD",TRUE
"56","DE LEON, LERRIZA VASQUEZ       NENENG                              PMP                      25,374","3/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 25,374",NA,"DE LEON, LERRIZA VASQUEZ","PMP",TRUE
"57","PEREZ, ROMEO JR. SUMILHIG      DIRECTOR                            PDSP                     23,791","3/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 23,791",NA,"PEREZ, ROMEO JR. SUMILHIG","PDSP",TRUE
"58","OTERO, EDWARD PIENCENAVE     ED                                 PDSP                     21,510","4/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 21,510",NA,"OTERO, EDWARD PIENCENAVE","PDSP",TRUE
"59","TACLAS, GLORIA FINLAC        GLO                                PDSP                     12,873","4/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 12,873",NA,"TACLAS, GLORIA FINLAC","PDSP",TRUE
"60","TABOSARES, FALCONERI RUMAO   PASTOR/DODONG                      PDSP                     10,984","4/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 10,984",NA,"TABOSARES, FALCONERI RUMAO   PASTOR/DODONG","",TRUE
"61","PARK, HAYDEE BADON           HIDES                              INDEPENDENT              3,144","4/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 3,144",NA,"PARK, HAYDEE BADON","INDEPENDENT",TRUE
"62","QUIAMJOT, RSM JOHN BARANDA   RSM JOHN                           PMP                      2,178","4/8","AGUSAN DEL SUR","CARAGA","board member","2ND DISTRICT"," 2,178",NA,"QUIAMJOT, RSM JOHN BARANDA   RSM JOHN","",TRUE
"63","ECLEO, GLENDA BURAY              MOMMY GLEN                           LAKAS-CMD                43,020   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","congressman","1ST DISTRICT"," 43,020","May 14,2004","ECLEO, GLENDA BURAY","LAKAS-CMD",TRUE
"64","NAVARRO, CONSTANTINO JR. HERRERA ""BABY""                               PMP                      38,147","5/8","SURIGAO DEL NORTE","CARAGA","congressman","1ST DISTRICT"," 38,147",NA,"NAVARRO, CONSTANTINO JR. HERRERA ""BABY""","",TRUE
"65","BARBERS, ROBERT ACE SMITH        ACE                                  LAKAS-CMD               101,788   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","congressman","2ND DISTRICT"," 101,788","May 14,2004","BARBERS, ROBERT ACE SMITH","LAKAS-CMD",TRUE
"66","PRESTON, MICHAEL WENDEL          MIKE                                 PMP                      12,650","5/8","SURIGAO DEL NORTE","CARAGA","congressman","2ND DISTRICT"," 12,650",NA,"PRESTON, MICHAEL WENDEL","PMP",TRUE
"67","BARBERS, ROBERT LYNDON SMITH     LYNDON                               LAKAS-CMD               118,101   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","governor",""," 118,101","May 14,2004","BARBERS, ROBERT LYNDON SMITH","LAKAS-CMD",TRUE
"68","MATUGAS, FRANCISCO TINIO         LALO                                 PMP                     102,092","5/8","SURIGAO DEL NORTE","CARAGA","governor",""," 102,092",NA,"MATUGAS, FRANCISCO TINIO","PMP",TRUE
"69","NAVARRO, RODOLFO G.              ""OMPONG""                             LAKAS-CMD               117,503   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","vice governor",""," 117,503","May 14,2004","NAVARRO, RODOLFO G.","LAKAS-CMD",TRUE
"70","YUIPCO, CRUZ JR. S.              -                                    PMP                      67,430","5/8","SURIGAO DEL NORTE","CARAGA","vice governor",""," 67,430",NA,"YUIPCO, CRUZ JR. S.","",TRUE
"71","ECLEO, ALLAN I BURAY             ALLAN                                LAKAS-CMD                38,477   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 38,477","May 14,2004","ECLEO, ALLAN I BURAY","LAKAS-CMD",TRUE
"72","GOPICO, NORMAN ESPARRAGO         NORMAN                               LAKAS-CMD                36,622   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 36,622","May 14,2004","GOPICO, NORMAN ESPARRAGO","LAKAS-CMD",TRUE
"73","DELA MERCED, ELVIS ARROCENA      VIS                                  LAKAS-CMD                36,267   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 36,267","May 14,2004","DELA MERCED, ELVIS ARROCENA","LAKAS-CMD",TRUE
"74","ALABAT, JOSE JR. GEDE            ""DODONG""                             LAKAS-CMD                36,035   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 36,035","May 14,2004","ALABAT, JOSE JR. GEDE","LAKAS-CMD",TRUE
"75","LAGROMA, MERLINDA DALISAY        MERLY                                LAKAS-CMD                36,009   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 36,009","May 14,2004","LAGROMA, MERLINDA DALISAY","LAKAS-CMD",TRUE
"76","CASTRENCE, SIMEON VICENTE GRIAR  ""BROD SIM""                           PMP                      22,738","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 22,738",NA,"CASTRENCE, SIMEON VICENTE GRIAR  ""BROD SIM""","",TRUE
"77","GUPANA, JAMES JOSEPH -           JIMMY                                PMP                      22,547","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 22,547",NA,"GUPANA, JAMES JOSEPH -","PMP",TRUE
"78","TESSIORNA, FLORITA GOTICO        PURIT                                PMP                      20,621","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 20,621",NA,"TESSIORNA, FLORITA GOTICO","PMP",TRUE
"79","DIZON, EDUARDO HUMAYLAB          LOLONG                               PMP                      17,640","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 17,640",NA,"DIZON, EDUARDO HUMAYLAB","PMP",TRUE
"80","BAPTISMA, ARNOLDO GERALDINO      ANOL                                 PMP                      16,667","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 16,667",NA,"BAPTISMA, ARNOLDO GERALDINO","PMP",TRUE
"81","GELSANO, JENELITO BATO           JENIE/KAJET                          INDEPENDENT               630","5/8","SURIGAO DEL NORTE","CARAGA","board member","1ST DISTRICT"," 630",NA,"GELSANO, JENELITO BATO","INDEPENDENT",TRUE
"82","ORQUINA, LEO PHILIP FRANCIA      LEO/LE                               LAKAS-CMD                55,640   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 55,640","May 14,2004","ORQUINA, LEO PHILIP FRANCIA","LAKAS-CMD",TRUE
"83","BERNAL, VICTOR FLORES            TOTOY                                LAKAS-CMD                52,273   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 52,273","May 14,2004","BERNAL, VICTOR FLORES","LAKAS-CMD",TRUE
"84","CATRE, NOEL PLAZA                BOY                                  LAKAS-CMD                49,089   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 49,089","May 14,2004","CATRE, NOEL PLAZA","LAKAS-CMD",TRUE
"85","EDERA, ISABELITA MONTA           NENE                                 LAKAS-CMD                46,372   May 14,2004","5/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 46,372","May 14,2004","EDERA, ISABELITA MONTA","LAKAS-CMD",TRUE
"86","MADELO, ROHITO CALAMBA        RETS                            LAKAS-CMD                44,995   May 14,2004","6/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 44,995","May 14,2004","MADELO, ROHITO CALAMBA","LAKAS-CMD",TRUE
"87","LANCIN, LUCENIANO ESCALANTE   DODONG                          PMP                      36,071","6/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 36,071",NA,"LANCIN, LUCENIANO ESCALANTE   DODONG","",TRUE
"88","DIGAO, ROSARIO GUERRA         SAYONG                          PMP                      35,684","6/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 35,684",NA,"DIGAO, ROSARIO GUERRA","PMP",TRUE
"89","TAN, MANUEL ALAWI             MANNY                           PMP                      33,757","6/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 33,757",NA,"TAN, MANUEL ALAWI","PMP",TRUE
"90","AZARCON, CACEL ROJO           NOYNOY                          PMP                      16,714","6/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 16,714",NA,"AZARCON, CACEL ROJO","PMP",TRUE
"91","REVELO, RAMON GALINATO        MON                             PMP                      13,750","6/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 13,750",NA,"REVELO, RAMON GALINATO","PMP",TRUE
"92","ZAMORA, RUBEN ODVINA          BOY                             INDEPENDENT              8,241","6/8","SURIGAO DEL NORTE","CARAGA","board member","2ND DISTRICT"," 8,241",NA,"ZAMORA, RUBEN ODVINA","INDEPENDENT",TRUE
"93","PICHAY, PROSPERO JR. ARREZA     BUTCH                              LAKAS-CMD                71,583   May 13,2004","7/8","SURIGAO DEL SUR","CARAGA","congressman","1ST DISTRICT"," 71,583","May 13,2004","PICHAY, PROSPERO JR. ARREZA","LAKAS-CMD",TRUE
"94","DELGADO, MARY ELIZABETH TY      ""ABET""                             LDP                      51,613","7/8","SURIGAO DEL SUR","CARAGA","congressman","1ST DISTRICT"," 51,613",NA,"DELGADO, MARY ELIZABETH TY","LDP",TRUE
"95","DELIEZO, SIMPLICIO GABI         ORATIC                             LINIS AT PAGBABAGO         43","7/8","SURIGAO DEL SUR","CARAGA","congressman","1ST DISTRICT"," 43",NA,"DELIEZO, SIMPLICIO GABI","LINIS AT PAGBABAGO",TRUE
"96","FALCON, PETER PAUL JED COSMIANO JED                                NPC                      38,588   May 13,2004","7/8","SURIGAO DEL SUR","CARAGA","congressman","2ND DISTRICT"," 38,588","May 13,2004","FALCON, PETER PAUL JED COSMIANO JED","",TRUE
"97","MASANGKAY, HERNANDO ALBA        HERNAN                             LP                       20,860","7/8","SURIGAO DEL SUR","CARAGA","congressman","2ND DISTRICT"," 20,860",NA,"MASANGKAY, HERNANDO ALBA","LP",TRUE
"98","ASIS, ALEJANDRO DAIN            ALI                                PDSP                     20,463","7/8","SURIGAO DEL SUR","CARAGA","congressman","2ND DISTRICT"," 20,463",NA,"ASIS, ALEJANDRO DAIN","PDSP",TRUE
"99","BACOLOD, CICERO SARAUS          BOY                                LDP                      1,411","7/8","SURIGAO DEL SUR","CARAGA","congressman","2ND DISTRICT"," 1,411",NA,"BACOLOD, CICERO SARAUS","LDP",TRUE
"100","PIMENTEL, VICENTE JR. TY        ""BB""                               LAKAS-CMD               140,706   May 14,2004","7/8","SURIGAO DEL SUR","CARAGA","governor",""," 140,706","May 14,2004","PIMENTEL, VICENTE JR. TY","LAKAS-CMD",TRUE
"101","TAN, MATEO ELPA                 MATING                             PMP-KNP                  50,677","7/8","SURIGAO DEL SUR","CARAGA","governor",""," 50,677",NA,"TAN, MATEO ELPA","PMP-KNP",TRUE
"102","NAVARRO, LIBRADO CUBIL          LIB/LIBBY                          LAKAS-CMD               127,302   May 14,2004","7/8","SURIGAO DEL SUR","CARAGA","vice governor",""," 127,302","May 14,2004","NAVARRO, LIBRADO CUBIL","LAKAS-CMD",TRUE
"103","MURILLO, GREGORIO TAN           GORING                             PMP                      54,886","7/8","SURIGAO DEL SUR","CARAGA","vice governor",""," 54,886",NA,"MURILLO, GREGORIO TAN","PMP",TRUE
"104","CUARTERO, LOLITO JR. GOYONGCO   BODOY                              LAKAS-CMD                57,630   May 14,2004","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 57,630","May 14,2004","CUARTERO, LOLITO JR. GOYONGCO   BODOY","",TRUE
"105","DONASCO, TERESITA PALMA         TITA                               LAKAS-CMD                56,682   May 14,2004","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 56,682","May 14,2004","DONASCO, TERESITA PALMA","LAKAS-CMD",TRUE
"106","ARREZA, LEODEGARIO RAVELO       LEODY                              LAKAS-CMD                50,499   May 14,2004","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 50,499","May 14,2004","ARREZA, LEODEGARIO RAVELO","LAKAS-CMD",TRUE
"107","RIVAS, EFREN JR. ESQUIDA        ""FATHER""                           LAKAS-CMD                47,978   May 14,2004","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 47,978","May 14,2004","RIVAS, EFREN JR. ESQUIDA","LAKAS-CMD",TRUE
"108","MONTESCLAROS, VALERIO JR. TY    LERY                               LAKAS-CMD                43,659   May 14,2004","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 43,659","May 14,2004","MONTESCLAROS, VALERIO JR. TY","",TRUE
"109","MURILLO, PRIMO TAN              PRIM                               PMP                      35,633","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 35,633",NA,"MURILLO, PRIMO TAN","PMP",TRUE
"110","AZARCON, ANTONIO CABILING       TONYBOY                            PMP                      32,676","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 32,676",NA,"AZARCON, ANTONIO CABILING","PMP",TRUE
"111","PACHECO, JERRY MAHOMOC          JER                                LDP                      25,533","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 25,533",NA,"PACHECO, JERRY MAHOMOC","LDP",TRUE
"112","LUMANAO, EMMANUEL TRINIDAD      MANNY                              LP                       24,130","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 24,130",NA,"LUMANAO, EMMANUEL TRINIDAD","LP",TRUE
"113","ZAFRA, JOSE MANTALABA           JAKE                               PMP                      20,623","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 20,623",NA,"ZAFRA, JOSE MANTALABA","PMP",TRUE
"114","VERANO, DOMINGO DAPIN           DOMING                             BANGON PILIPINAS         4,075","7/8","SURIGAO DEL SUR","CARAGA","board member","1ST DISTRICT"," 4,075",NA,"VERANO, DOMINGO DAPIN","BANGON PILIPINAS",TRUE
"115","ALVIZO, REMEDIOS ROSARIO        REMY                               NPC                      37,746   May 13,2004","7/8","SURIGAO DEL SUR","CARAGA","board member","2ND DISTRICT"," 37,746","May 13,2004","ALVIZO, REMEDIOS ROSARIO","NPC",TRUE
