"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","ACOSTA, NEREUS JR. OLANAR       DR NERIC ACOSTA                      LP                       52,990   May 14,2004","1/10","BUKIDNON","10","congressman","1ST DISTRICT"," 52,990","May 14,2004","ACOSTA, NEREUS JR. OLANAR","LP",TRUE
"2","PANCRUDO, CANDIDO JR. PIOS      EDUI                                 LAKAS-CMD                46,500","1/10","BUKIDNON","10","congressman","1ST DISTRICT"," 46,500",NA,"PANCRUDO, CANDIDO JR. PIOS","LAKAS-CMD",TRUE
"3","ONAHON, DANIEL JAMBALON         DANNY                                ISANG BANSA ISANG DIWA    978","1/10","BUKIDNON","10","congressman","1ST DISTRICT"," 978",NA,"ONAHON, DANIEL JAMBALON","",TRUE
"4","GUINGONA, TEOFISTO III DE LARA  TG                                   LDP                      53,255   May 14,2004","1/10","BUKIDNON","10","congressman","2ND DISTRICT"," 53,255","May 14,2004","GUINGONA, TEOFISTO III DE LARA  TG","",TRUE
"5","TILANDUCA, REGINALDO NOEL       WARLY                                NPC                      50,828","1/10","BUKIDNON","10","congressman","2ND DISTRICT"," 50,828",NA,"TILANDUCA, REGINALDO NOEL","NPC",TRUE
"6","ANCHETA, BERTHOBAL RAFOLS       BERT                                 LAKAS-CMD/KAMPI/PDSP     29,743","1/10","BUKIDNON","10","congressman","2ND DISTRICT"," 29,743",NA,"ANCHETA, BERTHOBAL RAFOLS","",TRUE
"7","BELTRAN, NEMESIO GALDO          NEMITZ                               PMP-KNP                  9,764","1/10","BUKIDNON","10","congressman","2ND DISTRICT"," 9,764",NA,"BELTRAN, NEMESIO GALDO","PMP-KNP",TRUE
"8","ZUBIRI, JUAN MIGUEL FERNANDEZ   MIGS                                 LAKAS-CMD               115,425   May 14,2004","1/10","BUKIDNON","10","congressman","3RD DISTRICT"," 115,425","May 14,2004","ZUBIRI, JUAN MIGUEL FERNANDEZ   MIGS","",TRUE
"9","GARDONES, FABIAN ABROGAR        FABIE                                LDP                      4,418","1/10","BUKIDNON","10","congressman","3RD DISTRICT"," 4,418",NA,"GARDONES, FABIAN ABROGAR","LDP",TRUE
"10","ZUBIRI, JOSE MA. JR. RUBIN      NONOY JOE                            LAKAS-CMD               333,769   May 14,2004","1/10","BUKIDNON","10","governor",""," 333,769","May 14,2004","ZUBIRI, JOSE MA. JR. RUBIN","LAKAS-CMD",TRUE
"11","TABIOS, ERNESTO NAZARENO        BOY                                  LDP                      27,898","1/10","BUKIDNON","10","governor",""," 27,898",NA,"TABIOS, ERNESTO NAZARENO","LDP",TRUE
"12","CATANE, WILHELMINA SAYSON       WILLIE                               PDSP                     12,030","1/10","BUKIDNON","10","governor",""," 12,030",NA,"CATANE, WILHELMINA SAYSON","PDSP",TRUE
"13","VALENDEZ, JOEL LIPASANA         VAL                                  ISANG BANSA ISANG DIWA   1,555","1/10","BUKIDNON","10","governor",""," 1,555",NA,"VALENDEZ, JOEL LIPASANA",NA,NA
"14","KINIMAN, ALFREDO SUBALAN        DATU MIGS SOBALAN                    INDEPENDENT               436","1/10","BUKIDNON","10","governor",""," 436",NA,"KINIMAN, ALFREDO SUBALAN","INDEPENDENT",TRUE
"15","CALINGASAN, ALEX PADUA          BOY                                  LAKAS-CMD               263,902   May 14,2004","1/10","BUKIDNON","10","vice governor",""," 263,902","May 14,2004","CALINGASAN, ALEX PADUA","LAKAS-CMD",TRUE
"16","PACANA, VIRGILIO BACULIO        PINGKOY OR PING KOY                  ISANG BANSA ISANG DIWA   27,629","1/10","BUKIDNON","10","vice governor",""," 27,629",NA,"PACANA, VIRGILIO BACULIO",NA,NA
"17","PANCRUDO, BEN PIOS              BOBOY                                LAKAS-CMD                56,442   May 14,2004","1/10","BUKIDNON","10","board member","1ST DISTRICT"," 56,442","May 14,2004","PANCRUDO, BEN PIOS","LAKAS-CMD",TRUE
"18","GUDEN, ALFREDO COTACTE          FRED                                 LAKAS-CMD                55,633   May 14,2004","1/10","BUKIDNON","10","board member","1ST DISTRICT"," 55,633","May 14,2004","GUDEN, ALFREDO COTACTE","LAKAS-CMD",TRUE
"19","ONAHON, NICKARTER SAMBALON      NICK                                 LAKAS-CMD                50,417   May 14,2004","1/10","BUKIDNON","10","board member","1ST DISTRICT"," 50,417","May 14,2004","ONAHON, NICKARTER SAMBALON","LAKAS-CMD",TRUE
"20","CENTENO, NIXON MARINA           NICK                                 LP                       16,233","1/10","BUKIDNON","10","board member","1ST DISTRICT"," 16,233",NA,"CENTENO, NIXON MARINA","LP",TRUE
"21","VIRTUDAZO, CARLOS BACABIS       KALOI                                LP                       13,398","1/10","BUKIDNON","10","board member","1ST DISTRICT"," 13,398",NA,"VIRTUDAZO, CARLOS BACABIS","LP",TRUE
"22","LEGASPI, JOSE RATUNIL           PEPE OR JOSE                         LP                       12,876","1/10","BUKIDNON","10","board member","1ST DISTRICT"," 12,876",NA,"LEGASPI, JOSE RATUNIL","LP",TRUE
"23","ALINGASA, ANTONIO LAGRAMA       TONY                                 ISANG BANSA ISANG DIWA   6,456","2/10","BUKIDNON","10","board member","1ST DISTRICT"," 6,456",NA,"ALINGASA, ANTONIO LAGRAMA",NA,NA
"24","DETICIO, ROLAND FORCADO         BONG                                 LAKAS-CMD                79,139   May 14,2004","2/10","BUKIDNON","10","board member","2ND DISTRICT"," 79,139","May 14,2004","DETICIO, ROLAND FORCADO","LAKAS-CMD",TRUE
"25","ALDEGUER, VICTOR PALMA          VIC-VIC                              LAKAS-CMD                75,389   May 14,2004","2/10","BUKIDNON","10","board member","2ND DISTRICT"," 75,389","May 14,2004","ALDEGUER, VICTOR PALMA","LAKAS-CMD",TRUE
"26","PEDUCHE, GLENN PEÑAFLORIDA      BEBOT                                LAKAS-CMD                72,865   May 14,2004","2/10","BUKIDNON","10","board member","2ND DISTRICT"," 72,865","May 14,2004","PEDUCHE, GLENN PEÑAFLORIDA","LAKAS-CMD",TRUE
"27","PEPITO, CAMILO EDUAVE           MILO                                 LAKAS-CMD                66,211   May 14,2004","2/10","BUKIDNON","10","board member","2ND DISTRICT"," 66,211","May 14,2004","PEPITO, CAMILO EDUAVE","LAKAS-CMD",TRUE
"28","POLINAR, VICENTE NGURO          AGALON DADONG                        LDP                      47,997","2/10","BUKIDNON","10","board member","2ND DISTRICT"," 47,997",NA,"POLINAR, VICENTE NGURO","LDP",TRUE
