"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","FARIÑAS, RODOLFO C.           RUDY                                  INDEPENDENT              56,369   May 15,1998","1/9","ILOCOS NORTE","01","congressman","1ST DISTRICT"," 56,369","May 15,1998","FARIÑAS, RODOLFO C.","INDEPENDENT",TRUE
"2","RUIZ, GUILLERMO R.            GEN. BILL RUIZ                        LAKAS NUCD-UMDP          46,072","1/9","ILOCOS NORTE","01","congressman","1ST DISTRICT"," 46,072",NA,"RUIZ, GUILLERMO R.","LAKAS NUCD-UMDP",TRUE
"3","GUERRERO, ARNOLD V.           BOBOT                                 INDEPENDENT              2,861","1/9","ILOCOS NORTE","01","congressman","1ST DISTRICT"," 2,861",NA,"GUERRERO, ARNOLD V.","INDEPENDENT",TRUE
"4","MANOTOC, MA. IMELDA M.        IMEE                                  KBL                      65,733   May 14,1998","1/9","ILOCOS NORTE","01","congressman","2ND DISTRICT"," 65,733","May 14,1998","MANOTOC, MA. IMELDA M.","KBL",TRUE
"5","VALDEZ, SIMEON M.             SIMMY                                 LAKAS NUCD-UMDP          21,065","1/9","ILOCOS NORTE","01","congressman","2ND DISTRICT"," 21,065",NA,"VALDEZ, SIMEON M.","LAKAS NUCD-UMDP",TRUE
"6","NALUPTA, JESUS R.             UKOY                                  NPC                      15,909","1/9","ILOCOS NORTE","01","congressman","2ND DISTRICT"," 15,909",NA,"NALUPTA, JESUS R.","NPC",TRUE
"7","MARCOS, FERDINAND JR. R.      BONGBONG                              KBL                     173,810   May 15,1998","1/9","ILOCOS NORTE","01","governor",""," 173,810","May 15,1998","MARCOS, FERDINAND JR. R.","KBL",TRUE
"8","ABLAN, ROQUE JR. R.           ROQUE                                 LAKAS NUCD-UMDP          42,298","1/9","ILOCOS NORTE","01","governor",""," 42,298",NA,"ABLAN, ROQUE JR. R.","LAKAS NUCD-UMDP",TRUE
"9","NALUPTA, MARIANO JR. R.       JUN-ANNO                              KBL                      97,316   May 15,1998","1/9","ILOCOS NORTE","01","vice governor",""," 97,316","May 15,1998","NALUPTA, MARIANO JR. R.","KBL",TRUE
"10","ABADILLA, SUSAN S.            SUSAN                                 KBL                      56,902","1/9","ILOCOS NORTE","01","vice governor",""," 56,902",NA,"ABADILLA, SUSAN S.","KBL",TRUE
"11","PERALTA, RENATO MA. R.        RP                                    INDEPENDENT              51,946","1/9","ILOCOS NORTE","01","vice governor",""," 51,946",NA,"PERALTA, RENATO MA. R.","INDEPENDENT",TRUE
"12","SALENDA, AMEURFINA R.         AMOR                                  LAMMP                    54,358   May 15,1998","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 54,358","May 15,1998","SALENDA, AMEURFINA R.","LAMMP",TRUE
"13","BARBERS, ANGELITA V.          LITA                                  KBL                      44,112   May 15,1998","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 44,112","May 15,1998","BARBERS, ANGELITA V.","KBL",TRUE
"14","SALES, TEODORO B.             TEDDY                                 LAMMP                    42,209   May 15,1998","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 42,209","May 15,1998","SALES, TEODORO B.","LAMMP",TRUE
"15","BUENO, PURISIMA A.            PURING                                LAKAS NUCD-UMDP          38,606   May 15,1998","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 38,606","May 15,1998","BUENO, PURISIMA A.","LAKAS NUCD-UMDP",TRUE
"16","ARQUILLO, MACARIO D.          MAC                                   LAKAS NUCD-UMDP          33,564   May 15,1998","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 33,564","May 15,1998","ARQUILLO, MACARIO D.","LAKAS NUCD-UMDP",TRUE
"17","LAZO, VICENTITO M.            TOTO                                  LAKAS NUCD-UMDP          29,533","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 29,533",NA,"LAZO, VICENTITO M.","LAKAS NUCD-UMDP",TRUE
"18","ABLAN, MANUEL M.              NONONG                                LAKAS NUCD-UMDP          26,704","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 26,704",NA,"ABLAN, MANUEL M.","LAKAS NUCD-UMDP",TRUE
"19","BALINTONA, EDITO ALBERTO G.   EDDIE                                 LAKAS NUCD-UMDP          25,816","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 25,816",NA,"BALINTONA, EDITO ALBERTO G.   EDDIE","",TRUE
"20","REYES, LOLITA L.              BOMBO LITA                            LAMMP                    23,049","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 23,049",NA,"REYES, LOLITA L.","LAMMP",TRUE
"21","PALAFOX, ANTONIO C.           GEN. PALAFOX                          KBL                      19,445","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 19,445",NA,"PALAFOX, ANTONIO C.","KBL",TRUE
"22","AGTANG, JAIME V.              JIMMY                                 REPORMA                  18,754","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 18,754",NA,"AGTANG, JAIME V.","REPORMA",TRUE
"23","FARIÑAS, WILLIAM T.           BILL                                  KBL                      16,076","1/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 16,076",NA,"FARIÑAS, WILLIAM T.","KBL",TRUE
"24","ROMERO, BIENVENIDO JR. D.      DR. ROMERO                          LP                       13,150","2/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 13,150",NA,"ROMERO, BIENVENIDO JR. D.","LP",TRUE
"25","MADAMBA, ISIDRO S.             SIDRING                             LP                       10,558","2/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 10,558",NA,"MADAMBA, ISIDRO S.","LP",TRUE
"26","ANCHETA, GUILLERMO D.          TORANG                              LAMMP                    1,807","2/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 1,807",NA,"ANCHETA, GUILLERMO D.","LAMMP",TRUE
"27","LAGASCA, MANUEL P.             NOLONG                              LP                       1,397","2/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 1,397",NA,"LAGASCA, MANUEL P.","LP",TRUE
"28","CU, MELCHOR P.                 MELCHOR                             LP                        742","2/9","ILOCOS NORTE","01","board member","1ST DISTRICT"," 742",NA,"CU, MELCHOR P.","LP",TRUE
"29","CHUA, WINDELL D.               WINDELL                             LAKAS NUCD-UMDP          61,034   May 15,1998","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 61,034","May 15,1998","CHUA, WINDELL D.","LAKAS NUCD-UMDP",TRUE
"30","AGUINALDO, FE A.               FE                                  LAKAS NUCD-UMDP          53,736   May 15,1998","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 53,736","May 15,1998","AGUINALDO, FE A.","LAKAS NUCD-UMDP",TRUE
"31","CRISOSTOMO, DA VINCI M.        ABOGADO DA VINCI                    LAKAS NUCD-UMDP          41,801   May 15,1998","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 41,801","May 15,1998","CRISOSTOMO, DA VINCI M.","LAKAS NUCD-UMDP",TRUE
"32","ABADILLA, CARLITO N.           LITO                                INDEPENDENT              41,556   May 15,1998","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 41,556","May 15,1998","ABADILLA, CARLITO N.","INDEPENDENT",TRUE
"33","PARADO, WILFREDO P.            IPPING                              LAKAS NUCD-UMDP          39,616   May 15,1998","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 39,616","May 15,1998","PARADO, WILFREDO P.","LAKAS NUCD-UMDP",TRUE
"34","CAJIGAL, ANTONIO R.            TONY                                INDEPENDENT              35,449","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 35,449",NA,"CAJIGAL, ANTONIO R.","INDEPENDENT",TRUE
"35","PARADO, OSWALDO IV C.          NICK                                NPC                      27,689","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 27,689",NA,"PARADO, OSWALDO IV C.","NPC",TRUE
"36","BACTAT, CATALINO -             TALIN                               KBL                      2,163","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 2,163",NA,"BACTAT, CATALINO -","KBL",TRUE
"37","RIGUIS, WILSON B.              WILSON                              KBL                      1,873","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 1,873",NA,"RIGUIS, WILSON B.","KBL",TRUE
"38","ESQUIVEL, AMOR -               ESQ                                 PRP                      1,869","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 1,869",NA,"ESQUIVEL, AMOR -","PRP",TRUE
"39","ALICANTE, TOMAS D.             TOMMY                               REPORMA                  1,201","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 1,201",NA,"ALICANTE, TOMAS D.","REPORMA",TRUE
"40","GUITTAP, CRISCENTE B.          CRIS                                KBL                      1,162","2/9","ILOCOS NORTE","01","board member","2ND DISTRICT"," 1,162",NA,"GUITTAP, CRISCENTE B.","KBL",TRUE
"41","BATERINA, SALACNIB F.           NIB                                LAMMP                    51,103   May 14,1998","3/9","ILOCOS SUR","01","congressman","1ST DISTRICT"," 51,103","May 14,1998","BATERINA, SALACNIB F.","LAMMP",TRUE
"42","TAJON, MARIANO M.               MAR/ANING                          LAKAS NUCD-UMDP          46,882","3/9","ILOCOS SUR","01","congressman","1ST DISTRICT"," 46,882",NA,"TAJON, MARIANO M.","LAKAS NUCD-UMDP",TRUE
"43","SINGSON, GRACE G.               GRACE                              LAKAS NUCD-UMDP          66,125   May 14,1998","3/9","ILOCOS SUR","01","congressman","2ND DISTRICT"," 66,125","May 14,1998","SINGSON, GRACE G.","LAKAS NUCD-UMDP",TRUE
"44","VALLE, VIRGILIO J.              -                                  LAMMP                    64,338","3/9","ILOCOS SUR","01","congressman","2ND DISTRICT"," 64,338",NA,"VALLE, VIRGILIO J.","",TRUE
"45","SINGSON, LUIS C.                CHAVIT                             LAMMP                   138,958   May 14,1998","3/9","ILOCOS SUR","01","governor",""," 138,958","May 14,1998","SINGSON, LUIS C.","LAMMP",TRUE
"46","SINGSON, ERIC D.                ERIC                               LAKAS NUCD-UMDP          95,732","3/9","ILOCOS SUR","01","governor",""," 95,732",NA,"SINGSON, ERIC D.","LAKAS NUCD-UMDP",TRUE
"47","ANICETO, RODOLFO F.             RUDY                               INDEPENDENT              1,117","3/9","ILOCOS SUR","01","governor",""," 1,117",NA,"ANICETO, RODOLFO F.","INDEPENDENT",TRUE
"48","PAREL, HILARIO P.               LARRY                              REPORMA                   176","3/9","ILOCOS SUR","01","governor",""," 176",NA,"PAREL, HILARIO P.","REPORMA",TRUE
