"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","LUISTRO, CIELO KRISEL L.      KRISEL LAGMAN                       LAMMP                    59,282   May 18,1998","1/13","ALBAY","05","congressman","1ST DISTRICT"," 59,282","May 18,1998","LUISTRO, CIELO KRISEL L.","LAMMP",TRUE
"2","BETITO, ANTONIO B.            TONY/BT2                            LAKAS NUCD-UMDP          38,064","1/13","ALBAY","05","congressman","1ST DISTRICT"," 38,064",NA,"BETITO, ANTONIO B.","LAKAS NUCD-UMDP",TRUE
"3","BOLO, JOSE B.                 JOE                                 INDEPENDENT                69","1/13","ALBAY","05","congressman","1ST DISTRICT"," 69",NA,"BOLO, JOSE B.","INDEPENDENT",TRUE
"4","IMPERIAL, NORMA B.            MAMAY                               LAKAS NUCD-UMDP          42,856   May 19,1998","1/13","ALBAY","05","congressman","2ND DISTRICT"," 42,856","May 19,1998","IMPERIAL, NORMA B.","LAKAS NUCD-UMDP",TRUE
"5","AZAÑA, DANILO S.              KUYA DANNY                          LAMMP                    40,559","1/13","ALBAY","05","congressman","2ND DISTRICT"," 40,559",NA,"AZAÑA, DANILO S.","LAMMP",TRUE
"6","AGO, ANGELITA F.              LITA                                LP                       17,643","1/13","ALBAY","05","congressman","2ND DISTRICT"," 17,643",NA,"AGO, ANGELITA F.","LP",TRUE
"7","HERNANDEZ, BALDO E.           HERNIE                              PRP                      13,305","1/13","ALBAY","05","congressman","2ND DISTRICT"," 13,305",NA,"HERNANDEZ, BALDO E.","PRP",TRUE
"8","ARROYO, MANUEL C.             BOROY                               REPORMA                  10,553","1/13","ALBAY","05","congressman","2ND DISTRICT"," 10,553",NA,"ARROYO, MANUEL C.","REPORMA",TRUE
"9","SALCEDA, JOSE MA. CLEMENTE S. JOEY                                LAMMP                    64,020   May 16,1998","1/13","ALBAY","05","congressman","3RD DISTRICT"," 64,020","May 16,1998","SALCEDA, JOSE MA. CLEMENTE S. JOEY","",TRUE
"10","SALALIMA, ROMEO R.            ROMY                                LAKAS NUCD-UMDP          59,168","1/13","ALBAY","05","congressman","3RD DISTRICT"," 59,168",NA,"SALALIMA, ROMEO R.","LAKAS NUCD-UMDP",TRUE
"11","RIBAYA, HERMES R.             HERMS                               REPORMA                  12,604","1/13","ALBAY","05","congressman","3RD DISTRICT"," 12,604",NA,"RIBAYA, HERMES R.","REPORMA",TRUE
"12","BICHARA, AL FRANCIS D.        AL                                  LAKAS NUCD-UMDP         198,033   May 19,1998","1/13","ALBAY","05","governor",""," 198,033","May 19,1998","BICHARA, AL FRANCIS D.","LAKAS NUCD-UMDP",TRUE
"13","ESTEVEZ, JOSE S.              PEPING                              LAMMP                   130,488","1/13","ALBAY","05","governor",""," 130,488",NA,"ESTEVEZ, JOSE S.","LAMMP",TRUE
"14","GARCIA, ANTOLIN V.            TOLIN                               INDEPENDENT              2,706","1/13","ALBAY","05","governor",""," 2,706",NA,"GARCIA, ANTOLIN V.","INDEPENDENT",TRUE
"15","SABIDO, ARNEL ALEXIS Y.       ALEX SABIDO                         INDEPENDENT               921","1/13","ALBAY","05","governor",""," 921",NA,"SABIDO, ARNEL ALEXIS Y.","INDEPENDENT",TRUE
"16","CASIL, JUAN M.                JOHNNY                              KBL                       435","1/13","ALBAY","05","governor",""," 435",NA,"CASIL, JUAN M.","KBL",TRUE
"17","SON, LORENZO S.               INSO                                PRP                       112","1/13","ALBAY","05","governor",""," 112",NA,"SON, LORENZO S.","PRP",TRUE
"18","CALISIN, JESUS JAMES B.       BAYAN                               LAKAS NUCD-UMDP          98,646   May 19,1998","1/13","ALBAY","05","vice governor",""," 98,646","May 19,1998","CALISIN, JESUS JAMES B.","LAKAS NUCD-UMDP",TRUE
"19","GARCIA, JUAN II M.            JUANING                             LAMMP                    89,437","1/13","ALBAY","05","vice governor",""," 89,437",NA,"GARCIA, JUAN II M.","LAMMP",TRUE
"20","ANTE, RODOLFO P.              DR. RUDY                            LAKAS NUCD-UMDP          68,471","1/13","ALBAY","05","vice governor",""," 68,471",NA,"ANTE, RODOLFO P.","LAKAS NUCD-UMDP",TRUE
"21","BACLAO, NEMESIO R.            CHING                               INDEPENDENT              35,933","1/13","ALBAY","05","vice governor",""," 35,933",NA,"BACLAO, NEMESIO R.","INDEPENDENT",TRUE
"22","GOYENA, VIRGILIO A.           GIL                                 LAKAS NUCD-UMDP          4,682","1/13","ALBAY","05","vice governor",""," 4,682",NA,"GOYENA, VIRGILIO A.","LAKAS NUCD-UMDP",TRUE
"23","YAO, LEA MARIFOSQUE I.        LEA                                 INDEPENDENT              3,957","1/13","ALBAY","05","vice governor",""," 3,957",NA,"YAO, LEA MARIFOSQUE I.","INDEPENDENT",TRUE
"24","COPE, SILVERIO C.             BIYONG                               LAKAS NUCD-UMDP          53,440   May 18,1998","2/13","ALBAY","05","vice governor",""," 53,440","May 18,1998","COPE, SILVERIO C.","LAKAS NUCD-UMDP",TRUE
"25","MADRILEJOS, JOSE MARINO B.    JOEMAR                               LAMMP                    39,092   May 18,1998","2/13","ALBAY","05","vice governor",""," 39,092","May 18,1998","MADRILEJOS, JOSE MARINO B.","",TRUE
"26","BERCES, FELIPE V.             PHILIP                               LAMMP                    32,580   May 18,1998","2/13","ALBAY","05","vice governor",""," 32,580","May 18,1998","BERCES, FELIPE V.","LAMMP",TRUE
"27","FORTUNO, SOLEDAD A.           DRA. CHOLENG                         LAKAS NUCD-UMDP          28,669","2/13","ALBAY","05","vice governor",""," 28,669",NA,"FORTUNO, SOLEDAD A.","LAKAS NUCD-UMDP",TRUE
"28","BARCEBAL, DANTE B.            TEDAN                                LAMMP                    25,982","2/13","ALBAY","05","vice governor",""," 25,982",NA,"BARCEBAL, DANTE B.","LAMMP",TRUE
