"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"27","LANDICHO, ROBERTO D.           OBET                                PBM                      7,696","2/26","BATANGAS","04","vice governor",""," 7,696",NA,"LANDICHO, ROBERTO D.","PBM",TRUE
"28","ATIENZA, SERGIO G.             SERGING                             LAKAS NUCD-UMDP          69,196   May 16,1998","2/26","BATANGAS","04","vice governor",""," 69,196","May 16,1998","ATIENZA, SERGIO G.","LAKAS NUCD-UMDP",TRUE
"29","MAYO, JESUS V.                 VIC                                 INDEPENDENT              56,983   May 16,1998","2/26","BATANGAS","04","vice governor",""," 56,983","May 16,1998","MAYO, JESUS V.","INDEPENDENT",TRUE
"30","SULIT, EDWIN P.                EDWIN                               LAKAS NUCD-UMDP          55,303   May 16,1998","2/26","BATANGAS","04","vice governor",""," 55,303","May 16,1998","SULIT, EDWIN P.","LAKAS NUCD-UMDP",TRUE
"31","PASTOR, JOSE JR. O.            JOJO                                REPORMA                  48,572","2/26","BATANGAS","04","vice governor",""," 48,572",NA,"PASTOR, JOSE JR. O.","REPORMA",TRUE
"32","DALISAY, MERIAM C.             ME-AN                               LAKAS NUCD-UMDP          31,692","2/26","BATANGAS","04","vice governor",""," 31,692",NA,"DALISAY, MERIAM C.","LAKAS NUCD-UMDP",TRUE
"33","INGCO, ISAURO Y.               BONJIE                              REPORMA                  27,069","2/26","BATANGAS","04","vice governor",""," 27,069",NA,"INGCO, ISAURO Y.","REPORMA",TRUE
"34","DATINGALING, ALFREDO R.        ATTY. FRED                          REPORMA                  20,799","2/26","BATANGAS","04","vice governor",""," 20,799",NA,"DATINGALING, ALFREDO R.","REPORMA",TRUE
"35","BUENDIA, VIRGILIO C.           TOTOY                               LAMMP                    19,047","2/26","BATANGAS","04","vice governor",""," 19,047",NA,"BUENDIA, VIRGILIO C.","LAMMP",TRUE
"36","HERNANDEZ, VICENTE M.          TOTOY                               INDEPENDENT              12,528","2/26","BATANGAS","04","vice governor",""," 12,528",NA,"HERNANDEZ, VICENTE M.","INDEPENDENT",TRUE
"37","OLIVA, FERDINAND S.            FERDIE                              LP                       7,812","2/26","BATANGAS","04","vice governor",""," 7,812",NA,"OLIVA, FERDINAND S.","LP",TRUE
"38","BUNYI, EUFEMIO M.              PEMING                              INDEPENDENT              2,284","2/26","BATANGAS","04","vice governor",""," 2,284",NA,"BUNYI, EUFEMIO M.","INDEPENDENT",TRUE
"39","BANUELOS, PORFERIO U.          OMPHIE                              INDEPENDENT               639","2/26","BATANGAS","04","vice governor",""," 639",NA,"BANUELOS, PORFERIO U.","INDEPENDENT",TRUE
"40","ACLAN, EMILIANO B.             EDDIE                               LAMMP                      74","2/26","BATANGAS","04","vice governor",""," 74",NA,"ACLAN, EMILIANO B.","LAMMP",TRUE
"41","NORA, GREGORIO S.              GREG                                LAKAS NUCD-UMDP          64,891   May 16,1998","2/26","BATANGAS","04","vice governor",""," 64,891","May 16,1998","NORA, GREGORIO S.","LAKAS NUCD-UMDP",TRUE
"42","REYES, VICTORIA H.             VICKY                               REPORMA                  42,461   May 16,1998","2/26","BATANGAS","04","vice governor",""," 42,461","May 16,1998","REYES, VICTORIA H.","REPORMA",TRUE
"43","CARANDANG, MOISES JR. A.       MOY                                 LAKAS NUCD-UMDP          36,730","2/26","BATANGAS","04","vice governor",""," 36,730",NA,"CARANDANG, MOISES JR. A.","LAKAS NUCD-UMDP",TRUE
"44","DE GRANO, JOVEN S.             JOVEN                               INDEPENDENT              27,020","2/26","BATANGAS","04","vice governor",""," 27,020",NA,"DE GRANO, JOVEN S.","INDEPENDENT",TRUE
"45","MALIJAN, LAZARO V.             ZARO                                LAMMP                    26,098","2/26","BATANGAS","04","vice governor",""," 26,098",NA,"MALIJAN, LAZARO V.","LAMMP",TRUE
"46","RUNES, EDGAR L.                ED                                  REPORMA-LM               11,638","2/26","BATANGAS","04","vice governor",""," 11,638",NA,"RUNES, EDGAR L.","REPORMA-LM",TRUE
"47","GARCIA, BENBENATO R.           DR. GARCIA                          INDEPENDENT              11,584","2/26","BATANGAS","04","vice governor",""," 11,584",NA,"GARCIA, BENBENATO R.","INDEPENDENT",TRUE
"48","LIMBO, SUPREMO M.              PRIMO                               LAMMP                    10,745","2/26","BATANGAS","04","vice governor",""," 10,745",NA,"LIMBO, SUPREMO M.","LAMMP",TRUE
"49","MAGSINO, ROBERTO SR. N.        ROBERT                              LP                       9,481","2/26","BATANGAS","04","vice governor",""," 9,481",NA,"MAGSINO, ROBERTO SR. N.","LP",TRUE
"50","VILLAPANDO, JOSELITO M.        LITO                                PBM                       813","2/26","BATANGAS","04","vice governor",""," 813",NA,"VILLAPANDO, JOSELITO M.","PBM",TRUE
"51","GOZOS, GODOFREDO JR. L.        JUN                                 LAKAS NUCD-UMDP          85,294   May 16,1998","2/26","BATANGAS","04","vice governor",""," 85,294","May 16,1998","GOZOS, GODOFREDO JR. L.","LAKAS NUCD-UMDP",TRUE
"52","BOLILIA, LIANDA B.             LINDA BRUCAL                        LAKAS NUCD-UMDP          81,569   May 16,1998","2/26","BATANGAS","04","vice governor",""," 81,569","May 16,1998","BOLILIA, LIANDA B.","LAKAS NUCD-UMDP",TRUE
"53","SABILI, MEYNARDO A.            MEYNARD                             REPORMA                  74,964   May 16,1998","2/26","BATANGAS","04","vice governor",""," 74,964","May 16,1998","SABILI, MEYNARDO A.","REPORMA",TRUE
"54","LOJO, LORENZO T.               OYING                               LAKAS NUCD-UMDP          68,311","2/26","BATANGAS","04","vice governor",""," 68,311",NA,"LOJO, LORENZO T.","LAKAS NUCD-UMDP",TRUE
"55","ALDAY, DANILO Q.          DANNY                           LAMMP                    63,849","3/26","BATANGAS","04","vice governor",""," 63,849",NA,"ALDAY, DANILO Q.","LAMMP",TRUE
"56","EVORA, MAXIMO T.          MAX                             REPORMA                  26,415","3/26","BATANGAS","04","vice governor",""," 26,415",NA,"EVORA, MAXIMO T.","REPORMA",TRUE
"57","RECTO, DON E.             DON                             LAMMP                    20,689","3/26","BATANGAS","04","vice governor",""," 20,689",NA,"RECTO, DON E.","LAMMP",TRUE
"58","MAGSINO, ROGELIO I.       ROGER                           LAMMP                    20,592","3/26","BATANGAS","04","vice governor",""," 20,592",NA,"MAGSINO, ROGELIO I.","LAMMP",TRUE
"59","ILAGAN, FLORENCIO Y.      ISIONG                          LAMMP                    16,064","3/26","BATANGAS","04","vice governor",""," 16,064",NA,"ILAGAN, FLORENCIO Y.","LAMMP",TRUE
"60","BALITAAN, ENRIQUE P.      IKING                           REPORMA                  7,591","3/26","BATANGAS","04","vice governor",""," 7,591",NA,"BALITAAN, ENRIQUE P.","REPORMA",TRUE
"61","ABAYA, PLARIDEL M.             DEL                                 NPC                     128,497   May 23,1998","4/26","CAVITE","04","congressman","1ST DISTRICT"," 128,497","May 23,1998","ABAYA, PLARIDEL M.","NPC",TRUE
"62","NAZARENO, DOMINADOR JR. G.     JUN NAZARENO                        LAKAS NUCD-UMDP          44,691","4/26","CAVITE","04","congressman","1ST DISTRICT"," 44,691",NA,"NAZARENO, DOMINADOR JR. G.","LAKAS NUCD-UMDP",TRUE
"63","LUNAS, MANUEL EDUARDO B.       ED                                  REPORMA                  25,218","4/26","CAVITE","04","congressman","1ST DISTRICT"," 25,218",NA,"LUNAS, MANUEL EDUARDO B.","REPORMA",TRUE
"64","BAY, GERMAN C.                 BAY                                 PDP-LABAN                 898","4/26","CAVITE","04","congressman","1ST DISTRICT"," 898",NA,"BAY, GERMAN C.","PDP-LABAN",TRUE
"65","MALIKSI, ERINEO S.             AYONG                               LAMMP                   192,090   May 20,1998","4/26","CAVITE","04","congressman","2ND DISTRICT"," 192,090","May 20,1998","MALIKSI, ERINEO S.","LAMMP",TRUE
"66","CAMPOS, FERNANDO C.            NANDING CAMPOS                      LAKAS NUCD-UMDP          85,401","4/26","CAVITE","04","congressman","2ND DISTRICT"," 85,401",NA,"CAMPOS, FERNANDO C.","LAKAS NUCD-UMDP",TRUE
"67","RECTO, ALVIN A.                ALVIN                               INDEPENDENT              2,350","4/26","CAVITE","04","congressman","2ND DISTRICT"," 2,350",NA,"RECTO, ALVIN A.","INDEPENDENT",TRUE
"68","CANTADA, RODRIGO S.            OJIE                                PDP-LABAN                1,133","4/26","CAVITE","04","congressman","2ND DISTRICT"," 1,133",NA,"CANTADA, RODRIGO S.","PDP-LABAN",TRUE
"69","BERATIO, NAPOLEON R.           POLY                                LAMMP                    69,146   May 16,1998","4/26","CAVITE","04","congressman","3RD DISTRICT"," 69,146","May 16,1998","BERATIO, NAPOLEON R.","LAMMP",TRUE
"70","PANLILIO, JOSE MARCEL E.       JOCEL                               LP                       49,511","4/26","CAVITE","04","congressman","3RD DISTRICT"," 49,511",NA,"PANLILIO, JOSE MARCEL E.","LP",TRUE
"71","BELTRAN, RAYMUNDO N.           RAY                                 INDEPENDENT              18,890","4/26","CAVITE","04","congressman","3RD DISTRICT"," 18,890",NA,"BELTRAN, RAYMUNDO N.","INDEPENDENT",TRUE
"72","YUVIENCO, CONRADO P.           JUN                                 LAKAS NUCD-UMDP          16,635","4/26","CAVITE","04","congressman","3RD DISTRICT"," 16,635",NA,"YUVIENCO, CONRADO P.","LAKAS NUCD-UMDP",TRUE
"73","ANARNA, NATHANIEL M.           JING-JING                           PROMDI                   7,042","4/26","CAVITE","04","congressman","3RD DISTRICT"," 7,042",NA,"ANARNA, NATHANIEL M.","PROMDI",TRUE
"74","MEDINA, NESTOR M.              NESS                                REPORMA                  6,095","4/26","CAVITE","04","congressman","3RD DISTRICT"," 6,095",NA,"MEDINA, NESTOR M.","REPORMA",TRUE
"75","BENDO, NATHANIEL F.            JUN                                 INDEPENDENT              1,249","4/26","CAVITE","04","congressman","3RD DISTRICT"," 1,249",NA,"BENDO, NATHANIEL F.","INDEPENDENT",TRUE
"76","CORPUZ, BENEDICTO S.           BENNY                               PDP-LABAN                 297","4/26","CAVITE","04","congressman","3RD DISTRICT"," 297",NA,"CORPUZ, BENEDICTO S.","PDP-LABAN",TRUE
"77","PALABRICA, EMETERIO P.         TER                                 PDP-LABAN                  84","4/26","CAVITE","04","congressman","3RD DISTRICT"," 84",NA,"PALABRICA, EMETERIO P.","PDP-LABAN",TRUE
"78","REVILLA, RAMON BONG JR. R.     BONG                                LAKAS NUCD-UMDP         441,601   May 23,1998","4/26","CAVITE","04","governor",""," 441,601","May 23,1998","REVILLA, RAMON BONG JR. R.","LAKAS NUCD-UMDP",TRUE
"79","DRAGON, RENATO P.              RENE                                LAMMP                   264,729","4/26","CAVITE","04","governor",""," 264,729",NA,"DRAGON, RENATO P.","LAMMP",TRUE
"80","BOCALAN, LINO D.               LINO                                INDEPENDENT              5,322","4/26","CAVITE","04","governor",""," 5,322",NA,"BOCALAN, LINO D.","INDEPENDENT",TRUE
"81","ASTILLERO, EROS XERXES L.      EROS                                PDP-LABAN                4,520","4/26","CAVITE","04","governor",""," 4,520",NA,"ASTILLERO, EROS XERXES L.","PDP-LABAN",TRUE
"82","REMULLA, JUANITO VICTOR JR. C. JONVIC                              LAMMP                   385,091   May 23,1998","4/26","CAVITE","04","vice governor",""," 385,091","May 23,1998","REMULLA, JUANITO VICTOR JR. C. JONVIC","",TRUE
"83","RICAFRENTE, JOSE JR. M.        NONONG                              LAKAS NUCD-UMDP         287,776","4/26","CAVITE","04","vice governor",""," 287,776",NA,"RICAFRENTE, JOSE JR. M.","LAKAS NUCD-UMDP",TRUE
"84","CRUZ, VICTORIO R.              VIC CRUZ                            INDEPENDENT              3,884","4/26","CAVITE","04","vice governor",""," 3,884",NA,"CRUZ, VICTORIO R.","INDEPENDENT",TRUE
"85","PAREDES, WENCESLAO JR. S.      WENCY                               KBL                      1,214","4/26","CAVITE","04","vice governor",""," 1,214",NA,"PAREDES, WENCESLAO JR. S.","KBL",TRUE
"86","ESPIRITU, ADOLFO A.            ADING                               INDEPENDENT              1,083","4/26","CAVITE","04","vice governor",""," 1,083",NA,"ESPIRITU, ADOLFO A.","INDEPENDENT",TRUE
"87","BALAIS, ESTEFANIA C.          PANANG                               PDP-LABAN                 811","5/26","CAVITE","04","vice governor",""," 811",NA,"BALAIS, ESTEFANIA C.","PDP-LABAN",TRUE
"88","QUINTANAR, EDMUNDO V.         BILLY QUINTANAR                      PDP-LABAN                 765","5/26","CAVITE","04","vice governor",""," 765",NA,"QUINTANAR, EDMUNDO V.","PDP-LABAN",TRUE
"89","BAUTISTA, EDWIN M.            STRIKE REVILLA                       LAKAS NUCD-UMDP          86,462   May 23,1998","5/26","CAVITE","04","board member","1ST DISTRICT"," 86,462","May 23,1998","BAUTISTA, EDWIN M.","LAKAS NUCD-UMDP",TRUE
"90","QUION, ANTONIO III M.         TONY                                 LAMMP                    83,794   May 23,1998","5/26","CAVITE","04","board member","1ST DISTRICT"," 83,794","May 23,1998","QUION, ANTONIO III M.","LAMMP",TRUE
"91","TIRONA, EDMUND C.             EDMON                                LAMMP                    72,303   May 23,1998","5/26","CAVITE","04","board member","1ST DISTRICT"," 72,303","May 23,1998","TIRONA, EDMUND C.","LAMMP",TRUE
"92","HERRERA, RUFINO A.            PINONG                               LAMMP                    60,411","5/26","CAVITE","04","board member","1ST DISTRICT"," 60,411",NA,"HERRERA, RUFINO A.","LAMMP",TRUE
"93","FILIO, CARMELITO S.           CARLING                              LAKAS NUCD-UMDP          56,307","5/26","CAVITE","04","board member","1ST DISTRICT"," 56,307",NA,"FILIO, CARMELITO S.","LAKAS NUCD-UMDP",TRUE
"94","DONES, FIDEL III V.           FIDO DIDO                            LAKAS NUCD-UMDP          51,991","5/26","CAVITE","04","board member","1ST DISTRICT"," 51,991",NA,"DONES, FIDEL III V.","LAKAS NUCD-UMDP",TRUE
"95","GUERRERO, PABLO E.            PABLING                              INDEPENDENT              23,084","5/26","CAVITE","04","board member","1ST DISTRICT"," 23,084",NA,"GUERRERO, PABLO E.","INDEPENDENT",TRUE
"96","AGUINALDO, ACHILLES B.        BOY AGUINALDO                        INDEPENDENT              15,380","5/26","CAVITE","04","board member","1ST DISTRICT"," 15,380",NA,"AGUINALDO, ACHILLES B.","INDEPENDENT",TRUE
"97","AYSON, RODOLFO S.             DOPOY AYSON                          PDP-LABAN                2,774","5/26","CAVITE","04","board member","1ST DISTRICT"," 2,774",NA,"AYSON, RODOLFO S.","PDP-LABAN",TRUE
"98","GABOT, SAMUEL G.              ASINTADO                             INDEPENDENT              2,594","5/26","CAVITE","04","board member","1ST DISTRICT"," 2,594",NA,"GABOT, SAMUEL G.","INDEPENDENT",TRUE
"99","FELIZARDO, VIRGILIO P.        VI FELIZARDO                         PDP-LABAN                1,079","5/26","CAVITE","04","board member","1ST DISTRICT"," 1,079",NA,"FELIZARDO, VIRGILIO P.","PDP-LABAN",TRUE
"100","GARIZA, GUILLERMO O.          BOY GARIZA                           PDP-LABAN                 732","5/26","CAVITE","04","board member","1ST DISTRICT"," 732",NA,"GARIZA, GUILLERMO O.","PDP-LABAN",TRUE
"101","BAUTISTA, BERNARD MICHAEL I.  BIMBO                                LAMMP                   135,746   May 23,1998","5/26","CAVITE","04","board member","2ND DISTRICT"," 135,746","May 23,1998","BAUTISTA, BERNARD MICHAEL I.  BIMBO","",TRUE
"102","ARAYATA, HERMOGENES III C.    GENGEN                               LAMMP                   133,983   May 23,1998","5/26","CAVITE","04","board member","2ND DISTRICT"," 133,983","May 23,1998","ARAYATA, HERMOGENES III C.","",TRUE
"103","FERRER, LUIS IV A.            JON-JON                              LAMMP                   130,330   May 23,1998","5/26","CAVITE","04","board member","2ND DISTRICT"," 130,330","May 23,1998","FERRER, LUIS IV A.","LAMMP",TRUE
"104","FOJAS, ALEXANDER M.           ALEX MINTU                           LAKAS NUCD-UMDP         109,420   May 23,1998","5/26","CAVITE","04","board member","2ND DISTRICT"," 109,420","May 23,1998","FOJAS, ALEXANDER M.","LAKAS NUCD-UMDP",TRUE
"105","MANARIN, SERAFIN R.           TOTOY                                LAMMP                    85,722","5/26","CAVITE","04","board member","2ND DISTRICT"," 85,722",NA,"MANARIN, SERAFIN R.","LAMMP",TRUE
"106","POBLETE, OSCAR P.             OCA                                  LAKAS NUCD-UMDP          85,697","5/26","CAVITE","04","board member","2ND DISTRICT"," 85,697",NA,"POBLETE, OSCAR P.","LAKAS NUCD-UMDP",TRUE
"107","ALEDIA, EFREN N.              KUYA EF                              LAKAS NUCD-UMDP          75,523","5/26","CAVITE","04","board member","2ND DISTRICT"," 75,523",NA,"ALEDIA, EFREN N.","LAKAS NUCD-UMDP",TRUE
"108","ABUEG, TOMAS E.               TOM                                  LAKAS NUCD-UMDP          74,326","5/26","CAVITE","04","board member","2ND DISTRICT"," 74,326",NA,"ABUEG, TOMAS E.","LAKAS NUCD-UMDP",TRUE
"109","DE GUZMAN, ANTONIO P.         COLONEL                              INDEPENDENT              8,546","5/26","CAVITE","04","board member","2ND DISTRICT"," 8,546",NA,"DE GUZMAN, ANTONIO P.","INDEPENDENT",TRUE
"110","MONZON, RICARDO I.            ERIC MONZON                          PDP-LABAN                7,907","5/26","CAVITE","04","board member","2ND DISTRICT"," 7,907",NA,"MONZON, RICARDO I.","PDP-LABAN",TRUE
"111","CERVANIA, TERESITA R.         TESSIE                               INDEPENDENT              7,273","5/26","CAVITE","04","board member","2ND DISTRICT"," 7,273",NA,"CERVANIA, TERESITA R.","INDEPENDENT",TRUE
"112","SIOSON, PABLO S.              PABLO                                PDP-LABAN                6,018","5/26","CAVITE","04","board member","2ND DISTRICT"," 6,018",NA,"SIOSON, PABLO S.","PDP-LABAN",TRUE
"113","DE LEON, TEODORO G.           TEDD                                 PDP-LABAN                5,692","5/26","CAVITE","04","board member","2ND DISTRICT"," 5,692",NA,"DE LEON, TEODORO G.","PDP-LABAN",TRUE
"114","IRASGA, MARIETTA C.           MAYET                                PDP-LABAN                4,391","5/26","CAVITE","04","board member","2ND DISTRICT"," 4,391",NA,"IRASGA, MARIETTA C.","PDP-LABAN",TRUE
"115","GARDIOLA, RENATO M.           RENE/DAKNE                           REPORMA                  4,123","5/26","CAVITE","04","board member","2ND DISTRICT"," 4,123",NA,"GARDIOLA, RENATO M.","REPORMA",TRUE
"116","CAJIGAS, SOLOMON M.           MON/MONG                             PDP-LABAN                3,792","5/26","CAVITE","04","board member","2ND DISTRICT"," 3,792",NA,"CAJIGAS, SOLOMON M.","PDP-LABAN",TRUE
"117","RED, ROBERTO J.               BOB RED                              INDEPENDENT              2,642","5/26","CAVITE","04","board member","2ND DISTRICT"," 2,642",NA,"RED, ROBERTO J.","INDEPENDENT",TRUE
"118","LUNA, MIRIAM M.                MIRIAM                              LAMMP                    82,504   May 23,1998","6/26","CAVITE","04","board member","2ND DISTRICT"," 82,504","May 23,1998","LUNA, MIRIAM M.","LAMMP",TRUE
"119","MENDOZA, HILDA P.              HILDA                               LAMMP                    76,496   May 23,1998","6/26","CAVITE","04","board member","2ND DISTRICT"," 76,496","May 23,1998","MENDOZA, HILDA P.","LAMMP",TRUE
"120","VELAZCO, ARISTEDES C.          AMBOY                               LAMMP                    73,822   May 23,1998","6/26","CAVITE","04","board member","2ND DISTRICT"," 73,822","May 23,1998","VELAZCO, ARISTEDES C.","LAMMP",TRUE
"121","NAZARENO, ELVIRA B.            ELVIE                               LAKAS NUCD-UMDP          50,425","6/26","CAVITE","04","board member","2ND DISTRICT"," 50,425",NA,"NAZARENO, ELVIRA B.","LAKAS NUCD-UMDP",TRUE
"122","UNAS, CESAR P.                 -                                   LAKAS NUCD-UMDP          49,037","6/26","CAVITE","04","board member","2ND DISTRICT"," 49,037",NA,"UNAS, CESAR P.","",TRUE
"123","OLIVEROS, JEROME V.            JER                                 LAKAS NUCD-UMDP          42,504","6/26","CAVITE","04","board member","2ND DISTRICT"," 42,504",NA,"OLIVEROS, JEROME V.","LAKAS NUCD-UMDP",TRUE
"124","TOLENTINO, DOMINGO JR. R.      DR. DOMING                          LAKAS NUCD-UMDP          37,479","6/26","CAVITE","04","board member","2ND DISTRICT"," 37,479",NA,"TOLENTINO, DOMINGO JR. R.","LAKAS NUCD-UMDP",TRUE
"125","ROZUL, REYNANTE P.             REY                                 INDEPENDENT              7,092","6/26","CAVITE","04","board member","2ND DISTRICT"," 7,092",NA,"ROZUL, REYNANTE P.","INDEPENDENT",TRUE
"126","JOAQUIN, ULIRAN T.             OLY                                  NO CERTIFICATE OF       111,659   May 16,1998","7/26","LAGUNA","04","congressman","1ST DISTRICT"," 111,659","May 16,1998","JOAQUIN, ULIRAN T.","NO CERTIFICATE OF",TRUE
"127","CATAQUIZ, CALIXTO R.           CALEX                                LAKAS NUCD-UMDP          77,736","7/26","LAGUNA","04","congressman","1ST DISTRICT"," 77,736",NA,"CATAQUIZ, CALIXTO R.","LAKAS NUCD-UMDP",TRUE
"128","CARDENO, REYNALDO A.           REY                                  REPORMA                  8,569","7/26","LAGUNA","04","congressman","1ST DISTRICT"," 8,569",NA,"CARDENO, REYNALDO A.","REPORMA",TRUE
"129","LAPPAY, JACINTO C.             JACK                                 PDP-LABAN                1,396","7/26","LAGUNA","04","congressman","1ST DISTRICT"," 1,396",NA,"LAPPAY, JACINTO C.","PDP-LABAN",TRUE
"130","CHIPECO, JOAQUIN JR. M.        JUN                                  LAKAS NUCD-UMDP          91,750   May 14,1998","7/26","LAGUNA","04","congressman","2ND DISTRICT"," 91,750","May 14,1998","CHIPECO, JOAQUIN JR. M.","LAKAS NUCD-UMDP",TRUE
"131","TINGZON, RODOLFO SR. D.        TOTOY                                LAKAS NUCD-UMDP          86,581","7/26","LAGUNA","04","congressman","2ND DISTRICT"," 86,581",NA,"TINGZON, RODOLFO SR. D.","LAKAS NUCD-UMDP",TRUE
"132","BUESER, DANTON Q.              DANTON                               LP                       51,830   May 15,1998","7/26","LAGUNA","04","congressman","3RD DISTRICT"," 51,830","May 15,1998","BUESER, DANTON Q.","LP",TRUE
"133","POTENCIANO, DOLORES A.         DOLLY                                LAKAS NUCD-UMDP          46,236","7/26","LAGUNA","04","congressman","3RD DISTRICT"," 46,236",NA,"POTENCIANO, DOLORES A.","LAKAS NUCD-UMDP",TRUE
"134","DIZON, CESAR P.                CES                                  LAMMP                    34,508","7/26","LAGUNA","04","congressman","3RD DISTRICT"," 34,508",NA,"DIZON, CESAR P.","LAMMP",TRUE
