"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"25","BERSAMIN, JAMES B.            JAMES                              INDEPENDENT              18,112   May 16,1998","2/11","ABRA","CAR","board member","2ND DISTRICT"," 18,112","May 16,1998","BERSAMIN, JAMES B.","INDEPENDENT",TRUE
"26","BAROÑA, VICTORINO I.          VIC                                LAKAS NUCD-UMDP          15,231   June 29,1998","2/11","ABRA","CAR","board member","2ND DISTRICT"," 15,231","June 29,1998","BAROÑA, VICTORINO I.","LAKAS NUCD-UMDP",TRUE
"27","BERNOS, DOMINGO B.            DOMING                             LAKAS NUCD-UMDP          13,714","2/11","ABRA","CAR","board member","2ND DISTRICT"," 13,714",NA,"BERNOS, DOMINGO B.","LAKAS NUCD-UMDP",TRUE
"28","BAUTISTA, MAGDALENA M.        ONNAY                              LAKAS NUCD-UMDP          12,128","2/11","ABRA","CAR","board member","2ND DISTRICT"," 12,128",NA,"BAUTISTA, MAGDALENA M.","LAKAS NUCD-UMDP",TRUE
"29","PAREL, ERNESTO JR. B.         NESING                             LAMMP                    8,847","2/11","ABRA","CAR","board member","2ND DISTRICT"," 8,847",NA,"PAREL, ERNESTO JR. B.","LAMMP",TRUE
"30","VELASCO, ELMER B.             ELMER                              LAKAS NUCD-UMDP          8,625","2/11","ABRA","CAR","board member","2ND DISTRICT"," 8,625",NA,"VELASCO, ELMER B.","LAKAS NUCD-UMDP",TRUE
"31","VILLAMOR, ALFREDO SR. B.      FRED                               LAMMP                    6,753","2/11","ABRA","CAR","board member","2ND DISTRICT"," 6,753",NA,"VILLAMOR, ALFREDO SR. B.","LAMMP",TRUE
"32","EDUARTE, GABRIEL SR. B.       AMBIL                              LAMMP                    2,537","2/11","ABRA","CAR","board member","2ND DISTRICT"," 2,537",NA,"EDUARTE, GABRIEL SR. B.","LAMMP",TRUE
"33","MANGASER, VICTORIA B.         VICKY                              LAMMP                    2,327","2/11","ABRA","CAR","board member","2ND DISTRICT"," 2,327",NA,"MANGASER, VICTORIA B.","LAMMP",TRUE
"34","BLANDO, DOMINGO V.            INGO                               LAMMP                    2,234","2/11","ABRA","CAR","board member","2ND DISTRICT"," 2,234",NA,"BLANDO, DOMINGO V.","LAMMP",TRUE
"35","VALERA, WENDELINO L.          WENDY                              LP                       1,857","2/11","ABRA","CAR","board member","2ND DISTRICT"," 1,857",NA,"VALERA, WENDELINO L.","LP",TRUE
"36","COSALAN, RONALD M.              RONNIE                          LAKAS NUCD-UMDP          50,555   May 15,1998","3/11","BENGUET","CAR","congressman","2ND DISTRICT"," 50,555","May 15,1998","COSALAN, RONALD M.","LAKAS NUCD-UMDP",TRUE
"37","DANGWA, SAMUEL M.               SAMMY                           LAMMP                    40,674","3/11","BENGUET","CAR","congressman","2ND DISTRICT"," 40,674",NA,"DANGWA, SAMUEL M.","LAMMP",TRUE
"38","PANGANIBAN, JAIME PAUL B.       JIMMY                           REPORMA                  20,281","3/11","BENGUET","CAR","congressman","2ND DISTRICT"," 20,281",NA,"PANGANIBAN, JAIME PAUL B.","REPORMA",TRUE
"39","PELAEZ, BIAL P.                 BILL                            PDP-LABAN                1,294","3/11","BENGUET","CAR","congressman","2ND DISTRICT"," 1,294",NA,"PELAEZ, BIAL P.","PDP-LABAN",TRUE
"40","GUZNIAN, BEDIS B.               BEGIS                           LM                         79","3/11","BENGUET","CAR","congressman","2ND DISTRICT"," 79",NA,"GUZNIAN, BEDIS B.","LM",TRUE
"41","MOLINTAS, RAUL M.               ROCKY                           LAMMP                    47,076   May 15,1998","3/11","BENGUET","CAR","governor",""," 47,076","May 15,1998","MOLINTAS, RAUL M.","LAMMP",TRUE
"42","TABANDA, EDNA C.                ED                              LAKAS NUCD-UMDP          35,090","3/11","BENGUET","CAR","governor",""," 35,090",NA,"TABANDA, EDNA C.","LAKAS NUCD-UMDP",TRUE
"43","SACLA, WASING D.                WAS                             REPORMA                  29,036","3/11","BENGUET","CAR","governor",""," 29,036",NA,"SACLA, WASING D.","REPORMA",TRUE
"44","BUSONGAN, ROGELIO S.            -                               PDP-LABAN                 588","3/11","BENGUET","CAR","governor",""," 588",NA,"BUSONGAN, ROGELIO S.","",TRUE
"45","BEHIS, SALEM P.                 SAM                             LM                        155","3/11","BENGUET","CAR","governor",""," 155",NA,"BEHIS, SALEM P.","LM",TRUE
"46","WALDO, DENNIS P.                -                               INDEPENDENT               142","3/11","BENGUET","CAR","governor",""," 142",NA,"WALDO, DENNIS P.","",TRUE
"47","TINDA-AN, ROBERT M.             BERT                            LAMMP                    36,499   May 15,1998","3/11","BENGUET","CAR","vice governor",""," 36,499","May 15,1998","TINDA-AN, ROBERT M.","LAMMP",TRUE
"48","MALAYA, JAMES M.                JAMES                           NPC                      22,111","3/11","BENGUET","CAR","vice governor",""," 22,111",NA,"MALAYA, JAMES M.","NPC",TRUE
"49","INSO, MARCIANO SR. T.           MARS                            REPORMA                  20,840","3/11","BENGUET","CAR","vice governor",""," 20,840",NA,"INSO, MARCIANO SR. T.","REPORMA",TRUE
"50","GALASGAS, JAIME A.              JIMMY                           LAKAS NUCD-UMDP          17,154","3/11","BENGUET","CAR","vice governor",""," 17,154",NA,"GALASGAS, JAIME A.","LAKAS NUCD-UMDP",TRUE
"51","PARAN, SAMSON C.                SAMMY                           INDEPENDENT              8,985","3/11","BENGUET","CAR","vice governor",""," 8,985",NA,"PARAN, SAMSON C.","INDEPENDENT",TRUE
"52","ATOS, MARVIN D.                 MAR                             LAKAS NUCD-UMDP          16,505   May 15,1998","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 16,505","May 15,1998","ATOS, MARVIN D.","LAKAS NUCD-UMDP",TRUE
"53","GOLINGAB, FRANCISCO JR. F.      WINNIE                          LAKAS NUCD-UMDP          14,737   May 15,1998","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 14,737","May 15,1998","GOLINGAB, FRANCISCO JR. F.","LAKAS NUCD-UMDP",TRUE
"54","ARITAO, FERNANDO M.             NANDO                           LAMMP                    14,303   May 15,1998","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 14,303","May 15,1998","ARITAO, FERNANDO M.","LAMMP",TRUE
"55","CELINO, RAYMUNDO W.             RAY                             LAMMP                    13,478","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 13,478",NA,"CELINO, RAYMUNDO W.","LAMMP",TRUE
"56","BOSEMAN, FABIOLA F.             -                               REPORMA                  10,566","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 10,566",NA,"BOSEMAN, FABIOLA F.","",TRUE
"57","CORNEL, LAURENCIO T.            -                               LAMMP                    9,826","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 9,826",NA,"CORNEL, LAURENCIO T.","",TRUE
"58","FERNANDO, ROBERTO L.            -                               LAKAS NUCD-UMDP          8,099","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 8,099",NA,"FERNANDO, ROBERTO L.","",TRUE
"59","UMALI, JERRY K.                 -                               REPORMA                  6,361","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 6,361",NA,"UMALI, JERRY K.","",TRUE
"60","JUAN, ALBERT T.                 -                               LAMMP                    5,165","3/11","BENGUET","CAR","board member","1ST DISTRICT"," 5,165",NA,"JUAN, ALBERT T.","",TRUE
"61","MACKAY, ANDREW T.           -                                  PDP-LABAN                1,832","4/11","BENGUET","CAR","board member","1ST DISTRICT"," 1,832",NA,"MACKAY, ANDREW T.","",TRUE
"62","AGPAS, LISO L.              LIZO                               LAMMP                    25,741   May 15,1998","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 25,741","May 15,1998","AGPAS, LISO L.","LAMMP",TRUE
"63","CUILAN, MANUEL C.           MANNY                              LAMMP                    23,861   May 15,1998","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 23,861","May 15,1998","CUILAN, MANUEL C.","LAMMP",TRUE
"64","BOLISLIS, DANIO L.          DANNY                              LAKAS NUCD-UMDP          23,117   May 15,1998","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 23,117","May 15,1998","BOLISLIS, DANIO L.","LAKAS NUCD-UMDP",TRUE
"65","MAYAMNES, ALBERT D.         -                                  LAMMP                    18,128   May 15,1998","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 18,128","May 15,1998","MAYAMNES, ALBERT D.","",TRUE
"66","COPAS, SARIO M.             CESAR                              LAMMP                    18,050   May 15,1998","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 18,050","May 15,1998","COPAS, SARIO M.","LAMMP",TRUE
"67","BUASEN, CARLOS -            -                                  INDEPENDENT              15,450","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 15,450",NA,"BUASEN, CARLOS -","",TRUE
"68","SANTOS, AGOSTO P.           GUS                                LAMMP                    15,437","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 15,437",NA,"SANTOS, AGOSTO P.","LAMMP",TRUE
"69","HAIGHT, JOHN T.             -                                  LAKAS NUCD-UMDP          14,664","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 14,664",NA,"HAIGHT, JOHN T.","",TRUE
"70","GUERZON, SAMUEL B.          -                                  LAKAS NUCD-UMDP          13,364","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 13,364",NA,"GUERZON, SAMUEL B.","",TRUE
"71","AWAL, ABUNDIO M.            BOONE                              KBL                      10,393","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 10,393",NA,"AWAL, ABUNDIO M.","KBL",TRUE
"72","SALEY, CRESENCIO A.         CRES                               NPC                      8,341","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 8,341",NA,"SALEY, CRESENCIO A.","NPC",TRUE
"73","SERRANO, SALVADORA C.       -                                  LAKAS NUCD-UMDP          7,168","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 7,168",NA,"SERRANO, SALVADORA C.","",TRUE
"74","BALAODAN, FERNANDO M.       UNCLE PANDONG                      REPORMA                  7,127","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 7,127",NA,"BALAODAN, FERNANDO M.","REPORMA",TRUE
"75","CALUBSING, SAMSON M.        -                                  INDEPENDENT              5,818","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 5,818",NA,"CALUBSING, SAMSON M.","",TRUE
"76","MARRERO, APOLINARIO E.      -                                  INDEPENDENT              5,802","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 5,802",NA,"MARRERO, APOLINARIO E.","",TRUE
"77","SOMYDEN, NARCISO A.         -                                  REPORMA                  5,800","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 5,800",NA,"SOMYDEN, NARCISO A.","",TRUE
"78","SIADTO, VIRGILIO A.         -                                  REPORMA                  4,584","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 4,584",NA,"SIADTO, VIRGILIO A.","",TRUE
"79","TUBAN, SIMEON L.            -                                  PDP-LABAN                3,681","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 3,681",NA,"TUBAN, SIMEON L.","",TRUE
"80","KIGIS, AURELIO M.           -                                  PDP-LABAN                3,658","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 3,658",NA,"KIGIS, AURELIO M.","",TRUE
"81","BADECAO, DARWIN L.          -                                  PDP-LABAN                3,214","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 3,214",NA,"BADECAO, DARWIN L.","",TRUE
"82","CABINTA, ARSENIO C.         -                                  PDP-LABAN                1,718","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 1,718",NA,"CABINTA, ARSENIO C.","",TRUE
"83","KENIO, FERNANDO M.          -                                  PDP-LABAN                1,104","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 1,104",NA,"KENIO, FERNANDO M.","",TRUE
"84","EBRO, DANIEL SR. L.         -                                  LP                        756","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 756",NA,"EBRO, DANIEL SR. L.","",TRUE
"85","BLANCO, JESSIE S.           -                                  PDP-LABAN                 431","4/11","BENGUET","CAR","board member","2ND DISTRICT"," 431",NA,"BLANCO, JESSIE S.","",TRUE
"86","VERGARA, BERNARDO M.        BERNIE                             LAKAS NUCD-UMDP          63,597   May 14,1998","4/11","BENGUET","CAR","congressman","2ND DISTRICT"," 63,597","May 14,1998","VERGARA, BERNARDO M.","LAKAS NUCD-UMDP",TRUE
"87","AQUINO, HONORATO Y.         HONOR                              LAMMP                    22,119","4/11","BENGUET","CAR","congressman","2ND DISTRICT"," 22,119",NA,"AQUINO, HONORATO Y.","LAMMP",TRUE
"88","RAMOS, FELIPE T.            RANING                             LM                       1,220","4/11","BENGUET","CAR","congressman","2ND DISTRICT"," 1,220",NA,"RAMOS, FELIPE T.","LM",TRUE
"89","CAPPLEMAN, BENJAMIN B.       BEN                                 LAMMP                    33,187   May 15,1998","5/11","IFUGAO","CAR","congressman","2ND DISTRICT"," 33,187","May 15,1998","CAPPLEMAN, BENJAMIN B.","LAMMP",TRUE
"90","HABAWEL, DENIS B.            DBH                                 LAKAS NUCD-UMDP          21,384","5/11","IFUGAO","CAR","congressman","2ND DISTRICT"," 21,384",NA,"HABAWEL, DENIS B.","LAKAS NUCD-UMDP",TRUE
"91","DULINAYAN, ILDEFONSO N.      PONAO                               LAMMP                    21,293   May 15,1998","5/11","IFUGAO","CAR","governor",""," 21,293","May 15,1998","DULINAYAN, ILDEFONSO N.","LAMMP",TRUE
"92","CHAGUILE, LYNDA B.           LYNDA                               LAMMP                    17,730","5/11","IFUGAO","CAR","governor",""," 17,730",NA,"CHAGUILE, LYNDA B.","LAMMP",TRUE
"93","PAWINGI, ALBERT D.           BERT                                LP                       15,452","5/11","IFUGAO","CAR","governor",""," 15,452",NA,"PAWINGI, ALBERT D.","LP",TRUE
"94","BANTEGAN, JULIUS M.          JULS                                LM                        102","5/11","IFUGAO","CAR","governor",""," 102",NA,"BANTEGAN, JULIUS M.","LM",TRUE
"95","DANGAYO, MANUEL P.           MANNY                               INDEPENDENT                53","5/11","IFUGAO","CAR","governor",""," 53",NA,"DANGAYO, MANUEL P.","INDEPENDENT",TRUE
"96","MANGYAO, ROBERT B.           BERT                                LAKAS NUCD-UMDP          23,841   May 15,1998","5/11","IFUGAO","CAR","vice governor",""," 23,841","May 15,1998","MANGYAO, ROBERT B.","LAKAS NUCD-UMDP",TRUE
"97","TAYABAN, JAMES G.            JAMES                               LAMMP                    15,748","5/11","IFUGAO","CAR","vice governor",""," 15,748",NA,"TAYABAN, JAMES G.","LAMMP",TRUE
"98","DACAWE, JUAN B.              JUN                                 LAMMP                    12,320","5/11","IFUGAO","CAR","vice governor",""," 12,320",NA,"DACAWE, JUAN B.","LAMMP",TRUE
"99","TAKINAN, BELLA G.            BELLA                               LAMMP                    19,445   May 15,1998","5/11","IFUGAO","CAR","board member","1ST DISTRICT"," 19,445","May 15,1998","TAKINAN, BELLA G.","LAMMP",TRUE
"100","DUMANOP, ANTONIO P.          TONY                                LAKAS NUCD-UMDP          17,581   May 15,1998","5/11","IFUGAO","CAR","board member","1ST DISTRICT"," 17,581","May 15,1998","DUMANOP, ANTONIO P.","LAKAS NUCD-UMDP",TRUE
"101","GUYGUYON, JOSE S.            PEPE                                INDEPENDENT              15,257   May 15,1998","5/11","IFUGAO","CAR","board member","1ST DISTRICT"," 15,257","May 15,1998","GUYGUYON, JOSE S.","INDEPENDENT",TRUE
"102","DIMALNAT, MIGUEL JR. B.      MIKE                                LP                       13,885   May 15,1998","5/11","IFUGAO","CAR","board member","1ST DISTRICT"," 13,885","May 15,1998","DIMALNAT, MIGUEL JR. B.","LP",TRUE
"103","MILIO, DIONISIO D.           DIONY                               LP                       12,608","5/11","IFUGAO","CAR","board member","1ST DISTRICT"," 12,608",NA,"MILIO, DIONISIO D.","LP",TRUE
"104","GUIMPATAN, JOSE B.           PEPE                                LAKAS NUCD-UMDP          11,274","5/11","IFUGAO","CAR","board member","1ST DISTRICT"," 11,274",NA,"GUIMPATAN, JOSE B.","LAKAS NUCD-UMDP",TRUE
"105","CHULIPA, ABRIOL B.           ABE                                 LAMMP                    7,244    May 15,1998","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 7,244","May 15,1998","CHULIPA, ABRIOL B.","LAMMP",TRUE
"106","TUGGUIN, BENJAMIN L.         AMEN BEN/HEMEN                      LAMMP                    7,156    May 15,1998","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 7,156","May 15,1998","TUGGUIN, BENJAMIN L.","LAMMP",TRUE
"107","LANGBAYAN, JOHN C.           JOHNNY                              LAMMP                    6,723    May 15,1998","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 6,723","May 15,1998","LANGBAYAN, JOHN C.","LAMMP",TRUE
"108","LICNACHAN, ESTHER N.         ES                                  INDEPENDENT              5,762    May 15,1998","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 5,762","May 15,1998","LICNACHAN, ESTHER N.","INDEPENDENT",TRUE
"109","GANNABAN, PETER L.           PABLO                               INDEPENDENT              5,508","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 5,508",NA,"GANNABAN, PETER L.","INDEPENDENT",TRUE
"110","ABAYAO, EMILIO H.            EMIL                                INDEPENDENT              5,169","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 5,169",NA,"ABAYAO, EMILIO H.","INDEPENDENT",TRUE
"111","LUMAUIG, CICERO D.           CICERO                              INDEPENDENT              4,969","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 4,969",NA,"LUMAUIG, CICERO D.","INDEPENDENT",TRUE
"112","HUMIDING, ARSENIO M.         ARSEN                               LAKAS NUCD-UMDP          4,909","5/11","IFUGAO","CAR","board member","2ND DISTRICT"," 4,909",NA,"HUMIDING, ARSENIO M.","LAKAS NUCD-UMDP",TRUE
"113","MAMUYAP, RUBEN B.          BEN                                  LAMMP                    4,763","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 4,763",NA,"MAMUYAP, RUBEN B.","LAMMP",TRUE
"114","BUYA-AO, PATERNO M.        PAT                                  LAMMP                    4,610","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 4,610",NA,"BUYA-AO, PATERNO M.","LAMMP",TRUE
"115","BEYER, JAMES M.            JIMMY                                NPC                      4,553","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 4,553",NA,"BEYER, JAMES M.","NPC",TRUE
"116","LATUGAN, LINO B.           LINO                                 LAMMP                    4,281","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 4,281",NA,"LATUGAN, LINO B.","LAMMP",TRUE
"117","BAHATAN, RUBEN D.          RUBEN                                LP                       3,940","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 3,940",NA,"BAHATAN, RUBEN D.","LP",TRUE
"118","PELOGNA, SANNY SR. A.      SANGLAP                              LAMMP                    3,864","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 3,864",NA,"PELOGNA, SANNY SR. A.","LAMMP",TRUE
"119","PONCHINLAN, JULIA M.       JULIE/JULING                         LAMMP                    2,770","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 2,770",NA,"PONCHINLAN, JULIA M.","LAMMP",TRUE
"120","HAKCHOLNA, WILLIAM S.      GUITARA                              INDEPENDENT              1,942","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 1,942",NA,"HAKCHOLNA, WILLIAM S.","INDEPENDENT",TRUE
"121","PILIGAN, ROY G.            TIGER                                LAKAS NUCD-UMDP          1,852","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 1,852",NA,"PILIGAN, ROY G.","LAKAS NUCD-UMDP",TRUE
"122","CARPO, ANTONIO G.          -                                    LAMMP                     391","6/11","IFUGAO","CAR","board member","2ND DISTRICT"," 391",NA,"CARPO, ANTONIO G.","",TRUE
"123","WACNANG, LAWRENCE B.        LARRY                              LAKAS NUCD-UMDP          27,648   May 19,1998","7/11","KALINGA","CAR","congressman","2ND DISTRICT"," 27,648","May 19,1998","WACNANG, LAWRENCE B.","LAKAS NUCD-UMDP",TRUE
"124","DUGUIANG, MACARIO A.        MAC                                LAMMP                    21,644","7/11","KALINGA","CAR","congressman","2ND DISTRICT"," 21,644",NA,"DUGUIANG, MACARIO A.","LAMMP",TRUE
"125","LUYABEN, WARREN E.          -                                  KBL                      12,328","7/11","KALINGA","CAR","congressman","2ND DISTRICT"," 12,328",NA,"LUYABEN, WARREN E.","",TRUE
"126","SAPITAN, MENCIO G.          MENCIO                             PDP-LABAN                 147","7/11","KALINGA","CAR","congressman","2ND DISTRICT"," 147",NA,"SAPITAN, MENCIO G.","PDP-LABAN",TRUE
"127","BELAC, DOMINADOR T.         DOMING                             LAKAS NUCD-UMDP          32,367   June 24,1998","7/11","KALINGA","CAR","governor",""," 32,367","June 24,1998","BELAC, DOMINADOR T.","LAKAS NUCD-UMDP",TRUE
"128","DIASEN, ROMMEL W.           ROMMEL                             LAMMP                    28,034","7/11","KALINGA","CAR","governor",""," 28,034",NA,"DIASEN, ROMMEL W.","LAMMP",TRUE
"129","TABBOG, NELSON B.           SON                                PDP-LABAN                 113","7/11","KALINGA","CAR","governor",""," 113",NA,"TABBOG, NELSON B.","PDP-LABAN",TRUE
"130","BAAC, JOCEL C.              JOCEL                              LAKAS NUCD-UMDP          21,357   May 19,1998","7/11","KALINGA","CAR","vice governor",""," 21,357","May 19,1998","BAAC, JOCEL C.","LAKAS NUCD-UMDP",TRUE
"131","MOSING, GAVINO B.           GABBY                              LAMMP                    14,361","7/11","KALINGA","CAR","vice governor",""," 14,361",NA,"MOSING, GAVINO B.","LAMMP",TRUE
"132","ORODIO, EFRAIM B.           EM                                 INDEPENDENT              11,253","7/11","KALINGA","CAR","vice governor",""," 11,253",NA,"ORODIO, EFRAIM B.","INDEPENDENT",TRUE
"133","AMILIG, EMILIO T.           EMILIO                             LP                       7,500","7/11","KALINGA","CAR","vice governor",""," 7,500",NA,"AMILIG, EMILIO T.","LP",TRUE
"134","GABIT, PABLO D.             PABLING                            INDEPENDENT              4,945","7/11","KALINGA","CAR","vice governor",""," 4,945",NA,"GABIT, PABLO D.","INDEPENDENT",TRUE
"135","DALLEG, VIRGINIA D.         JEAN                               PDP-LABAN                 130","7/11","KALINGA","CAR","vice governor",""," 130",NA,"DALLEG, VIRGINIA D.","PDP-LABAN",TRUE
"136","MANGAGOM, CARLITO P.        LITO                               INDEPENDENT                4","7/11","KALINGA","CAR","vice governor",""," 4",NA,"MANGAGOM, CARLITO P.",NA,NA
"137","TANGGAWON, VICTOR M.        VIC                                LP                       12,552   May 19,1998","7/11","KALINGA","CAR","board member","1ST DISTRICT"," 12,552","May 19,1998","TANGGAWON, VICTOR M.","LP",TRUE
