"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","ROMAN, ANTONINO P.          TONY                                LAKAS NUCD-UMDP          48,916   May 15,1998","1/14","BATAAN","03","congressman","1ST DISTRICT"," 48,916","May 15,1998","ROMAN, ANTONINO P.","LAKAS NUCD-UMDP",TRUE
"2","ROMAN, SERAFIN Q.           APIN                                LP                       30,331","1/14","BATAAN","03","congressman","1ST DISTRICT"," 30,331",NA,"ROMAN, SERAFIN Q.","LP",TRUE
"3","ZUÑIGA, MARLO E.            DOC MARLO                           AKSYON                   14,720","1/14","BATAAN","03","congressman","1ST DISTRICT"," 14,720",NA,"ZUÑIGA, MARLO E.","AKSYON",TRUE
"4","MONCUPA, EFREN C.           -                                   REPORMA                  12,181","1/14","BATAAN","03","congressman","1ST DISTRICT"," 12,181",NA,"MONCUPA, EFREN C.","",TRUE
"5","GARCIA, ENRIQUE JR. T.      TET                                 LAKAS NUCD-UMDP          77,942   May 15,1998","1/14","BATAAN","03","congressman","2ND DISTRICT"," 77,942","May 15,1998","GARCIA, ENRIQUE JR. T.","LAKAS NUCD-UMDP",TRUE
"6","VENEGAS, DOMINADOR N.       DOMING                              LAMMP                    50,164","1/14","BATAAN","03","congressman","2ND DISTRICT"," 50,164",NA,"VENEGAS, DOMINADOR N.","LAMMP",TRUE
"7","ALCAZAR, EULOGIO L.         LOGIO                               INDEPENDENT               124","1/14","BATAAN","03","congressman","2ND DISTRICT"," 124",NA,"ALCAZAR, EULOGIO L.","INDEPENDENT",TRUE
"8","ROMAN, LEONARDO B.          DING                                LAMMP                   116,761   May 15,1998","1/14","BATAAN","03","governor",""," 116,761","May 15,1998","ROMAN, LEONARDO B.","LAMMP",TRUE
"9","DAVID, NELSON C.            NCD                                 LAKAS NUCD-UMDP         113,862","1/14","BATAAN","03","governor",""," 113,862",NA,"DAVID, NELSON C.","LAKAS NUCD-UMDP",TRUE
"10","MARIANO, ROLANDO L.         ANDO                                LM                       1,093","1/14","BATAAN","03","governor",""," 1,093",NA,"MARIANO, ROLANDO L.","LM",TRUE
"11","CARLOS, BENJAMIN D.         BEN                                 INDEPENDENT               460","1/14","BATAAN","03","governor",""," 460",NA,"CARLOS, BENJAMIN D.","INDEPENDENT",TRUE
"12","RAMOS, CARLITO R.           FRED                                KBL                       173","1/14","BATAAN","03","governor",""," 173",NA,"RAMOS, CARLITO R.","KBL",TRUE
"13","BALLESTEROS, MARIO D.       MAR                                 INDEPENDENT               161","1/14","BATAAN","03","governor",""," 161",NA,"BALLESTEROS, MARIO D.","INDEPENDENT",TRUE
"14","BUNDALIAN, BOY R.           BOY                                 INDEPENDENT                75","1/14","BATAAN","03","governor",""," 75",NA,"BUNDALIAN, BOY R.","INDEPENDENT",TRUE
"15","CASPER, REMEDIOS B.         MADAM SER KING                      INDEPENDENT                66","1/14","BATAAN","03","governor",""," 66",NA,"CASPER, REMEDIOS B.","INDEPENDENT",TRUE
"16","ROQUE, ROGELIO G.           BOY                                 LAMMP                   124,016   May 15,1998","1/14","BATAAN","03","vice governor",""," 124,016","May 15,1998","ROQUE, ROGELIO G.","LAMMP",TRUE
"17","REYES, LOLITA M.            LITA MALLARI                        LAKAS NUCD-UMDP          85,188","1/14","BATAAN","03","vice governor",""," 85,188",NA,"REYES, LOLITA M.","LAKAS NUCD-UMDP",TRUE
"18","VITUG, ROBESPIERRE N.       ROBY                                PDP-LABAN                1,943","1/14","BATAAN","03","vice governor",""," 1,943",NA,"VITUG, ROBESPIERRE N.","PDP-LABAN",TRUE
"19","SALES, BENIGNO JR. V.       BEN                                 INDEPENDENT               937","1/14","BATAAN","03","vice governor",""," 937",NA,"SALES, BENIGNO JR. V.","INDEPENDENT",TRUE
"20","IZON, RODOLFO S.            ROD IZON                            LP                       59,290   May 16,1998","1/14","BATAAN","03","board member","1ST DISTRICT"," 59,290","May 16,1998","IZON, RODOLFO S.","LP",TRUE
