"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"15","PANGANDAMAN, LININDING P.      LINDY                               LAKAS NUCD-UMDP          31,767","1/10","LANAO DEL SUR","ARMM","governor",""," 31,767",NA,"PANGANDAMAN, LININDING P.","LAKAS NUCD-UMDP",TRUE
"16","NARRA, ABDUL JABBAR J.         NARRA                               LAKAS NUCD-UMDP          28,653","1/10","LANAO DEL SUR","ARMM","governor",""," 28,653",NA,"NARRA, ABDUL JABBAR J.","LAKAS NUCD-UMDP",TRUE
"17","SOLAIMAN, MUSTAPHA U.          TAPS                                INDEPENDENT               829","1/10","LANAO DEL SUR","ARMM","governor",""," 829",NA,"SOLAIMAN, MUSTAPHA U.","INDEPENDENT",TRUE
"18","DIANALAN, JIMBOY M.            JIM                                 INDEPENDENT               696","1/10","LANAO DEL SUR","ARMM","governor",""," 696",NA,"DIANALAN, JIMBOY M.","INDEPENDENT",TRUE
"19","CAMID, SULTAN OSOP K.          -                                   LAMMP                     477","1/10","LANAO DEL SUR","ARMM","governor",""," 477",NA,"CAMID, SULTAN OSOP K.","",TRUE
"20","SAUD, MANGACOP M.              COMMANDER                           LAKAS NUCD-UMDP           367","1/10","LANAO DEL SUR","ARMM","governor",""," 367",NA,"SAUD, MANGACOP M.","LAKAS NUCD-UMDP",TRUE
"21","BALILIS, DATUSABAYANG B.       BALI/BILLY                          PPP                        0","1/10","LANAO DEL SUR","ARMM","governor",""," 0",NA,"BALILIS, DATUSABAYANG B.",NA,NA
"22","*ABEDIN, ALIM MOKHTAR T.        MOFTI                               OMPIA                    58,707  August 7,1998 JULY 4, 18, 25, 1998 - SPECIAL ELECTION","1/10","LANAO DEL SUR","ARMM","vice governor",""," 58,707","August 7,1998","*ABEDIN, ALIM MOKHTAR T.","OMPIA",TRUE
"23","PUNDOGAR, MOH. AMIR D.         PHILIP                              LAMMP                    44,632","1/10","LANAO DEL SUR","ARMM","vice governor",""," 44,632",NA,"PUNDOGAR, MOH. AMIR D.","LAMMP",TRUE
"24","AMEROL, PANDAPAT M.            PANDAPAT                            OMPIA                    28,107","1/10","LANAO DEL SUR","ARMM","vice governor",""," 28,107",NA,"AMEROL, PANDAPAT M.","OMPIA",TRUE
"25","MAMBUAY, MOHAMMAD C.           -                                   LAKAS NUCD-UMDP          27,038","1/10","LANAO DEL SUR","ARMM","vice governor",""," 27,038",NA,"MAMBUAY, MOHAMMAD C.","",TRUE
"26","PACASUM-LUCMAN, BAE NORMALA A. KINKY/NP                            LAKAS NUCD-UMDP          25,681","1/10","LANAO DEL SUR","ARMM","vice governor",""," 25,681",NA,"PACASUM-LUCMAN, BAE NORMALA A. KINKY/NP","",TRUE
"27","DIMAPORO, SOCOR TOLAWIDAN R.     DANNY                                 LAKAS NUCD-UMDP          21,553","2/10","LANAO DEL SUR","ARMM","vice governor",""," 21,553",NA,"DIMAPORO, SOCOR TOLAWIDAN R.","LAKAS NUCD-UMDP",TRUE
"28","DECAMPONG, MANDANGAN C.          ABDUL MANAN                           INDEPENDENT              13,280","2/10","LANAO DEL SUR","ARMM","vice governor",""," 13,280",NA,"DECAMPONG, MANDANGAN C.","INDEPENDENT",TRUE
"29","MIMBALAWAG, ALEM MOH.MANSAWI B.  DARIDAY                               LAMMP                    8,621","2/10","LANAO DEL SUR","ARMM","vice governor",""," 8,621",NA,"MIMBALAWAG, ALEM MOH.MANSAWI B.  DARIDAY","",TRUE
"30","UNDA, METALICOP P.               TANNY                                 INDEPENDENT               613","2/10","LANAO DEL SUR","ARMM","vice governor",""," 613",NA,"UNDA, METALICOP P.","INDEPENDENT",TRUE
"31","TAMPUGAO, ABDULNASSER C.         BILLY                                 PPP                       561","2/10","LANAO DEL SUR","ARMM","vice governor",""," 561",NA,"TAMPUGAO, ABDULNASSER C.","PPP",TRUE
"32","*ABDULHAMID, ALEEM IMRAN L.       ALEEM                                 OMPIA                    43,268  October 7,1999 SPC NO. 98-294","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 43,268","October 7,1999","*ABDULHAMID, ALEEM IMRAN L.","OMPIA",TRUE
"33","*ADIONG, MAMINTAL JR. A.          MIKE                                  LAKAS NUCD-UMDP          34,165  October 7,1999     - DO -","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 34,165","October 7,1999","*ADIONG, MAMINTAL JR. A.","LAKAS NUCD-UMDP",TRUE
"34","*ABDULSALAM, ELIAS BENANING A.    ELY                                   OMPIA                    32,872  October 7,1999     - DO -","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 32,872","October 7,1999","*ABDULSALAM, ELIAS BENANING A.","",TRUE
"35","*PANDAPATAN, JAMIL M.             PANDAPAT/AMIN 19/ARABIAN              OMPIA                    29,493  October 7,1999     - DO -","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 19","October 7,1999","*PANDAPATAN, JAMIL M.","OMPIA",TRUE
"36","SHEIK, HARON PANGO T.            PANGO                                 LAKAS NUCD-UMDP          22,146","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 22,146",NA,"SHEIK, HARON PANGO T.","LAKAS NUCD-UMDP",TRUE
"37","H. OMAR, HUSSEIN M.              ABU FARHAN                            LAMMP                    21,052","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 21,052",NA,"H. OMAR, HUSSEIN M.","LAMMP",TRUE
"38","BUBONG, MINOMA P.                MIKE/HJI. MALIK                       LAKAS NUCD-UMDP          21,022","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 21,022",NA,"BUBONG, MINOMA P.","LAKAS NUCD-UMDP",TRUE
"39","BARRA, JAMAEL C.                 KONSIYAL                              LAMMP                    18,759","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 18,759",NA,"BARRA, JAMAEL C.","LAMMP",TRUE
"40","MACASIPOT, SOMIRADO M.           PILANDOK                              OMPIA                    18,268","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 18,268",NA,"MACASIPOT, SOMIRADO M.","OMPIA",TRUE
"41","BANISIL, ABDUL FATTAH U.         FATTAH                                LAKAS NUCD-UMDP          15,737","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 15,737",NA,"BANISIL, ABDUL FATTAH U.","LAKAS NUCD-UMDP",TRUE
"42","BUNDAS, RAJA-I BAGALAD A.        KAPDI                                 OMPIA                    15,732","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 15,732",NA,"BUNDAS, RAJA-I BAGALAD A.","OMPIA",TRUE
"43","SULTAN, SAADODEN M.              ABU                                   UMMAH PARTY              14,300","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 14,300",NA,"SULTAN, SAADODEN M.","UMMAH PARTY",TRUE
"44","MACARIMBOR, ABDEL JABBAR M.      JABBAR                                LAMMP                    13,651","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 13,651",NA,"MACARIMBOR, ABDEL JABBAR M.","LAMMP",TRUE
"45","MUSTAPHA, SUBAIR G.              BERT                                  LAKAS NUCD-UMDP          11,765","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 11,765",NA,"MUSTAPHA, SUBAIR G.","LAKAS NUCD-UMDP",TRUE
"46","GURO, ABDULCADAR B.              DARWIN                                INDEPENDENT              11,386","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 11,386",NA,"GURO, ABDULCADAR B.","INDEPENDENT",TRUE
"47","BAUNTO, BOTOANUN B.              PLO                                   INDEPENDENT              11,274","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 11,274",NA,"BAUNTO, BOTOANUN B.","INDEPENDENT",TRUE
"48","MANGONDATO, SULTAN HADJI AZIS D. BAYABAO                               INDEPENDENT              10,952","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 10,952",NA,"MANGONDATO, SULTAN HADJI AZIS D. BAYABAO","",TRUE
"49","ALEEM, JALALODDIN ANGNE C.       -                                     INDEPENDENT              5,886","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 5,886",NA,"ALEEM, JALALODDIN ANGNE C.","",TRUE
"50","MANALO, GANI T.                  GAN                                   LAKAS NUCD-UMDP          5,369","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 5,369",NA,"MANALO, GANI T.","LAKAS NUCD-UMDP",TRUE
"51","ALEEM, YUSOPH WANDI M.           YUSOPH                                INDEPENDENT              4,741","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 4,741",NA,"ALEEM, YUSOPH WANDI M.","INDEPENDENT",TRUE
"52","COTONGAN, FATIMAH P.             POPS                                  INDEPENDENT              4,656","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 4,656",NA,"COTONGAN, FATIMAH P.","INDEPENDENT",TRUE
"53","ABDULLAH, ABDUL RAUF S.          RAUF                                  KBL                      4,586","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 4,586",NA,"ABDULLAH, ABDUL RAUF S.","KBL",TRUE
"54","MANIRI, GUILING M.               AGUILA                                LAKAS NUCD-UMDP          4,516","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 4,516",NA,"MANIRI, GUILING M.","LAKAS NUCD-UMDP",TRUE
"55","MACALAWI, MONIB S.               SULTAN                                INDEPENDENT              4,210","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 4,210",NA,"MACALAWI, MONIB S.","INDEPENDENT",TRUE
"56","SULTAN, ADAPUN B.                UNDA                                  INDEPENDENT              3,567","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 3,567",NA,"SULTAN, ADAPUN B.","INDEPENDENT",TRUE
"57","AMEROL-GULAM, MACACUA A.         AMEROL                                PPP                      3,374","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 3,374",NA,"AMEROL-GULAM, MACACUA A.","PPP",TRUE
"58","PANGANDAMAN, MAUNA A.            MONIR                                 LAKAS NUCD-UMDP          2,303","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 2,303",NA,"PANGANDAMAN, MAUNA A.","LAKAS NUCD-UMDP",TRUE
"59","PANGCOGA, BENANING B.            NANI                                  INDEPENDENT              2,010","2/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 2,010",NA,"PANGCOGA, BENANING B.","INDEPENDENT",TRUE
"60","DIAMLA, ALI MAROHOMBSAR -      HADJI ALI                            INDEPENDENT              1,707","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 1,707",NA,"DIAMLA, ALI MAROHOMBSAR -","INDEPENDENT",TRUE
"61","ALEX, METALICOP LANGCO A.      ALEX                                 UMMAH PARTY              1,625","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 1,625",NA,"ALEX, METALICOP LANGCO A.","UMMAH PARTY",TRUE
"62","MINDALANO, MANSAWI M.          H. NASSER                            INDEPENDENT              1,398","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 1,398",NA,"MINDALANO, MANSAWI M.","INDEPENDENT",TRUE
"63","LININDING, SINODIN S.          DINO                                 INDEPENDENT              1,355","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 1,355",NA,"LININDING, SINODIN S.","INDEPENDENT",TRUE
"64","TANGGOTE, MANGODA D.           MARANTAO S.                          INDEPENDENT              1,327","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 1,327",NA,"TANGGOTE, MANGODA D.","INDEPENDENT",TRUE
"65","BIN, RASID LUCMAN A.           BIN RASID LUCMAN                     LP                        846","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 846",NA,"BIN, RASID LUCMAN A.","LP",TRUE
"66","MENOR, HADJI ESMAIL D.         MIKE                                 PPP                       582","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 582",NA,"MENOR, HADJI ESMAIL D.","PPP",TRUE
"67","MIRINDATO, SOBAIR K.           -                                    KBL                       575","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 575",NA,"MIRINDATO, SOBAIR K.","",TRUE
"68","BALINDONG, ABDULLAH A.         ABU RIFAEY                           LAMMP                    17,798  August 7,1998","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 17,798","August 7,1998","BALINDONG, ABDULLAH A.","LAMMP",TRUE
"69","ALIM TAIB, NANAK MACATANONG -  ALIM                                 LAMMP                    17,345  August 7,1998","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 17,345","August 7,1998","ALIM TAIB, NANAK MACATANONG -  ALIM","",TRUE
"70","ALEEM ALIBASHER, IMAM A.       ABUALI                               LAMMP                    16,886  August 7,1998","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 16,886","August 7,1998","ALEEM ALIBASHER, IMAM A.","LAMMP",TRUE
"71","CALI, LACSA I.                 ABU ABDILLAH                         UMMAH PARTY              14,948  August 7,1998","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 14,948","August 7,1998","CALI, LACSA I.","UMMAH PARTY",TRUE
"72","AL-ALAWI, LUCMAN T.            ALIM LUCMAN                          OMPIA                    14,776","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 14,776",NA,"AL-ALAWI, LUCMAN T.","OMPIA",TRUE
"73","ALIM, ABDULBASIT A.            BASIT                                OMPIA                    12,908","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 12,908",NA,"ALIM, ABDULBASIT A.","OMPIA",TRUE
"74","NAGAMORA, NASRODEN B.          ABU NAIF                             LAMMP                    12,265","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 12,265",NA,"NAGAMORA, NASRODEN B.","LAMMP",TRUE
"75","BALT, ROMIE UMPARA A.          ROMERO                               INDEPENDENT              12,007","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 12,007",NA,"BALT, ROMIE UMPARA A.","INDEPENDENT",TRUE
"76","BENITO, DILABACUN D.           -                                    OMPIA                    11,371","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 11,371",NA,"BENITO, DILABACUN D.","",TRUE
"77","ALEEM TAHA, RAZOL -            RAZOL                                LAMMP                    11,339","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 11,339",NA,"ALEEM TAHA, RAZOL -","LAMMP",TRUE
"78","LAO, NASSER A.                 NASH                                 LAKAS NUCD-UMDP          10,970","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 10,970",NA,"LAO, NASSER A.","LAKAS NUCD-UMDP",TRUE
"79","BARANGAI, OMAR RAISAH -        MARK/MARCO                           LAKAS NUCD-UMDP          10,749","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 10,749",NA,"BARANGAI, OMAR RAISAH -","LAKAS NUCD-UMDP",TRUE
"80","TAMANO, ANNUAR S.              ANO                                  LAKAS NUCD-UMDP          9,868","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 9,868",NA,"TAMANO, ANNUAR S.","LAKAS NUCD-UMDP",TRUE
"81","YAHYA, AL-HASSAN D.            AL/VICE                              LAKAS NUCD-UMDP          7,259","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 7,259",NA,"YAHYA, AL-HASSAN D.","LAKAS NUCD-UMDP",TRUE
"82","LUCMAN, CASAN MUALA P.         PILANDOK 28                          INDEPENDENT              7,237","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 28",NA,"LUCMAN, CASAN MUALA P.","INDEPENDENT",TRUE
"83","GURO, MACALINOG D.             -                                    LAKAS NUCD-UMDP          6,895","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 6,895",NA,"GURO, MACALINOG D.","",TRUE
"84","PASANDALAN, SERAJODDEN I.      ABU                                  INDEPENDENT              5,980","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 5,980",NA,"PASANDALAN, SERAJODDEN I.","INDEPENDENT",TRUE
"85","OMAR, CADAR M.                 DANNY                                LAKAS NUCD-UMDP          5,274","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 5,274",NA,"OMAR, CADAR M.","LAKAS NUCD-UMDP",TRUE
"86","BALT, DATU BLAH -              AYONAN DATU                          LAKAS NUCD-UMDP          4,833","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 4,833",NA,"BALT, DATU BLAH -","LAKAS NUCD-UMDP",TRUE
"87","AMPASO, ALEEM MAHMOD I.        ABU-ALNUR                            INDEPENDENT              4,799","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 4,799",NA,"AMPASO, ALEEM MAHMOD I.","INDEPENDENT",TRUE
"88","MARUHOM, ALEEM ABDULWAHID M.   WAHID                                OMPIA                    4,238","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 4,238",NA,"MARUHOM, ALEEM ABDULWAHID M.   WAHID","",TRUE
"89","AMIN, ABDULWAHAB C.            USTAZ                                INDEPENDENT              4,172","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 4,172",NA,"AMIN, ABDULWAHAB C.","INDEPENDENT",TRUE
"90","AMPUAN, MOHAMMAD YASSER B.     YASSER                               INDEPENDENT              3,400","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 3,400",NA,"AMPUAN, MOHAMMAD YASSER B.","INDEPENDENT",TRUE
"91","AL-GURO, SAMMY M.              CASANODEN                            INDEPENDENT              3,262","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 3,262",NA,"AL-GURO, SAMMY M.","INDEPENDENT",TRUE
"92","LAO-MAMACOTAO, MACACUNA M.     MAC                                  LAMMP                    2,334","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 2,334",NA,"LAO-MAMACOTAO, MACACUNA M.","LAMMP",TRUE
"93","AMPASO, USTADJ PAISAL G.       ABU KHALID                           INDEPENDENT              2,277","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 2,277",NA,"AMPASO, USTADJ PAISAL G.","INDEPENDENT",TRUE
"94","PAKUNUM, HADJI JAVIER B.       JAVIER                               LAMMP                    1,887","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 1,887",NA,"PAKUNUM, HADJI JAVIER B.","LAMMP",TRUE
"95","BISTON, JAMALODEN B.           HADJI JAMAL COLO                     LAMMP                    1,228","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 1,228",NA,"BISTON, JAMALODEN B.","LAMMP",TRUE
"96","NADER, MACABATO I.          NADS                                INDEPENDENT               755","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 755",NA,"NADER, MACABATO I.","INDEPENDENT",TRUE
"97","DATU-IMAM, MOSAIDEN C.      BOBBY                               PPP                       587","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 587",NA,"DATU-IMAM, MOSAIDEN C.","PPP",TRUE
"98","SANGCOPAN, BANDARA D.       MIKE SANGCOPAN                      PRP                       469","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 469",NA,"SANGCOPAN, BANDARA D.","PRP",TRUE
"99","BAYAWAN, DAGALANGIT A.      DANNY                               INDEPENDENT               388","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 388",NA,"BAYAWAN, DAGALANGIT A.","INDEPENDENT",TRUE
"100","DILANGALEN, DIDAGEN P.         DIGS                                LAMMP                    90,565   May 31,1998","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 90,565","May 31,1998","DILANGALEN, DIDAGEN P.","LAMMP",TRUE
"101","MASTURA, MICHAEL O.            MIKE                                LAKAS NUCD-UMDP          50,425","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 50,425",NA,"MASTURA, MICHAEL O.","LAKAS NUCD-UMDP",TRUE
"102","ALAMADA, AGTING R.             RAY                                 REPORMA                  1,120","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 1,120",NA,"ALAMADA, AGTING R.","REPORMA",TRUE
"103","UNTONG, MARCOS M.              CAS                                 PPP                       281","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 281",NA,"UNTONG, MARCOS M.","PPP",TRUE
"104","DATUMANONG, SIMEON A.          SIM                                 LAKAS NUCD-UMDP          68,913   May 20,1998","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 68,913","May 20,1998","DATUMANONG, SIMEON A.","LAKAS NUCD-UMDP",TRUE
"105","SAYADI, FRANCES CYNTHIA G.     CYNTHIA                             LAMMP                    20,663","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 20,663",NA,"SAYADI, FRANCES CYNTHIA G.","LAMMP",TRUE
"106","AKIL, COSAIN L.                DOCTOR                              LP                       13,929","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 13,929",NA,"AKIL, COSAIN L.","LP",TRUE
"107","CANDAO, ZACARIA A.             ZACK                                LAKAS NUCD-UMDP         112,179   May 22,1998","5/10","MAGUINDANAO","ARMM","governor",""," 112,179","May 22,1998","CANDAO, ZACARIA A.","LAKAS NUCD-UMDP",TRUE
"108","MIDTIMBANG, DATU MIDPANTAO M.  DATU ANTAO                          LAMMP                   107,532","5/10","MAGUINDANAO","ARMM","governor",""," 107,532",NA,"MIDTIMBANG, DATU MIDPANTAO M.  DATU ANTAO","",TRUE
"109","PIANG, DATU ABDULLAH D.        BILLY                               PPP                      2,397","5/10","MAGUINDANAO","ARMM","governor",""," 2,397",NA,"PIANG, DATU ABDULLAH D.","PPP",TRUE
"110","AMPATUAN, MUSLIMIN A.          MOS                                 LAKAS NUCD-UMDP         113,427   May 21,1998","5/10","MAGUINDANAO","ARMM","vice governor",""," 113,427","May 21,1998","AMPATUAN, MUSLIMIN A.","LAKAS NUCD-UMDP",TRUE
"111","LIDASAN, TAHIR A.              TAHIR                               LAMMP                    63,154","5/10","MAGUINDANAO","ARMM","vice governor",""," 63,154",NA,"LIDASAN, TAHIR A.","LAMMP",TRUE
"112","MUSA-MUNDAS, SAMAON S.         SAM                                 INDEPENDENT              16,110","5/10","MAGUINDANAO","ARMM","vice governor",""," 16,110",NA,"MUSA-MUNDAS, SAMAON S.","INDEPENDENT",TRUE
"113","PAGLALA, MONTANO M.            TANO                                INDEPENDENT              12,988","5/10","MAGUINDANAO","ARMM","vice governor",""," 12,988",NA,"PAGLALA, MONTANO M.","INDEPENDENT",TRUE
"114","SINSUAT, DATU ROONIE Q.        RON                                 LAKAS NUCD-UMDP          40,621   May 21,1998","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 40,621","May 21,1998","SINSUAT, DATU ROONIE Q.","LAKAS NUCD-UMDP",TRUE
"115","IBAY, CAHAR P.                 CAHAR                               LAMMP                    31,917   May 21,1998","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 31,917","May 21,1998","IBAY, CAHAR P.","LAMMP",TRUE
"116","KANAKAN, MOHAMAD P.            DR. KARABAO                         LAKAS NUCD-UMDP          25,823   May 21,1998","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 25,823","May 21,1998","KANAKAN, MOHAMAD P.","LAKAS NUCD-UMDP",TRUE
"117","BIRUAR, PAGRAS D.              GRA                                 LAKAS NUCD-UMDP          21,931   May 21,1998","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 21,931","May 21,1998","BIRUAR, PAGRAS D.","LAKAS NUCD-UMDP",TRUE
"118","TIOLO, PATULA O.               PATOLA                              LAKAS NUCD-UMDP          21,011 November 14,1999","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 21,011","November 14,1999","TIOLO, PATULA O.","LAKAS NUCD-UMDP",TRUE
"119","RAGUNDO, ABDULAZIS D.          AZIS                                LAMMP                    17,891","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 17,891",NA,"RAGUNDO, ABDULAZIS D.","LAMMP",TRUE
"120","BIRUAR, DATU IBRAHIM JR. B.    BABY DHATS                          INDEPENDENT              17,768","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 17,768",NA,"BIRUAR, DATU IBRAHIM JR. B.","",TRUE
