"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"67","ABINAL, BIRNA I.                                                    INDEPENDENT               351","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 351",NA,"ABINAL, BIRNA I.","",TRUE
"68","MARUHOM DIPATUAN, BUSAR S.     SULTAN                               INDEPENDENT               350","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 350",NA,"MARUHOM DIPATUAN, BUSAR S.","INDEPENDENT",TRUE
"69","ADAPUN, UNDATOON B.            UNDA                                 OMPIA                     241","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 241",NA,"ADAPUN, UNDATOON B.","OMPIA",TRUE
"70","MACALANGGAN, MACAPANTON P.     MAC                                  INDEPENDENT               239","3/10","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 239",NA,"MACALANGGAN, MACAPANTON P.","INDEPENDENT",TRUE
"71","BINNORTOMINORAY, MORSALIM A.   ABONAFIS                             INDEPENDENT              22,626 November 22,2001","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 22,626","November 22,2001","BINNORTOMINORAY, MORSALIM A.   ABONAFIS","",TRUE
"72","CALI, LACSA I.                 ABU ABDILLAH                         LAKAS NUCD-UMDP          20,233 November 22,2001","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 20,233","November 22,2001","CALI, LACSA I.","LAKAS NUCD-UMDP",TRUE
"73","OMBAYA, USMAN M.                                                    INDEPENDENT              18,439 November 22,2001","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 18,439","November 22,2001","OMBAYA, USMAN M.","",TRUE
"74","SARIP, MACASIDAR S.            DATU A MANGODA                       UMMAH PARTY              16,430 November 22,2001","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 16,430","November 22,2001","SARIP, MACASIDAR S.","UMMAH PARTY",TRUE
"75","AMOR, MACABOROD S.             MACK                                 PDP-LABAN                15,984","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 15,984",NA,"AMOR, MACABOROD S.","PDP-LABAN",TRUE
"76","BALINDONG, ABDULLAH A.         ABU RIFAEY                           LAKAS NUCD-UMDP          15,960","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 15,960",NA,"BALINDONG, ABDULLAH A.","LAKAS NUCD-UMDP",TRUE
"77","BALT, MACLIS U.                MACLIS                               PDP-LABAN                15,313","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 15,313",NA,"BALT, MACLIS U.","PDP-LABAN",TRUE
"78","MAMA, MADID A.                 JIMMY                                PDP-LABAN                14,605","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 14,605",NA,"MAMA, MADID A.","PDP-LABAN",TRUE
"79","NANAK, TAIB M.                 ALIM                                 LAKAS NUCD-UMDP          11,777","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 11,777",NA,"NANAK, TAIB M.","LAKAS NUCD-UMDP",TRUE
"80","ABDULFATAH, ABDULRAHMAN L.     ABU AMEN                             OMPIA                    9,146","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 9,146",NA,"ABDULFATAH, ABDULRAHMAN L.","OMPIA",TRUE
"81","TAMPUGAO, PUNDARACAB M.        PUNDA                                INDEPENDENT              8,849","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 8,849",NA,"TAMPUGAO, PUNDARACAB M.","INDEPENDENT",TRUE
"82","MANGONDATO, MUHAMMAD AMEROL D. TISOY                                PMP                      8,826","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 8,826",NA,"MANGONDATO, MUHAMMAD AMEROL D. TISOY","",TRUE
"83","LUCMAN, UNOTAN G.              UNO, TANI                            NPC                      8,088","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 8,088",NA,"LUCMAN, UNOTAN G.","NPC",TRUE
"84","BARANGAI, OMAR A.              AMERSAB                              PDP-LABAN                7,685","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 7,685",NA,"BARANGAI, OMAR A.","PDP-LABAN",TRUE
"85","MAONGCO, ANSARY P.             SASA                                 PDP-LABAN                7,617","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 7,617",NA,"MAONGCO, ANSARY P.","PDP-LABAN",TRUE
"86","ALAWI, ABULKHAIR A.            GURO SA MASIU                        OMPIA                    6,828","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 6,828",NA,"ALAWI, ABULKHAIR A.","OMPIA",TRUE
"87","SHARIEF, KHA IRODON M.         KHAIR                                PDP-LABAN                6,051","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 6,051",NA,"SHARIEF, KHA IRODON M.","PDP-LABAN",TRUE
"88","BATO, ABDULHALIM D.            HALIM A. BATO                        PMP                      5,394","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 5,394",NA,"BATO, ABDULHALIM D.","PMP",TRUE
"89","ALIM TAHA, RAZOL P.            RAZOL                                PMP                      5,291","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 5,291",NA,"ALIM TAHA, RAZOL P.","PMP",TRUE
"90","ABDULLATIF, ALIBASHER I.       ABUALI                               OMPIA                    4,676","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 4,676",NA,"ABDULLATIF, ALIBASHER I.","OMPIA",TRUE
"91","CAHAR, TOGON B.                TONY                                 PDP-LABAN                4,488","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 4,488",NA,"CAHAR, TOGON B.","PDP-LABAN",TRUE
"92","AMPASO, ALIM ARAB D.                                                PDP-LABAN                4,242","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 4,242",NA,"AMPASO, ALIM ARAB D.","",TRUE
"93","ALAWI, NASRODIN M.             ABU HAMAD                            INDEPENDENT              3,631","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 3,631",NA,"ALAWI, NASRODIN M.","INDEPENDENT",TRUE
"94","LUMNA, CADER M.                CARDING                              INDEPENDENT              2,468","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 2,468",NA,"LUMNA, CADER M.","INDEPENDENT",TRUE
"95","DOBLE, ABDULTABBAR R.          JACK                                 INDEPENDENT               663","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 663",NA,"DOBLE, ABDULTABBAR R.","INDEPENDENT",TRUE
"96","CALI, WELLIE P.                WELLIE                               INDEPENDENT               385","3/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 385",NA,"CALI, WELLIE P.","INDEPENDENT",TRUE
"97","AMPASO, AKILSAMANODIN M.      LIPA                                 LAKAS NUCD-UMDP           379","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 379",NA,"AMPASO, AKILSAMANODIN M.","LAKAS NUCD-UMDP",TRUE
"98","ABOUHASHEM, AMPATUA A.        MAPIAKAPIPITA                        INDEPENDENT               372","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 372",NA,"ABOUHASHEM, AMPATUA A.","INDEPENDENT",TRUE
"99","CABILA, CAMARODEN A.          ABU JONAIR                           LAKAS NUCD-UMDP           292","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 292",NA,"CABILA, CAMARODEN A.","LAKAS NUCD-UMDP",TRUE
"100","IBRA, KHADAFY M.              OMAR                                 INDEPENDENT               226","4/10","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 226",NA,"IBRA, KHADAFY M.","INDEPENDENT",TRUE
"101","DILANGALEN, DIDAGEN P.      DIGS                                PMP                      73,479 September 28,2001","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 73,479","September 28,2001","DILANGALEN, DIDAGEN P.","PMP",TRUE
"102","DATUKON, ARNEL S.           ARNEL                               LAKAS NUCD-UMDP          54,868","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 54,868",NA,"DATUKON, ARNEL S.","LAKAS NUCD-UMDP",TRUE
"103","AYUNAN, ABED M.             ABED                                LDP                      18,211","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 18,211",NA,"AYUNAN, ABED M.","LDP",TRUE
"104","SINSUAT, MANDOJR. V.        DATU MANDO                          INDEPENDENT               745","5/10","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 745",NA,"SINSUAT, MANDOJR. V.","INDEPENDENT",TRUE
"105","MATALAM, GUIMID P.          JIMMY                               PMP                      66,539    May 22,2001","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 66,539","May 22,2001","MATALAM, GUIMID P.","PMP",TRUE
"106","SANGKI, ALI B.              ALI                                 KAMPI                    42,411","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 42,411",NA,"SANGKI, ALI B.","KAMPI",TRUE
"107","AMPATUAN, MUSLIMIN A.       MUS                                 PDP-LABAN                36,270","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 36,270",NA,"AMPATUAN, MUSLIMIN A.","PDP-LABAN",TRUE
"108","GUIANI, JAPAL M.            JUDGE APAN                          LAKAS NUCD-UMDP          21,226","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 21,226",NA,"GUIANI, JAPAL M.","LAKAS NUCD-UMDP",TRUE
"109","MENTANG, PIKE T.            PIKE                                LDP                      15,584","5/10","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 15,584",NA,"MENTANG, PIKE T.","LDP",TRUE
"110","AMPATUAN, ANDAL S.          DATU ANDAL                          PMP                     175,540    June 15,2001","5/10","MAGUINDANAO","ARMM","governor",""," 175,540","June 15,2001","AMPATUAN, ANDAL S.","PMP",TRUE
"111","CANDAO, ZACARIA A.          ZACK                                LAKAS NUCD-UMDP         113,688","5/10","MAGUINDANAO","ARMM","governor",""," 113,688",NA,"CANDAO, ZACARIA A.","LAKAS NUCD-UMDP",TRUE
"112","SINSUAT, BIMBO SR. Q.       DATU BIMBO                          PMP                     159,032    June 15,2001","5/10","MAGUINDANAO","ARMM","vice governor",""," 159,032","June 15,2001","SINSUAT, BIMBO SR. Q.","PMP",TRUE
"113","MATALAM, NORODIN M.         NOR                                 LAKAS NUCD-UMDP         106,970","5/10","MAGUINDANAO","ARMM","vice governor",""," 106,970",NA,"MATALAM, NORODIN M.","LAKAS NUCD-UMDP",TRUE
"114","SINSUAT, RUSSMAN Q.         RUSS                                PMP                      35,622    July 22,2001","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 35,622","July 22,2001","SINSUAT, RUSSMAN Q.","PMP",TRUE
"115","LIMBONA, ASNAWI S.          JOJO                                PMP                      35,467    July 22,2001","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 35,467","July 22,2001","LIMBONA, ASNAWI S.","PMP",TRUE
"116","IBAY, CAHAR P.              CAHAR                               LAKAS NUCD-UMDP          23,867    July 22,2001","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 23,867","July 22,2001","IBAY, CAHAR P.","LAKAS NUCD-UMDP",TRUE
"117","*LIDASAN, ARMANDO D.         BONG                                AKBAYAN                  22,391 November 24,2001  RESO. NO. 4648","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 22,391","November 24,2001","*LIDASAN, ARMANDO D.","AKBAYAN",TRUE
"118","*TIOLO, PATULA O.            PAT                                 LAKAS NUCD-UMDP          19,020 November 24,2001      - DO -","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 19,020","November 24,2001","*TIOLO, PATULA O.","LAKAS NUCD-UMDP",TRUE
"119","BARAGUIR, KHARIS M.         DATU KHARIS                         LAKAS NUCD-UMDP            0","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 0",NA,"BARAGUIR, KHARIS M.",NA,NA
"120","BIRUAR, IBRAHIM JR. B.      BABY DHATZ                          PMP                        0","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 0",NA,"BIRUAR, IBRAHIM JR. B.",NA,NA
"121","BIRUAR, PAGRAS D.           GRA                                 LAKAS NUCD-UMDP            0","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 0",NA,"BIRUAR, PAGRAS D.",NA,NA
"122","DAUDIE, ALONTO B.           DODI, AL                            PMP                        0","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 0",NA,"DAUDIE, ALONTO B.",NA,NA
"123","DILANGALEN, UMBRA B.        RAMIL                               PMP                        0","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 0",NA,"DILANGALEN, UMBRA B.",NA,NA
"124","DIRANGAREN, MICHAEL B.      MAC                                 PMP                        0","5/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 0",NA,"DIRANGAREN, MICHAEL B.",NA,NA
"125","KANAKAN, IBRAHIM P.           TENG,CARABAO JR.                    INDEPENDENT                0","6/10","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 0",NA,"KANAKAN, IBRAHIM P.",NA,NA
