"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","CALIZO, GABRIELLE V.          BILLIE                           LDP                      81,238   May 17,2001","1/13","AKLAN","06","congressman",NA," 81,238","May 17,2001","CALIZO, GABRIELLE V.","LDP",TRUE
"2","MATIONG, LEOVIGILDO T.        LOVEL                            LAKAS NUCD-UMDP          62,419","1/13","AKLAN","06","congressman",NA," 62,419",NA,"MATIONG, LEOVIGILDO T.","LAKAS NUCD-UMDP",TRUE
"3","MIRAFLORES, FLORENCIO T.      JOEBEN                           LDP                     108,442   May 17,2001","1/13","AKLAN","06","governor",""," 108,442","May 17,2001","MIRAFLORES, FLORENCIO T.","LDP",TRUE
"4","RIGODON, SERGIO R.            SERGING                          LAKAS NUCD-UMDP          48,363","1/13","AKLAN","06","governor",""," 48,363",NA,"RIGODON, SERGIO R.","LAKAS NUCD-UMDP",TRUE
"5","RODRIGUEZ, JEAN O.            JEAN                             LDP                      85,289   May 17,2001","1/13","AKLAN","06","vice governor",""," 85,289","May 17,2001","RODRIGUEZ, JEAN O.","LDP",TRUE
"6","PERALTA, EDGAR R.             EDGAR                            LAKAS NUCD-UMDP          63,530","1/13","AKLAN","06","vice governor",""," 63,530",NA,"PERALTA, EDGAR R.","LAKAS NUCD-UMDP",TRUE
"7","LEGASPI, HILARIO R.           LARRY                            INDEPENDENT              3,050","1/13","AKLAN","06","vice governor",""," 3,050",NA,"LEGASPI, HILARIO R.","INDEPENDENT",TRUE
"8","TOLENTINO, RONQUILLO C.       KEL                              LDP                      43,473   May 17,2001","1/13","AKLAN","06","board member","1ST DISTRICT"," 43,473","May 17,2001","TOLENTINO, RONQUILLO C.","LDP",TRUE
"9","BRIONES, ESTRELLA M.          ESTER                            LDP                      37,259   May 17,2001","1/13","AKLAN","06","board member","1ST DISTRICT"," 37,259","May 17,2001","BRIONES, ESTRELLA M.","LDP",TRUE
"10","REGALADO, SANTIAGO DR.        SONNY                            LDP                      34,117   May 17,2001","1/13","AKLAN","06","board member","1ST DISTRICT"," 34,117","May 17,2001","REGALADO, SANTIAGO DR.","LDP",TRUE
"11","MORANIA, PLARIDEL M.          DODOY                            INDEPENDENT              30,588   May 17,2001","1/13","AKLAN","06","board member","1ST DISTRICT"," 30,588","May 17,2001","MORANIA, PLARIDEL M.","INDEPENDENT",TRUE
"12","RAZ, TOMAS S.                 TOM                              LDP                      30,105","1/13","AKLAN","06","board member","1ST DISTRICT"," 30,105",NA,"RAZ, TOMAS S.","LDP",TRUE
"13","SERASPI, VALERIE B.           WAWOT                            LAKAS NUCD-UMDP          28,199","1/13","AKLAN","06","board member","1ST DISTRICT"," 28,199",NA,"SERASPI, VALERIE B.","LAKAS NUCD-UMDP",TRUE
"14","RESURRECCION, DIOMEDES T.     DIO                              LAKAS NUCD-UMDP          15,949","1/13","AKLAN","06","board member","1ST DISTRICT"," 15,949",NA,"RESURRECCION, DIOMEDES T.","LAKAS NUCD-UMDP",TRUE
"15","CORTES, AMANDO P.             MANDO                            LAKAS NUCD-UMDP          15,909","1/13","AKLAN","06","board member","1ST DISTRICT"," 15,909",NA,"CORTES, AMANDO P.","LAKAS NUCD-UMDP",TRUE
"16","ROGANDO, LIBERATO R.          LEVI                             LAKAS NUCD-UMDP          15,740","1/13","AKLAN","06","board member","1ST DISTRICT"," 15,740",NA,"ROGANDO, LIBERATO R.","LAKAS NUCD-UMDP",TRUE
"17","YAP, JOSE S.                  JOE                              LDP                      35,160   May 17,2001","1/13","AKLAN","06","board member","2ND DISTRICT"," 35,160","May 17,2001","YAP, JOSE S.","LDP",TRUE
"18","TIROL, LOU F.                 BEBOT                            LDP                      34,629   May 17,2001","1/13","AKLAN","06","board member","2ND DISTRICT"," 34,629","May 17,2001","TIROL, LOU F.","LDP",TRUE
"19","GARCIA, PEDRO M.              PETE                             LDP                      34,538   May 17,2001","1/13","AKLAN","06","board member","2ND DISTRICT"," 34,538","May 17,2001","GARCIA, PEDRO M.","LDP",TRUE
"20","INOCENCIO, ROMEO P.           ROMY                             LP                       33,873   May 17,2001","1/13","AKLAN","06","board member","2ND DISTRICT"," 33,873","May 17,2001","INOCENCIO, ROMEO P.","LP",TRUE
"21","CAHILIG, ARELLANO C.          YANING                           LAKAS NUCD-UMDP          23,098","1/13","AKLAN","06","board member","2ND DISTRICT"," 23,098",NA,"CAHILIG, ARELLANO C.","LAKAS NUCD-UMDP",TRUE
"22","GELITO, RAMON S.              ANDOY                            LAKAS NUCD-UMDP          22,587","1/13","AKLAN","06","board member","2ND DISTRICT"," 22,587",NA,"GELITO, RAMON S.","LAKAS NUCD-UMDP",TRUE
