"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"50","ASUTEN, EDUARDO V.                EDDIE                               PMP                      20,635","3/9","CAGAYAN","02","board member","2ND DISTRICT"," 20,635",NA,"ASUTEN, EDUARDO V.","PMP",TRUE
"51","RAMOS, LAZARO U.                  SALONG                              PMP                      19,272","3/9","CAGAYAN","02","board member","2ND DISTRICT"," 19,272",NA,"RAMOS, LAZARO U.","PMP",TRUE
"52","USITA, JESSIE B.                  JESS                                NPC                      15,274","3/9","CAGAYAN","02","board member","2ND DISTRICT"," 15,274",NA,"USITA, JESSIE B.","NPC",TRUE
"53","GUILLERMO, ROLANDO M.             ROLLY                               PMP                      13,246","3/9","CAGAYAN","02","board member","2ND DISTRICT"," 13,246",NA,"GUILLERMO, ROLANDO M.","PMP",TRUE
"54","CACATIAN, BIENVENIDO JR. A.       BENY                                LAKAS NUCD-UMDP          8,997","3/9","CAGAYAN","02","board member","2ND DISTRICT"," 8,997",NA,"CACATIAN, BIENVENIDO JR. A.","LAKAS NUCD-UMDP",TRUE
"55","MALANA, ROMEO A.                  ROMY                                LAKAS NUCD-UMDP          6,290","3/9","CAGAYAN","02","board member","2ND DISTRICT"," 6,290",NA,"MALANA, ROMEO A.","LAKAS NUCD-UMDP",TRUE
"56","AGATEP, LEE M.                    LEE                                 INDEPENDENT              4,755","3/9","CAGAYAN","02","board member","2ND DISTRICT"," 4,755",NA,"AGATEP, LEE M.","INDEPENDENT",TRUE
"57","LAUIGAN-CATABAY, MILA PERPETUA A. MILA CATABAY                        LDP                      41,668   May 19,2001","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 41,668","May 19,2001","LAUIGAN-CATABAY, MILA PERPETUA A. MILA CATABAY","",TRUE
"58","GUZMAN, RAYMUND P.                MUN                                 LAKAS NUCD-UMDP          40,876   May 19,2001","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 40,876","May 19,2001","GUZMAN, RAYMUND P.","LAKAS NUCD-UMDP",TRUE
"59","PASCUA, EDWIN V.                  EDWIN                               LAKAS NUCD-UMDP          29,589   May 19,2001","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 29,589","May 19,2001","PASCUA, EDWIN V.","LAKAS NUCD-UMDP",TRUE
"60","CALAGUI, BAYLON A.                BOB                                 LDP                      29,433   May 19,2001","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 29,433","May 19,2001","CALAGUI, BAYLON A.","LDP",TRUE
"61","LASAM, VICENTE D.                 TENTE                               LAKAS NUCD-UMDP          28,302","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 28,302",NA,"LASAM, VICENTE D.","LAKAS NUCD-UMDP",TRUE
"62","ARUGAY, ABELARDO R.               BOY                                 LAKAS NUCD-UMDP          24,465","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 24,465",NA,"ARUGAY, ABELARDO R.","LAKAS NUCD-UMDP",TRUE
"63","DE ASIS, JUANITO B.               JOHNNY                              PMP                      22,669","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 22,669",NA,"DE ASIS, JUANITO B.","PMP",TRUE
"64","SALUD, VICTOR R.                  VIC                                 INDEPENDENT              22,182","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 22,182",NA,"SALUD, VICTOR R.","INDEPENDENT",TRUE
"65","LINGAN, ALEJANDRO JUDE M.         ASTIG                               INDEPENDENT              14,989","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 14,989",NA,"LINGAN, ALEJANDRO JUDE M.","INDEPENDENT",TRUE
"66","MAGORA, REYMUNDO L.               MUNDNG                              NPC                      11,808","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 11,808",NA,"MAGORA, REYMUNDO L.","NPC",TRUE
"67","CALDEZ, GERRYMARN M.              GERRY                               NPC                      7,873","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 7,873",NA,"CALDEZ, GERRYMARN M.","NPC",TRUE
"68","IBAY, RUSKIN EDGAR B.             RUSKIN                              NPC                      5,240","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 5,240",NA,"IBAY, RUSKIN EDGAR B.","NPC",TRUE
"69","LIM, EDUARDO M.                   EDWIN                               INDEPENDENT              4,312","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 4,312",NA,"LIM, EDUARDO M.","INDEPENDENT",TRUE
"70","TONG, GYORGY N.                   GEE                                 NPC                      4,188","3/9","CAGAYAN","02","board member","3RD DISTRICT"," 4,188",NA,"TONG, GYORGY N.","NPC",TRUE
"71","ALBANO, RODOLFO B.            RUDY                               LAKAS NUCD-UMDP          65,568   May 18,2001","4/9","ISABELA","02","congressman","1ST DISTRICT"," 65,568","May 18,2001","ALBANO, RODOLFO B.","LAKAS NUCD-UMDP",TRUE
"72","DE ALBAN, MA. AURORA S.       RORA                               PPC                      14,249","4/9","ISABELA","02","congressman","1ST DISTRICT"," 14,249",NA,"DE ALBAN, MA. AURORA S.","PPC",TRUE
"73","UY, EDWIN C.                  EDWIN                              LAKAS NUCD-UMDP          51,574   May 16,2001","4/9","ISABELA","02","congressman","2ND DISTRICT"," 51,574","May 16,2001","UY, EDWIN C.","LAKAS NUCD-UMDP",TRUE
"74","DOMINGO, SIMPLICIO II N.      JOJOY                              LDP                      26,775","4/9","ISABELA","02","congressman","2ND DISTRICT"," 26,775",NA,"DOMINGO, SIMPLICIO II N.","LDP",TRUE
"75","DY, FAUSTINO III G.           BOJIE                              LAKAS NUCD-UMDP          46,672   May 18,2001","4/9","ISABELA","02","congressman","3RD DISTRICT"," 46,672","May 18,2001","DY, FAUSTINO III G.","LAKAS NUCD-UMDP",TRUE
"76","PADACA, MARIA GRACIA CIELO M. BOMBO GRACE PADACA                 INDEPENDENT              45,387","4/9","ISABELA","02","congressman","3RD DISTRICT"," 45,387",NA,"PADACA, MARIA GRACIA CIELO M. BOMBO GRACE PADACA","",TRUE
"77","SIQUIAN, JOHNNY G.            JOHN-JOHN                          LAKAS NUCD-UMDP           105","4/9","ISABELA","02","congressman","3RD DISTRICT"," 105",NA,"SIQUIAN, JOHNNY G.","LAKAS NUCD-UMDP",TRUE
"78","*ABAYA, ANTONIO M.             TONY                               LAKAS NUCD-UMDP          60,625   May 23,2001             DIED","4/9","ISABELA","02","congressman","4TH DISTRICT"," 60,625","May 23,2001","*ABAYA, ANTONIO M.","LAKAS NUCD-UMDP",TRUE
"79","*AGGABAO, GIORGIDI B.          GIGI                               NPC                      53,439   May 13,2003 SPECIAL ELECTION May 12, 2003","4/9","ISABELA","02","congressman","4TH DISTRICT"," 53,439","May 13,2003","*AGGABAO, GIORGIDI B.","NPC",TRUE
"80","GAMIT, PASTOR S.              PASTOR                             INDEPENDENT              1,454","4/9","ISABELA","02","congressman","4TH DISTRICT"," 1,454",NA,"GAMIT, PASTOR S.","INDEPENDENT",TRUE
"81","DY, FAUSTINO JR. S.           JUNIOR                             NPC                     307,599   May 23,2001","4/9","ISABELA","02","governor",""," 307,599","May 23,2001","DY, FAUSTINO JR. S.","NPC",TRUE
"82","RESPICIO, SANTIAGO P.         AGO                                LAKAS NUCD-UMDP         254,491   May 23,2001","4/9","ISABELA","02","vice governor",""," 254,491","May 23,2001","RESPICIO, SANTIAGO P.","LAKAS NUCD-UMDP",TRUE
"83","BORROMEO, MA. JOSEPHINE B.    JOJIE                              LAKAS NUCD-UMDP          56,126   May 23,2001","4/9","ISABELA","02","board member","1ST DISTRICT"," 56,126","May 23,2001","BORROMEO, MA. JOSEPHINE B.","",TRUE
"84","EUGENIO, ROMARICO C.          ROMY                               NPC                      26,674   May 23,2001","4/9","ISABELA","02","board member","1ST DISTRICT"," 26,674","May 23,2001","EUGENIO, ROMARICO C.","NPC",TRUE
"85","BINAG, MANUEL T.              M.T.B.                             PMP                      26,514   May 23,2001","4/9","ISABELA","02","board member","1ST DISTRICT"," 26,514","May 23,2001","BINAG, MANUEL T.","PMP",TRUE
"86","ANGOBUNG, RICARDO M.          RIC                                LAKAS NUCD-UMDP          26,028","4/9","ISABELA","02","board member","1ST DISTRICT"," 26,028",NA,"ANGOBUNG, RICARDO M.","LAKAS NUCD-UMDP",TRUE
"87","TUMOLVA, JESUS C.             JESS                               LAKAS NUCD-UMDP          24,608","4/9","ISABELA","02","board member","1ST DISTRICT"," 24,608",NA,"TUMOLVA, JESUS C.","LAKAS NUCD-UMDP",TRUE
"88","DUMAUA, GEMINIANO JR. M.      JIMMY                              PMP                      7,429","4/9","ISABELA","02","board member","1ST DISTRICT"," 7,429",NA,"DUMAUA, GEMINIANO JR. M.","PMP",TRUE
"89","PUA, RAMON B.                 MONCHING                           INDEPENDENT              7,426","4/9","ISABELA","02","board member","1ST DISTRICT"," 7,426",NA,"PUA, RAMON B.","INDEPENDENT",TRUE
"90","CALDERON, BENITO R.           BENNY                                                       44,652   May 23,2001","4/9","ISABELA","02","board member","2ND DISTRICT"," 44,652","May 23,2001","CALDERON, BENITO R.","",TRUE
"91","GO, ANA CRISTINA S.           ANA                              LAKAS NUCD-UMDP          35,266   May 23,2001","5/9","ISABELA","02","board member","2ND DISTRICT"," 35,266","May 23,2001","GO, ANA CRISTINA S.","LAKAS NUCD-UMDP",TRUE
"92","TABANGCURA, ONIATE P.         ONIE                             NPC                      7,176","5/9","ISABELA","02","board member","2ND DISTRICT"," 7,176",NA,"TABANGCURA, ONIATE P.","NPC",TRUE
"93","COSTALES, RODOLFO B.          RODEL                            NPC                      6,112","5/9","ISABELA","02","board member","2ND DISTRICT"," 6,112",NA,"COSTALES, RODOLFO B.","NPC",TRUE
"94","ATIENZA, YSMAEL G.            MAEL                             NPC                      60,913   May 23,2001","5/9","ISABELA","02","board member","3RD DISTRICT"," 60,913","May 23,2001","ATIENZA, YSMAEL G.","NPC",TRUE
"95","LADERA, ANTONIO JR. C.        TONY                             NPC                      60,365   May 23,2001","5/9","ISABELA","02","board member","3RD DISTRICT"," 60,365","May 23,2001","LADERA, ANTONIO JR. C.","NPC",TRUE
"96","VILLARTA, VENANCIO O.         DR.VENY                          NPC                      53,097   May 23,2001","5/9","ISABELA","02","board member","3RD DISTRICT"," 53,097","May 23,2001","VILLARTA, VENANCIO O.","NPC",TRUE
"97","ALINDADA, ROSA V.             ROSE                             LAKAS NUCD-UMDP          35,569   May 23,2001","5/9","ISABELA","02","board member","4TH DISTRICT"," 35,569","May 23,2001","ALINDADA, ROSA V.","LAKAS NUCD-UMDP",TRUE
"98","BAUTISTA, NICASIO JR. B.      NICK                             NPC                      26,213   May 23,2001","5/9","ISABELA","02","board member","4TH DISTRICT"," 26,213","May 23,2001","BAUTISTA, NICASIO JR. B.","NPC",TRUE
"99","SABLE, ABRAHAM B.             ABE                              KAMPI                    3,799","5/9","ISABELA","02","board member","4TH DISTRICT"," 3,799",NA,"SABLE, ABRAHAM B.","KAMPI",TRUE
"100","BUGARIN, MANUEL L.            NOLI                             KAMPI                    3,117","5/9","ISABELA","02","board member","4TH DISTRICT"," 3,117",NA,"BUGARIN, MANUEL L.","KAMPI",TRUE
"101","PADILLA, CARLOS M.             CALOY                               LDP                      90,247   May 19,2001","6/9","NUEVA VIZCAYA","02","congressman","4TH DISTRICT"," 90,247","May 19,2001","PADILLA, CARLOS M.","LDP",TRUE
"102","SALUN-AT, ERNESTO S.           ERNING                              LAKAS NUCD-UMDP          23,887","6/9","NUEVA VIZCAYA","02","congressman","4TH DISTRICT"," 23,887",NA,"SALUN-AT, ERNESTO S.","LAKAS NUCD-UMDP",TRUE
"103","TALOSIG, CANDIDO JR. R.        JOJO                                INDEPENDENT               218","6/9","NUEVA VIZCAYA","02","congressman","4TH DISTRICT"," 218",NA,"TALOSIG, CANDIDO JR. R.","INDEPENDENT",TRUE
"104","AGBAYANI, RODOLFO Q.           RUDY                                NPC                     115,792   May 19,2001","6/9","NUEVA VIZCAYA","02","governor",""," 115,792","May 19,2001","AGBAYANI, RODOLFO Q.","NPC",TRUE
"105","PALAFOX, LAURO A.              LARRY                               LP                       3,104","6/9","NUEVA VIZCAYA","02","governor",""," 3,104",NA,"PALAFOX, LAURO A.","LP",TRUE
"106","CUARESMA, LUISA L.             BANTI                               LDP                      73,609   May 19,2001","6/9","NUEVA VIZCAYA","02","vice governor",""," 73,609","May 19,2001","CUARESMA, LUISA L.","LDP",TRUE
"107","BAGASAO, JOHN SEVERINO G.      JOHN                                LAKAS NUCD-UMDP          43,557","6/9","NUEVA VIZCAYA","02","vice governor",""," 43,557",NA,"BAGASAO, JOHN SEVERINO G.","LAKAS NUCD-UMDP",TRUE
"108","GAMBITO, JOSE V.               JING                                LDP                      32,749   May 19,2001","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 32,749","May 19,2001","GAMBITO, JOSE V.","LDP",TRUE
"109","DICKSON, SANTIAGO O.           SANTY                               LAKAS NUCD-UMDP          31,061   May 19,2001","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 31,061","May 19,2001","DICKSON, SANTIAGO O.","LAKAS NUCD-UMDP",TRUE
"110","PEREZ, LEONARDO BYRON JR. R.   BYRON                               NPC                      27,394   May 19,2001","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 27,394","May 19,2001","PEREZ, LEONARDO BYRON JR. R.   BYRON","",TRUE
"111","BACANI, CLEMENTE G.            CLEM                                LDP                      26,592   May 19,2001","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 26,592","May 19,2001","BACANI, CLEMENTE G.","LDP",TRUE
"112","DUMLAO, PATRICIO JR. F.        PAT-PAT                             LAKAS NUCD-UMDP          25,986   May 19,2001","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 25,986","May 19,2001","DUMLAO, PATRICIO JR. F.","LAKAS NUCD-UMDP",TRUE
"113","MONTEFALCO, ROMEO S.           MONTE                               LAKAS NUCD-UMDP          21,808","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 21,808",NA,"MONTEFALCO, ROMEO S.","LAKAS NUCD-UMDP",TRUE
"114","CORPUZ, ROGELIO P.             ROGER                               INDEPENDENT              20,931","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 20,931",NA,"CORPUZ, ROGELIO P.","INDEPENDENT",TRUE
"115","MARCOS, PRIMO PERCIVAL J.      PERCI                               LAKAS NUCD-UMDP          18,111","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 18,111",NA,"MARCOS, PRIMO PERCIVAL J.","LAKAS NUCD-UMDP",TRUE
"116","SADDUL, ZENAIDA B.             ZENY, BABAY                         NPC                      18,108","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 18,108",NA,"SADDUL, ZENAIDA B.","NPC",TRUE
"117","MENZEN, FILIPINAS P.           PINA, PIN                           LDP                      15,978","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 15,978",NA,"MENZEN, FILIPINAS P.","LDP",TRUE
"118","CARUB, ROLAND M.               CARUBA                              LDP                      14,589","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 14,589",NA,"CARUB, ROLAND M.","LDP",TRUE
"119","SALUNAT, AURELIO S.            ELIONG                              LAKAS NUCD-UMDP          12,209","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 12,209",NA,"SALUNAT, AURELIO S.","LAKAS NUCD-UMDP",TRUE
"120","DUMLAO, HELEN F.               HELEN                               NPC                      8,546","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 8,546",NA,"DUMLAO, HELEN F.","NPC",TRUE
"121","SOLIVEN, ELVIRA M.             ELVIE                               NPC                      8,470","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 8,470",NA,"SOLIVEN, ELVIRA M.","NPC",TRUE
"122","STA. ANA, LAWRENCE S.          LAWRENCE                            LP                        733","6/9","NUEVA VIZCAYA","02","board member","1ST DISTRICT"," 733",NA,"STA. ANA, LAWRENCE S.","LP",TRUE
"123","TALINGDAN, MERLIE G.           MERLYN                              LDP                      24,860   May 19,2001","6/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 24,860","May 19,2001","TALINGDAN, MERLIE G.","LDP",TRUE
"124","BALGOS, FLAVIANO JR. D.        PISKAL                              NPC                      23,365   May 19,2001","6/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 23,365","May 19,2001","BALGOS, FLAVIANO JR. D.","NPC",TRUE
"125","BALGOS, EDGARDO C.          EDU                                   LDP                      23,310   May 19,2001","7/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 23,310","May 19,2001","BALGOS, EDGARDO C.","LDP",TRUE
"126","QUIBEN, EFREN M.            EFREN                                 LDP                      18,297   May 19,2001","7/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 18,297","May 19,2001","QUIBEN, EFREN M.","LDP",TRUE
"127","EGMIN, PACIAL A.            PACI                                  LDP                      18,064   May 19,2001","7/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 18,064","May 19,2001","EGMIN, PACIAL A.","LDP",TRUE
"128","ALLAS, GREGORIO JR. B.      GORIO                                 LAKAS NUCD-UMDP          17,149","7/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 17,149",NA,"ALLAS, GREGORIO JR. B.","LAKAS NUCD-UMDP",TRUE
"129","RAMEL, FREDDIE S.           EAGLE                                 LDP                      16,424","7/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 16,424",NA,"RAMEL, FREDDIE S.","LDP",TRUE
"130","REYES, AURELIO B.           ABBA                                  NPC                      16,276","7/9","NUEVA VIZCAYA","02","board member","2ND DISTRICT"," 16,276",NA,"REYES, AURELIO B.","NPC",TRUE
