"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","ACOSTA, J.R. NEREUS O.        NERIC                              LP                       48,606   May 18,2001","1/7","BUKIDNON","10","congressman","1ST DISTRICT"," 48,606","May 18,2001","ACOSTA, J.R. NEREUS O.","LP",TRUE
"2","ALBARECE, JOHNNY C.           BOBOY                              LAKAS NUCD-UMDP          30,463","1/7","BUKIDNON","10","congressman","1ST DISTRICT"," 30,463",NA,"ALBARECE, JOHNNY C.","LAKAS NUCD-UMDP",TRUE
"3","TABASAN, FLORENDO LV.         DONDO                              PMP                       120","1/7","BUKIDNON","10","congressman","1ST DISTRICT"," 120",NA,"TABASAN, FLORENDO LV.","PMP",TRUE
"4","ANCHETA, BERTHOBAL R.         BERT                               LAKAS NUCD-UMDP          51,104   May 18,2001","1/7","BUKIDNON","10","congressman","2ND DISTRICT"," 51,104","May 18,2001","ANCHETA, BERTHOBAL R.","LAKAS NUCD-UMDP",TRUE
"5","TABIOS, ERNESTO N.            BOY                                PMP                      37,100","1/7","BUKIDNON","10","congressman","2ND DISTRICT"," 37,100",NA,"TABIOS, ERNESTO N.","PMP",TRUE
"6","LOPEZ, AL IGNATIUS G.         AL                                 INDEPENDENT              4,410","1/7","BUKIDNON","10","congressman","2ND DISTRICT"," 4,410",NA,"LOPEZ, AL IGNATIUS G.","INDEPENDENT",TRUE
"7","ZUBIRI, JUAN MIGUEL F.        MIGS                               LAKAS NUCD-UMDP          71,674   May 18,2001","1/7","BUKIDNON","10","congressman","3RD DISTRICT"," 71,674","May 18,2001","ZUBIRI, JUAN MIGUEL F.","LAKAS NUCD-UMDP",TRUE
"8","MONTALVAN, MA.JUANITA R.J.    ISO                                PMP                      18,485","1/7","BUKIDNON","10","congressman","3RD DISTRICT"," 18,485",NA,"MONTALVAN, MA.JUANITA R.J.","",TRUE
"9","GARDONES, FABIAN A.           FABIE                              LDP                      2,907","1/7","BUKIDNON","10","congressman","3RD DISTRICT"," 2,907",NA,"GARDONES, FABIAN A.","LDP",TRUE
"10","ARROYO, DELIA S.              DEL                                IBID                      114","1/7","BUKIDNON","10","congressman","3RD DISTRICT"," 114",NA,"ARROYO, DELIA S.","IBID",TRUE
"11","ZUBIRI, JOSE MA. JR. R.       NONOY JOE                          LAKAS NUCD-UMDP         225,897   May 18,2001","1/7","BUKIDNON","10","governor",""," 225,897","May 18,2001","ZUBIRI, JOSE MA. JR. R.","LAKAS NUCD-UMDP",TRUE
"12","BELTRAN, NEMESIO G.           NEMITZ                             PMP                      91,277","1/7","BUKIDNON","10","governor",""," 91,277",NA,"BELTRAN, NEMESIO G.","PMP",TRUE
"13","SATURION, EMILIO JR. A.                                                                    718","1/7","BUKIDNON","10","governor",""," 718",NA,"SATURION, EMILIO JR. A.","",FALSE
"14","CALINGASAN, ALEX P.           BOY                                LAKAS NUCD-UMDP         136,612   May 18,2001","1/7","BUKIDNON","10","vice governor",""," 136,612","May 18,2001","CALINGASAN, ALEX P.","LAKAS NUCD-UMDP",TRUE
"15","AGRIPO, WENIFREDO E.          WENIE                              PMP                     132,285","1/7","BUKIDNON","10","vice governor",""," 132,285",NA,"AGRIPO, WENIFREDO E.","PMP",TRUE
"16","MENDEZ, WINEFREDO P.          WIN                                IBID                     4,226","1/7","BUKIDNON","10","vice governor",""," 4,226",NA,"MENDEZ, WINEFREDO P.","IBID",TRUE
"17","GUDEN, ALFREDO C.             FRED                               LAKAS NUCD-UMDP          40,723   May 18,2001","1/7","BUKIDNON","10","board member","1ST DISTRICT"," 40,723","May 18,2001","GUDEN, ALFREDO C.","LAKAS NUCD-UMDP",TRUE
"18","PANCRUDO, BEN P.              BOBOY                              PMP                      33,811   May 18,2001","1/7","BUKIDNON","10","board member","1ST DISTRICT"," 33,811","May 18,2001","PANCRUDO, BEN P.","PMP",TRUE
"19","ONAHON, NICKARTER S.          NICK                               LAKAS NUCD-UMDP          32,877   May 18,2001","1/7","BUKIDNON","10","board member","1ST DISTRICT"," 32,877","May 18,2001","ONAHON, NICKARTER S.","LAKAS NUCD-UMDP",TRUE
"20","BAGO, LEONILO T.              NILO                               LAKAS NUCD-UMDP          31,490","1/7","BUKIDNON","10","board member","1ST DISTRICT"," 31,490",NA,"BAGO, LEONILO T.","LAKAS NUCD-UMDP",TRUE
"21","TUGOT, JIRROLD M.             JINO                               PMP                      25,997","1/7","BUKIDNON","10","board member","1ST DISTRICT"," 25,997",NA,"TUGOT, JIRROLD M.","PMP",TRUE
"22","PANGAN, ROGELIO K.            ROGER                              LP                       23,643","1/7","BUKIDNON","10","board member","1ST DISTRICT"," 23,643",NA,"PANGAN, ROGELIO K.","LP",TRUE
"23","DETICIO, ROLAND F.          BONG                                  PMP                      48,811   May 18,2001","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 48,811","May 18,2001","DETICIO, ROLAND F.","PMP",TRUE
"24","ALDEGUER, VICTOR P.         VIC, VIC-VIC                          LAKAS NUCD-UMDP          45,599   May 18,2001","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 45,599","May 18,2001","ALDEGUER, VICTOR P.","LAKAS NUCD-UMDP",TRUE
"25","PEDUCHE, GLENN P.           BEBOT                                 PMP                      44,596   May 18,2001","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 44,596","May 18,2001","PEDUCHE, GLENN P.","PMP",TRUE
"26","PEPITO, CAMILO E.           MILO                                  PMP                      42,566   May 18,2001","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 42,566","May 18,2001","PEPITO, CAMILO E.","PMP",TRUE
"27","MELENDEZ, AMADOR O.         UNDO                                  LAKAS NUCD-UMDP          39,785","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 39,785",NA,"MELENDEZ, AMADOR O.","LAKAS NUCD-UMDP",TRUE
"28","ALKUINO, GABRIEL L.         GAB                                   LAKAS NUCD-UMDP          37,990","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 37,990",NA,"ALKUINO, GABRIEL L.","LAKAS NUCD-UMDP",TRUE
"29","DAMASCO, ISRAEL D.          NONONG                                PMP                      37,291","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 37,291",NA,"DAMASCO, ISRAEL D.","PMP",TRUE
"30","ABORDO, RICARDO JR. B.      RIC                                   IBID                     3,400","2/7","BUKIDNON","10","board member","2ND DISTRICT"," 3,400",NA,"ABORDO, RICARDO JR. B.","IBID",TRUE
"31","ABAQUITA, RODOLFO M.        RUDY                                  LAKAS NUCD-UMDP          55,069   May 18,2001","2/7","BUKIDNON","10","board member","3RD DISTRICT"," 55,069","May 18,2001","ABAQUITA, RODOLFO M.","LAKAS NUCD-UMDP",TRUE
"32","MABELIN, ROMEO T.           GOMING                                LAKAS NUCD-UMDP          44,676   May 18,2001","2/7","BUKIDNON","10","board member","3RD DISTRICT"," 44,676","May 18,2001","MABELIN, ROMEO T.","LAKAS NUCD-UMDP",TRUE
