"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"18","PALAWAN, SULTAN MAGDAGA D.                                         NP                        526","1/11","LANAO DEL SUR","ARMM","congressman","2ND DISTRICT"," 526",NA,"PALAWAN, SULTAN MAGDAGA D.","",TRUE
"19","MUTILAN, MAHID M.              ALEEM                               LAKAS-NUCD              101,070 December 11,1992","1/11","LANAO DEL SUR","ARMM","governor",""," 101,070","December 11,1992","MUTILAN, MAHID M.","LAKAS-NUCD",TRUE
"20","PANGARUNGAN, SAIDAMEN -                                            -                        88,405","1/11","LANAO DEL SUR","ARMM","governor",""," 88,405",NA,"PANGARUNGAN, SAIDAMEN -","-",FALSE
"21","UMPAR, OMAR B.                 PILANDOK 31                         LAKAS-NUCD/OMPIA         73,987   August 7,1992","1/11","LANAO DEL SUR","ARMM","vice governor",""," 31","August 7,1992","UMPAR, OMAR B.","LAKAS-NUCD/OMPIA",TRUE
"22","PANDAPATAN, JAMIL M.           PANDAPAT                            LAKAS-NUCD/OMPIA         51,778   August 3,1992","1/11","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 51,778","August 3,1992","PANDAPATAN, JAMIL M.","LAKAS-NUCD/OMPIA",TRUE
"23","YAHYA, JAMIL D.                MONTAWA                             LAKAS-NUCD               34,222    July 3,1992","1/11","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 34,222","July 3,1992","YAHYA, JAMIL D.","LAKAS-NUCD",TRUE
"24","BUBONG, DATU MINOMA P.        MIKE                               NPC/PP                   31,125  August 3,1992","2/11","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 31,125","August 3,1992","BUBONG, DATU MINOMA P.","NPC/PP",TRUE
"25","SULTAN, HASAN M.              ALEEM                              LAKAS-NUCD/OMPIA         22,649  August 3,1992","2/11","LANAO DEL SUR","ARMM","board member","1ST DISTRICT"," 22,649","August 3,1992","SULTAN, HASAN M.","LAKAS-NUCD/OMPIA",TRUE
"26","NANAK, TAIB -                 ALIM TAIB                          LAKAS-NUCD/OMPIA         19,717  August 3,1992","2/11","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 19,717","August 3,1992","NANAK, TAIB -","LAKAS-NUCD/OMPIA",TRUE
"27","AMEROL, ABDULWAHAB M.         PANDAPAT                           OMPIA PARTY              19,555  August 3,1992","2/11","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 19,555","August 3,1992","AMEROL, ABDULWAHAB M.","OMPIA PARTY",TRUE
"28","BALINDONG, MANGAWAN P.        MIKE                               LAKAS-NUCD               19,510  August 3,1992","2/11","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 19,510","August 3,1992","BALINDONG, MANGAWAN P.","LAKAS-NUCD",TRUE
"29","LUCMAN, DATU HARON C.G.U      TANNY                              LDP                      19,040  August 3,1992","2/11","LANAO DEL SUR","ARMM","board member","2ND DISTRICT"," 19,040","August 3,1992","LUCMAN, DATU HARON C.G.U","LDP",TRUE
"30","MASTURA, MICHAEL O.            MIKE                               LDP                      37,918   June 2,1992","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 37,918","June 2,1992","MASTURA, MICHAEL O.","LDP",TRUE
"31","DELANGALEN, DIDAGEN -                                             PP-NPC                   33,795","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 33,795",NA,"DELANGALEN, DIDAGEN -","",TRUE
"32","IBAY, NOAH -                                                      NUCD-UMDP                21,487","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 21,487",NA,"IBAY, NOAH -","",TRUE
"33","JULIANO, ESTRELLITA -                                             INDEPENDENT              18,296","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 18,296",NA,"JULIANO, ESTRELLITA -","",TRUE
"34","LAO, GILBERT H.                                                   PMP                      1,033","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 1,033",NA,"LAO, GILBERT H.","",TRUE
"35","LIMBA, ROGER B.                                                   KBL                       431","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 431",NA,"LIMBA, ROGER B.","",TRUE
"36","ANDAYA, ALVARO -                                                  INDEPENDENT               396","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 396",NA,"ANDAYA, ALVARO -","",TRUE
"37","BAUTISTA, FELIXBERTO -                                            INDEPENDENT               368","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 368",NA,"BAUTISTA, FELIXBERTO -","",TRUE
"38","PANGILINAN, DATU ESMAEL -                                         -                         289","3/11","MAGUINDANAO","ARMM","congressman","1ST DISTRICT"," 289",NA,"PANGILINAN, DATU ESMAEL -","-",FALSE
"39","DATUMANONG, SIMEON A.          SIM                                LDP-NP                   53,264   May 27,1992","3/11","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 53,264","May 27,1992","DATUMANONG, SIMEON A.","LDP-NP",TRUE
"40","MATALAM, GUIMID P.                                                NUCD-UMDP                40,588","3/11","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 40,588",NA,"MATALAM, GUIMID P.","",TRUE
"41","USMAN, IBRAHIM D.                                                 PMP                       626","3/11","MAGUINDANAO","ARMM","congressman","2ND DISTRICT"," 626",NA,"USMAN, IBRAHIM D.","",TRUE
"42","MATALAM, DATU NORODIN M.       MOTIN                              LDP                      91,714   May 27,1992","3/11","MAGUINDANAO","ARMM","governor",""," 91,714","May 27,1992","MATALAM, DATU NORODIN M.","LDP",TRUE
"43","MIDTIMBANG, DATU UDZAD E.                                         NPC                      42,671","3/11","MAGUINDANAO","ARMM","governor",""," 42,671",NA,"MIDTIMBANG, DATU UDZAD E.","",TRUE
"44","PENDATUN, BAI MONIERA F.                                          LAKAS-NUCD               33,137","3/11","MAGUINDANAO","ARMM","governor",""," 33,137",NA,"PENDATUN, BAI MONIERA F.","",TRUE
"45","MALAGUIOK, AMEHIL U.                                              KBL                      4,978","3/11","MAGUINDANAO","ARMM","governor",""," 4,978",NA,"MALAGUIOK, AMEHIL U.","",TRUE
"46","MAMALINTA, DATU MANDO B.                                          LP-PDP LABAN             1,747","3/11","MAGUINDANAO","ARMM","governor",""," 1,747",NA,"MAMALINTA, DATU MANDO B.","",TRUE
"47","SINSUAT, RAJAH B.                                                 PMP                      1,600","3/11","MAGUINDANAO","ARMM","governor",""," 1,600",NA,"SINSUAT, RAJAH B.","",TRUE
"48","PUSO, IBRAHIM M.                                                  NP                        435","3/11","MAGUINDANAO","ARMM","governor",""," 435",NA,"PUSO, IBRAHIM M.","",TRUE
"49","CANDAO, DATU MA'AROUPH B.      MAR                                LDP                      84,781   May 27,1992","3/11","MAGUINDANAO","ARMM","vice governor",""," 84,781","May 27,1992","CANDAO, DATU MA'AROUPH B.","LDP",TRUE
"50","LIDASAN, TAHIR A.                                                 LP/LAKAS-NUCD            58,590","3/11","MAGUINDANAO","ARMM","vice governor",""," 58,590",NA,"LIDASAN, TAHIR A.","",TRUE
"51","ABDULA, ODIN T.                                                   KBL                      13,010","3/11","MAGUINDANAO","ARMM","vice governor",""," 13,010",NA,"ABDULA, ODIN T.","",TRUE
"52","DIRANGAREN, MICHAEL B.         MAK                                PMP                      21,698   May 27,1992","3/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 21,698","May 27,1992","DIRANGAREN, MICHAEL B.","PMP",TRUE
"53","KANAKAN, MOHAMAD P.            DR. CARABAO                        INDEPENDENT              20,983   May 27,1992","3/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 20,983","May 27,1992","KANAKAN, MOHAMAD P.","INDEPENDENT",TRUE
"54","BIRUAR, MAGSAYSAY B.         SAYSAY                            NPC                      19,789   May 27,1992","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 19,789","May 27,1992","BIRUAR, MAGSAYSAY B.","NPC",TRUE
"55","MARANDANG, DATU ESMAEL M.    MIKE                              LDP                      17,951   July 1,1992","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 17,951","July 1,1992","MARANDANG, DATU ESMAEL M.","",TRUE
"56","BIRUAR, JOHAINA S.           SALLY                             LAKAS-NUCD               17,738   July 1,1992","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 17,738","July 1,1992","BIRUAR, JOHAINA S.","LAKAS-NUCD",TRUE
"57","DAUDIE, ALONTO -                                               NPC-PP                   17,515","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 17,515",NA,"DAUDIE, ALONTO -","",TRUE
"58","ALAMADA, UMBAL R.                                              LAKAS-NUCD               16,625","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 16,625",NA,"ALAMADA, UMBAL R.","",TRUE
"59","AMBOLADTO, PASANDALAN S.                                       LDP                      16,295","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 16,295",NA,"AMBOLADTO, PASANDALAN S.","",TRUE
"60","SINSUAT, DATU HAAKON P.                                        NPC                      14,621","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 14,621",NA,"SINSUAT, DATU HAAKON P.","",TRUE
"61","MACAUYAG, CAMAR -                                              NUCD                     14,312","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 14,312",NA,"MACAUYAG, CAMAR -","",TRUE
"62","ALI, CABASAN P.                                                LDP                      12,088","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 12,088",NA,"ALI, CABASAN P.","",TRUE
"63","LIDASAM, KUTA I.                                               IPP                      11,943","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 11,943",NA,"LIDASAM, KUTA I.","",TRUE
"64","GAMPONG, DATU MANAN B.                                         PMP                      10,776","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 10,776",NA,"GAMPONG, DATU MANAN B.","",TRUE
"65","ZAILON, USMAN D.                                               IPP                      10,687","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 10,687",NA,"ZAILON, USMAN D.","",TRUE
"66","PASIGAN, ESMAEL M.                                             IPP                      9,887","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 9,887",NA,"PASIGAN, ESMAEL M.","",TRUE
"67","MALA, DIRON -                                                  PP-NPC                   9,837","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 9,837",NA,"MALA, DIRON -","",TRUE
"68","BILAO, DUMAGAY M.                                              NP                       9,675","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 9,675",NA,"BILAO, DUMAGAY M.","",TRUE
"69","MAMPON, SULTAN CASAR P.                                        PRP                      9,654","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 9,654",NA,"MAMPON, SULTAN CASAR P.","",TRUE
"70","ABDULGANI, SEDIK P.                                            NPC                      9,562","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 9,562",NA,"ABDULGANI, SEDIK P.","",TRUE
"71","BARAQUIR, ISRAEL -                                             LAKAS-NUCD               8,853","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 8,853",NA,"BARAQUIR, ISRAEL -","",TRUE
"72","GULLON, HARRY -                                                LDP                      8,501","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 8,501",NA,"GULLON, HARRY -","",TRUE
"73","BARAGUIR, AMIR A.                                              LDP                      7,806","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 7,806",NA,"BARAGUIR, AMIR A.","",TRUE
"74","ALFONSO, DATU SADHA G.                                         LAKAS-NUCD               6,625","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 6,625",NA,"ALFONSO, DATU SADHA G.","",TRUE
"75","MAKAKUA, MANDO M.                                              NPC                      6,161","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 6,161",NA,"MAKAKUA, MANDO M.","",TRUE
"76","PASANDALAN, MANDO B.                                           IPP                      5,049","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 5,049",NA,"PASANDALAN, MANDO B.","",TRUE
"77","DUMAMBA, DATAYA ESMAEL D.                                      KBL                      4,252","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 4,252",NA,"DUMAMBA, DATAYA ESMAEL D.","",TRUE
"78","MOKAMAD, BAIWATA D.                                            LP-KBL                   3,344","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 3,344",NA,"MOKAMAD, BAIWATA D.","",TRUE
"79","SUENAN, ROMEO D.                                               PMP                      3,226","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 3,226",NA,"SUENAN, ROMEO D.","",TRUE
"80","ANGKIG, RAZHED H.                                              KBL                      1,907","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 1,907",NA,"ANGKIG, RAZHED H.","",TRUE
"81","MATABALAO, SULAIMAN L.                                         PMP                      1,573","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 1,573",NA,"MATABALAO, SULAIMAN L.","",TRUE
"82","GAMPONG, MAGUID G.                                             KBL                      1,431","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 1,431",NA,"GAMPONG, MAGUID G.","",TRUE
"83","TAYUAN, CABO D.                                                PMP                      1,396","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 1,396",NA,"TAYUAN, CABO D.","",TRUE
"84","BANDARA, MORSALLIN M.                                          LAKAS-NUCD               1,266","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 1,266",NA,"BANDARA, MORSALLIN M.","",TRUE
"85","SABPA, NESTOR B.                                               PMP                       870","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 870",NA,"SABPA, NESTOR B.","",TRUE
"86","HASHIM, MONER S.                                               KBL                       337","4/11","MAGUINDANAO","ARMM","board member","1ST DISTRICT"," 337",NA,"HASHIM, MONER S.","",TRUE
"87","SILONGAN, SAHARA U.          DATUKARA                          LDP                      40,047   May 27,1992","4/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 40,047","May 27,1992","SILONGAN, SAHARA U.","LDP",TRUE
"88","SAMAMA, VICTOR T.            VIC                               NPC                      30,570   July 1,1992","4/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 30,570","July 1,1992","SAMAMA, VICTOR T.","NPC",TRUE
"89","SANGKI, ALI B.               ALI                               IPP                      29,572   July 1,1992","4/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 29,572","July 1,1992","SANGKI, ALI B.","IPP",TRUE
"90","SALIK, SANID S.                SAHID                          KBL                      28,707   July 1,1992","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 28,707","July 1,1992","SALIK, SANID S.","KBL",TRUE
"91","MAMALUBA, NURODIN M.           NUR                            NPC                      26,128   July 1,1992","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 26,128","July 1,1992","MAMALUBA, NURODIN M.","NPC",TRUE
"92","MAMALINTA, BAI NAILA M.                                       LDP                      25,757","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 25,757",NA,"MAMALINTA, BAI NAILA M.","",TRUE
"93","AMPATUAN, DATU MUDIN P.                                       LDP                      22,015","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 22,015",NA,"AMPATUAN, DATU MUDIN P.","",TRUE
"94","MAPANDALA, DATUMAMA S.                                        LAKAS-NUCD               17,315","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 17,315",NA,"MAPANDALA, DATUMAMA S.","",TRUE
"95","ALI, ADZIS K.                                                 LDP                      13,483","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 13,483",NA,"ALI, ADZIS K.","",TRUE
"96","MATALAM, ABRAHAM B.                                           LAKAS-NUCD               12,937","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 12,937",NA,"MATALAM, ABRAHAM B.","",TRUE
"97","PENDATUN, DATU SALIPUDIN M.                                   PMP                      10,354","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 10,354",NA,"PENDATUN, DATU SALIPUDIN M.","",TRUE
"98","KABAGAN, MENTANG T.                                           LAKAS-NUCD               10,010","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 10,010",NA,"KABAGAN, MENTANG T.","",TRUE
"99","BEDA, SAMIR M.                                                INDEPENDENT              9,371","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 9,371",NA,"BEDA, SAMIR M.","",TRUE
"100","CANOY, AMADO R.                                               INDEPENDENT              8,739","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 8,739",NA,"CANOY, AMADO R.","",TRUE
"101","BANSIGAN, AMANDO T.                                           LDP                      8,144","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 8,144",NA,"BANSIGAN, AMANDO T.","",TRUE
"102","ABDUL, UYAG S.                                                NPC                      5,775","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 5,775",NA,"ABDUL, UYAG S.","",TRUE
"103","RAJAMUDA, DATU GAPOR A.                                       NPC                      5,745","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 5,745",NA,"RAJAMUDA, DATU GAPOR A.","",TRUE
"104","MACABANGEN, OMAR M.                                           LAKAS-NUCD               5,032","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 5,032",NA,"MACABANGEN, OMAR M.","",TRUE
"105","AMOLAN, RAMON Z.                                              NPC                      4,973","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 4,973",NA,"AMOLAN, RAMON Z.","",TRUE
"106","ANWAR, HADJI MOHAMMAD A.                                      -                        4,949","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 4,949",NA,"ANWAR, HADJI MOHAMMAD A.","-",FALSE
"107","KARON, DATU IBRAHIM T.                                        LAKAS-NUCD               3,594","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 3,594",NA,"KARON, DATU IBRAHIM T.","",TRUE
"108","ALIM, DATULNA B.                                              PMP                      3,068","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 3,068",NA,"ALIM, DATULNA B.","",TRUE
"109","UTTO, BAI ZENAIDA M.                                          LAKAS-NUCD               2,583","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 2,583",NA,"UTTO, BAI ZENAIDA M.","",TRUE
"110","AMPATUAN, DATU GANDI MASUKAT -                                KBL                      2,535","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 2,535",NA,"AMPATUAN, DATU GANDI MASUKAT -","",TRUE
"111","LUNA, TATO A.                                                 LP-PDP                   1,780","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 1,780",NA,"LUNA, TATO A.","",TRUE
"112","AMPATUAN, DATU ALRASID E.                                     PMP                      1,614","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 1,614",NA,"AMPATUAN, DATU ALRASID E.","",TRUE
"113","ANGAS, PIGCAULAN T.                                           KBL                      1,214","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 1,214",NA,"ANGAS, PIGCAULAN T.","",TRUE
"114","MAMA, KASAN S.                                                KBL                       747","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 747",NA,"MAMA, KASAN S.","",TRUE
"115","MANGULAMAS, BASIT B.                                          KBL                       712","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 712",NA,"MANGULAMAS, BASIT B.","",TRUE
"116","ANTAO, KELIE U.                                               PMP                       502","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 502",NA,"ANTAO, KELIE U.","",TRUE
"117","MEDIANGKIT, ANGEL M.                                          PRP                       465","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 465",NA,"MEDIANGKIT, ANGEL M.","",TRUE
"118","KAMINO, DATU LAMA K.                                          PRP                       453","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 453",NA,"KAMINO, DATU LAMA K.","",TRUE
"119","PILAS, SANGGACALA B.                                          KBL                       262","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 262",NA,"PILAS, SANGGACALA B.","",TRUE
"120","LEBAS, AKMAD U.                                               KBL                       247","5/11","MAGUINDANAO","ARMM","board member","2ND DISTRICT"," 247",NA,"LEBAS, AKMAD U.","",TRUE
"121","TULAWIE, BENSAUDI O.           BEN                            LAKAS-NUCD               43,268   May 23,1992","6/11","SULU","ARMM","congressman","1ST DISTRICT"," 43,268","May 23,1992","TULAWIE, BENSAUDI O.","LAKAS-NUCD",TRUE
"122","LOONG, HADJI HUSSIN T.                                        LDP                      35,734","6/11","SULU","ARMM","congressman","1ST DISTRICT"," 35,734",NA,"LOONG, HADJI HUSSIN T.","",TRUE
"123","ABUBAKAR, HASHIM R.                                           NPC                      4,513","6/11","SULU","ARMM","congressman","1ST DISTRICT"," 4,513",NA,"ABUBAKAR, HASHIM R.","",TRUE
"124","LAKIBUL, HADJI ABDULMOIN H.                                   KBL                      1,943","6/11","SULU","ARMM","congressman","1ST DISTRICT"," 1,943",NA,"LAKIBUL, HADJI ABDULMOIN H.","",TRUE
"125","RADIATE, HANJADA A.                                           KBL                       275","6/11","SULU","ARMM","congressman","1ST DISTRICT"," 275",NA,"RADIATE, HANJADA A.","",TRUE
"126","HADJIBUN, ABDULPATTA A.                                       PMP                       101","6/11","SULU","ARMM","congressman","1ST DISTRICT"," 101",NA,"HADJIBUN, ABDULPATTA A.","",TRUE
"127","WALLI, WILLY S.                                               KBL                        77","6/11","SULU","ARMM","congressman","1ST DISTRICT"," 77",NA,"WALLI, WILLY S.","",TRUE
"128","TAMMANG, ASANI S.              SONNY                          LDP                      37,694   May 23,1992","6/11","SULU","ARMM","congressman","2ND DISTRICT"," 37,694","May 23,1992","TAMMANG, ASANI S.","LDP",TRUE
"129","ANNI, ARDEN S.                                                LAKAS-NUCD               21,489","6/11","SULU","ARMM","congressman","2ND DISTRICT"," 21,489",NA,"ANNI, ARDEN S.","",TRUE
"130","ESTINO, HADJI LAJID S.                                        KBL                      1,001","6/11","SULU","ARMM","congressman","2ND DISTRICT"," 1,001",NA,"ESTINO, HADJI LAJID S.","",TRUE
"131","TANAN, YURKIN A.                                              KBL                       303","6/11","SULU","ARMM","congressman","2ND DISTRICT"," 303",NA,"TANAN, YURKIN A.","",TRUE
"132","ARABANI, HAJ. ABDULHAN S.                                     PMP                       145","6/11","SULU","ARMM","congressman","2ND DISTRICT"," 145",NA,"ARABANI, HAJ. ABDULHAN S.","",TRUE
"133","SAHIPA, SHARIFA NURMINI A.                                    KBL                       114","6/11","SULU","ARMM","congressman","2ND DISTRICT"," 114",NA,"SAHIPA, SHARIFA NURMINI A.","",TRUE
"134","LOONG, TUPAY T.                UPAY                           LDP                      79,067   May 23,1992","6/11","SULU","ARMM","governor",""," 79,067","May 23,1992","LOONG, TUPAY T.","LDP",TRUE
"135","TAN, ABDUSAKUR M.                                             NUCD                     68,318","6/11","SULU","ARMM","governor",""," 68,318",NA,"TAN, ABDUSAKUR M.","",TRUE
"136","ANNI, INDANAN M.                                              NP                       11,016","6/11","SULU","ARMM","governor",""," 11,016",NA,"ANNI, INDANAN M.","",TRUE
"137","ARABANI, JUPAKAR P.                                           PMP                       435","6/11","SULU","ARMM","governor",""," 435",NA,"ARABANI, JUPAKAR P.","",TRUE
"138","TAGUID-ID, MUKSAN N.                                          KBL                       423","6/11","SULU","ARMM","governor",""," 423",NA,"TAGUID-ID, MUKSAN N.","",TRUE
"139","ESTINO, HADJI MUNIB S.         HADJI                          LDP                      73,167   May 23,1992","6/11","SULU","ARMM","vice governor",""," 73,167","May 23,1992","ESTINO, HADJI MUNIB S.","LDP",TRUE
"140","TULAWIE, KIMAR O.                                             NUCD-UMDP/LAKAS TAO      67,649","6/11","SULU","ARMM","vice governor",""," 67,649",NA,"TULAWIE, KIMAR O.","NUCD-UMDP/LAKAS TAO",FALSE
