"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","LIZARDO, ENRIQUE C.            ERIC                            LDP                      3,358    May 14,1992","1/13","BATANES","02","congressman",NA," 3,358","May 14,1992","LIZARDO, ENRIQUE C.","LDP",TRUE
"2","FABERES, FERNANDO C.                                           NPC                      1,453","1/13","BATANES","02","congressman",NA," 1,453",NA,"FABERES, FERNANDO C.","",TRUE
"3","ESCALANTE, ANTONIO B.                                          LP                        893","1/13","BATANES","02","congressman",NA," 893",NA,"ESCALANTE, ANTONIO B.","",TRUE
"4","CASTILLEJOS, TELESFORO F.      PURO                            LDP                      2,923    May 14,1992","1/13","BATANES","02","governor",""," 2,923","May 14,1992","CASTILLEJOS, TELESFORO F.","LDP",TRUE
"5","GATO, VICENTE S.                                               LP-PDP                   2,062","1/13","BATANES","02","governor",""," 2,062",NA,"GATO, VICENTE S.","",TRUE
"6","ALCANTARA, ELENA V.                                            NPC                      1,046","1/13","BATANES","02","governor",""," 1,046",NA,"ALCANTARA, ELENA V.","",TRUE
"7","PUÑO, EDMUNDO C.               ED                              LP-PDP COALITION         3,067    May 14,1992","1/13","BATANES","02","vice governor",""," 3,067","May 14,1992","PUÑO, EDMUNDO C.","LP-PDP COALITION",TRUE
"8","BALASBAS, EDUARDO M.                                           LP-PDP COAL              2,527","1/13","BATANES","02","vice governor",""," 2,527",NA,"BALASBAS, EDUARDO M.","",TRUE
"9","HERNANDEZ, SEVERINO B.         VERING                          LDP                      1,188    May 14,1992","1/13","BATANES","02","board member","1ST DISTRICT"," 1,188","May 14,1992","HERNANDEZ, SEVERINO B.","LDP",TRUE
"10","RATERTA, AGUSTIN M.            GUSTIN                          LP                       1,051    May 14,1992","1/13","BATANES","02","board member","1ST DISTRICT"," 1,051","May 14,1992","RATERTA, AGUSTIN M.","LP",TRUE
"11","JOVES, CATALINA C.             NINAY                           LDP                       846     May 14,1992","1/13","BATANES","02","board member","1ST DISTRICT"," 846","May 14,1992","JOVES, CATALINA C.","LDP",TRUE
"12","SIAZON, MAGDALENA A.                                           LP                        795","1/13","BATANES","02","board member","1ST DISTRICT"," 795",NA,"SIAZON, MAGDALENA A.","",TRUE
"13","ABERILLA, RICARDO A.                                           INDEPENDENT               767","1/13","BATANES","02","board member","1ST DISTRICT"," 767",NA,"ABERILLA, RICARDO A.","",TRUE
"14","FADRI, JOSE F.                                                 LDP                       659","1/13","BATANES","02","board member","1ST DISTRICT"," 659",NA,"FADRI, JOSE F.","",TRUE
