"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"15","DUMLAO, JUAN JR. P.           JUN                              KBL/NP/NPC               8,627    May 18,1992","1/13","ABRA","CAR","board member","1ST DISTRICT"," 8,627","May 18,1992","DUMLAO, JUAN JR. P.","KBL/NP/NPC",TRUE
"16","GONZALES, LAUREANO JR. C.     JUNIOR                           NPC                      8,221    May 18,1992","1/13","ABRA","CAR","board member","1ST DISTRICT"," 8,221","May 18,1992","GONZALES, LAUREANO JR. C.","NPC",TRUE
"17","BIDES, ELMER B.               BOBOT                            NPC/PP/KBL/GAD           7,752    June 23,1992","1/13","ABRA","CAR","board member","1ST DISTRICT"," 7,752","June 23,1992","BIDES, ELMER B.","NPC/PP/KBL/GAD",TRUE
"18","DAMASEN, MARLYN M.            INDIMAN                          NPC/PP/KBL/GAD           7,716    June 23,1992","1/13","ABRA","CAR","board member","1ST DISTRICT"," 7,716","June 23,1992","DAMASEN, MARLYN M.","NPC/PP/KBL/GAD",TRUE
"19","CARDENAS, PURUGGANAN -                                         LAKAS-NUCD               7,510","1/13","ABRA","CAR","board member","1ST DISTRICT"," 7,510",NA,"CARDENAS, PURUGGANAN -","",TRUE
"20","MADAMBA, EDMUND A.                                             LAKAS-NUCD               6,713","1/13","ABRA","CAR","board member","1ST DISTRICT"," 6,713",NA,"MADAMBA, EDMUND A.","",TRUE
"21","RUBIO, PROSPERO SR. B.                                         LAKAS-NUCD               5,952","1/13","ABRA","CAR","board member","1ST DISTRICT"," 5,952",NA,"RUBIO, PROSPERO SR. B.","",TRUE
"22","ANDANAN, LEONARDO K.                                           NPC                      5,804","1/13","ABRA","CAR","board member","1ST DISTRICT"," 5,804",NA,"ANDANAN, LEONARDO K.","",TRUE
"23","BERNARDEZ, FLORO T.                                            LAKAS-NUCD               5,504","1/13","ABRA","CAR","board member","1ST DISTRICT"," 5,504",NA,"BERNARDEZ, FLORO T.","",TRUE
"24","SIAGAN, ELPIDIO C.                                             KBL/NP                   4,563","1/13","ABRA","CAR","board member","1ST DISTRICT"," 4,563",NA,"SIAGAN, ELPIDIO C.","",TRUE
"25","BERONA, JONATHAN S.                                          KBL                      4,210","2/13","ABRA","CAR","board member","1ST DISTRICT"," 4,210",NA,"BERONA, JONATHAN S.","",TRUE
"26","MINA, EDUARDO C.                                             NPC/KBL/PP               4,086","2/13","ABRA","CAR","board member","1ST DISTRICT"," 4,086",NA,"MINA, EDUARDO C.","",TRUE
"27","PERLAS, EFREN P.                                             KBL                      3,389","2/13","ABRA","CAR","board member","1ST DISTRICT"," 3,389",NA,"PERLAS, EFREN P.","",TRUE
"28","AGOSTO, MARIANO D.                                           NP/KBL                   3,385","2/13","ABRA","CAR","board member","1ST DISTRICT"," 3,385",NA,"AGOSTO, MARIANO D.","",TRUE
"29","LAGUESMA, RODRIGO D.                                         KBL                      3,217","2/13","ABRA","CAR","board member","1ST DISTRICT"," 3,217",NA,"LAGUESMA, RODRIGO D.","",TRUE
"30","JACOB, RAY -                                                 PMP                       802","2/13","ABRA","CAR","board member","1ST DISTRICT"," 802",NA,"JACOB, RAY -","",TRUE
"31","BRINGAS, PABLO B.                                            INDEPENDENT               568","2/13","ABRA","CAR","board member","1ST DISTRICT"," 568",NA,"BRINGAS, PABLO B.","",TRUE
"32","BERSAMINA, ROMULO P.                                         LAKAS-NUCD                493","2/13","ABRA","CAR","board member","1ST DISTRICT"," 493",NA,"BERSAMINA, ROMULO P.","",TRUE
"33","VALERA, CLARITO T.           LITONG                          LAKAS-NUCD               19,916   May 18,1992","2/13","ABRA","CAR","board member","2ND DISTRICT"," 19,916","May 18,1992","VALERA, CLARITO T.","LAKAS-NUCD",TRUE
"34","BERNOS, ANDRES B.            ANDIT                           LAKAS-NUCD               13,656   May 18,1992","2/13","ABRA","CAR","board member","2ND DISTRICT"," 13,656","May 18,1992","BERNOS, ANDRES B.","LAKAS-NUCD",TRUE
"35","VASQUEZ, ISIDRO F.           SYD                             KBL                      9,164    May 18,1992","2/13","ABRA","CAR","board member","2ND DISTRICT"," 9,164","May 18,1992","VASQUEZ, ISIDRO F.","KBL",TRUE
"36","BARBA, SANTIAGO V.           AGO                             LAKAS-NUCD               8,476    May 18,1992","2/13","ABRA","CAR","board member","2ND DISTRICT"," 8,476","May 18,1992","BARBA, SANTIAGO V.","LAKAS-NUCD",TRUE
"37","MOLINA, IRENEO M.                                            LAKAS-NUCD               7,559","2/13","ABRA","CAR","board member","2ND DISTRICT"," 7,559",NA,"MOLINA, IRENEO M.","",TRUE
"38","BARONA, LEO PE BENITO -                                      NP-KBL                   7,308","2/13","ABRA","CAR","board member","2ND DISTRICT"," 7,308",NA,"BARONA, LEO PE BENITO -","",TRUE
"39","ALEJANDRE, ILDEFONSO B.                                      KBL                      7,189","2/13","ABRA","CAR","board member","2ND DISTRICT"," 7,189",NA,"ALEJANDRE, ILDEFONSO B.","",TRUE
"40","PAREDES, ERLINDA M.                                          KBL/NP/NPC               7,109","2/13","ABRA","CAR","board member","2ND DISTRICT"," 7,109",NA,"PAREDES, ERLINDA M.","",TRUE
"41","VELASCO, ELMER B.                                            KBL/NP/NPC               5,648","2/13","ABRA","CAR","board member","2ND DISTRICT"," 5,648",NA,"VELASCO, ELMER B.","",TRUE
"42","BERSALONA, CARMELITA P.                                      KBL/NP/NPC               5,283","2/13","ABRA","CAR","board member","2ND DISTRICT"," 5,283",NA,"BERSALONA, CARMELITA P.","",TRUE
"43","BORGONIA, WILFREDO B.                                        NPC                      3,736","2/13","ABRA","CAR","board member","2ND DISTRICT"," 3,736",NA,"BORGONIA, WILFREDO B.","",TRUE
"44","DAPAPA, SAMUEL D.                                            PP/KBL                   3,576","2/13","ABRA","CAR","board member","2ND DISTRICT"," 3,576",NA,"DAPAPA, SAMUEL D.","",TRUE
"45","TACBOS, FLAVIANO B.                                          PMP                      2,713","2/13","ABRA","CAR","board member","2ND DISTRICT"," 2,713",NA,"TACBOS, FLAVIANO B.","",TRUE
"46","AFOS, JULIO F.                                               KBL/NP/NPC               2,368","2/13","ABRA","CAR","board member","2ND DISTRICT"," 2,368",NA,"AFOS, JULIO F.","",TRUE
"47","VALERA, CIELO -                                              KBL                      1,709","2/13","ABRA","CAR","board member","2ND DISTRICT"," 1,709",NA,"VALERA, CIELO -","",TRUE
"48","BALAO-AS, LORENZO M.                                         LP-PDP                   1,396","2/13","ABRA","CAR","board member","2ND DISTRICT"," 1,396",NA,"BALAO-AS, LORENZO M.","",TRUE
"49","VALERA, WANDELINO L.                                         PMP                      1,259","2/13","ABRA","CAR","board member","2ND DISTRICT"," 1,259",NA,"VALERA, WANDELINO L.","",TRUE
"50","BLANDO, DOMINGO V.                                           NPC                      1,171","2/13","ABRA","CAR","board member","2ND DISTRICT"," 1,171",NA,"BLANDO, DOMINGO V.","",TRUE
"51","MANGASER, VICTORIA B.                                        PMP                       446","2/13","ABRA","CAR","board member","2ND DISTRICT"," 446",NA,"MANGASER, VICTORIA B.","",TRUE
"52","VALERA, AMADOR M.                                            LDP                       121","2/13","ABRA","CAR","board member","2ND DISTRICT"," 121",NA,"VALERA, AMADOR M.","",TRUE
"53","DANGWA, SAMUEL M.              SAM                            LDP                      47,309   May 18,1992","3/13","BENGUET","CAR","congressman","2ND DISTRICT"," 47,309","May 18,1992","DANGWA, SAMUEL M.","LDP",TRUE
"54","MOLINTAS, RAUL -                                              PP-NP-KBL                46,432","3/13","BENGUET","CAR","congressman","2ND DISTRICT"," 46,432",NA,"MOLINTAS, RAUL -","",TRUE
"55","GUZNIAN, BEDIS -                                              INDEPENDENT               206","3/13","BENGUET","CAR","congressman","2ND DISTRICT"," 206",NA,"GUZNIAN, BEDIS -","",TRUE
"56","PANGANIBAN, JAIME PAUL B.      JIMMY                          LP-PDP                   31,380   May 18,1992","3/13","BENGUET","CAR","governor",""," 31,380","May 18,1992","PANGANIBAN, JAIME PAUL B.","LP-PDP",TRUE
"57","RAMOS, HORACIO C.                                             LAKAS-NUCD               23,137","3/13","BENGUET","CAR","governor",""," 23,137",NA,"RAMOS, HORACIO C.","",TRUE
"58","TINDA-AN, ROBERT M.                                           LDP                      18,584","3/13","BENGUET","CAR","governor",""," 18,584",NA,"TINDA-AN, ROBERT M.","",TRUE
"59","CUILAN, MANUEL C.                                             NPC                      13,868","3/13","BENGUET","CAR","governor",""," 13,868",NA,"CUILAN, MANUEL C.","",TRUE
"60","DULNUAN, JACK I.                                              KBL                      10,344","3/13","BENGUET","CAR","governor",""," 10,344",NA,"DULNUAN, JACK I.","",TRUE
"61","ESDEN, PEDRO L.                                               INDEPENDENT               365","3/13","BENGUET","CAR","governor",""," 365",NA,"ESDEN, PEDRO L.","",TRUE
"62","CARANTES, WALTER R.            WALLY                          LDP                      29,662   May 18,1992","3/13","BENGUET","CAR","vice governor",""," 29,662","May 18,1992","CARANTES, WALTER R.","LDP",TRUE
"63","LAITA, JOHN T.                                                NPC                      22,624","3/13","BENGUET","CAR","vice governor",""," 22,624",NA,"LAITA, JOHN T.","",TRUE
"64","COSALAN, PETER M.                                             LP-PDP                   19,447","3/13","BENGUET","CAR","vice governor",""," 19,447",NA,"COSALAN, PETER M.","",TRUE
"65","PALAEZ, BIAL A.                                               LAKAS-NUCD               18,693","3/13","BENGUET","CAR","vice governor",""," 18,693",NA,"PALAEZ, BIAL A.","",TRUE
"66","BERAY, JOSE Q.                                                INDEPENDENT               141","3/13","BENGUET","CAR","vice governor",""," 141",NA,"BERAY, JOSE Q.","",TRUE
"67","ALANGWAWI, JOSE C.                                            KBL                       136","3/13","BENGUET","CAR","vice governor",""," 136",NA,"ALANGWAWI, JOSE C.","",TRUE
"68","ATOS, MARVIN D.                MARV                           LP-PDP                   13,963   May 18,1992","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 13,963","May 18,1992","ATOS, MARVIN D.","LP-PDP",TRUE
"69","ALIPIT, VICTORINA P.           VICKY                          LDP                      11,480   May 18,1992","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 11,480","May 18,1992","ALIPIT, VICTORINA P.","LDP",TRUE
"70","SUELLO, BENJAMIN C.            BEN                            LDP                      10,989   May 18,1992","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 10,989","May 18,1992","SUELLO, BENJAMIN C.","LDP",TRUE
"71","FERNANDO, ROBERTO L.           TENY                           NPC                      9,773    May 18,1992","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 9,773","May 18,1992","FERNANDO, ROBERTO L.","NPC",TRUE
"72","CELINO, RAYMUNDO W.            RAY                            INDEPENDENT              9,240    May 18,1992","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 9,240","May 18,1992","CELINO, RAYMUNDO W.","INDEPENDENT",TRUE
"73","FIANZA, JOSE L.                                               NPC                      8,838","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 8,838",NA,"FIANZA, JOSE L.","",TRUE
"74","NGOSLAB, DANIEL T.                                            LAKAS-NUCD               8,592","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 8,592",NA,"NGOSLAB, DANIEL T.","",TRUE
"75","ACAY, BALBALLO SR. P.                                         LDP                      8,384","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 8,384",NA,"ACAY, BALBALLO SR. P.","",TRUE
"76","API-IT, GEORGE L.                                             LDP                      7,992","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 7,992",NA,"API-IT, GEORGE L.","",TRUE
"77","CARANTES, ANTINO F.                                           LAKAS-NUCD               7,408","3/13","BENGUET","CAR","board member","1ST DISTRICT"," 7,408",NA,"CARANTES, ANTINO F.","",TRUE
"78","BEHIS, SALEM P.                                                NPC                      7,240","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 7,240",NA,"BEHIS, SALEM P.","",TRUE
"79","GALASGAS, JAIME A.                                             LP-PDP                   6,855","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 6,855",NA,"GALASGAS, JAIME A.","",TRUE
"80","PALANGDAN, DOMAS A.                                            NPC                      6,753","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 6,753",NA,"PALANGDAN, DOMAS A.","",TRUE
"81","QUIANO, EDERLINDO R.                                           LAKAS-NUCD               5,738","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 5,738",NA,"QUIANO, EDERLINDO R.","",TRUE
"82","TOCTOCAN, MILTON T.                                            NPC                      5,651","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 5,651",NA,"TOCTOCAN, MILTON T.","",TRUE
"83","GOLINGAB, FRANCISCO JR. E.                                     LP-PDP                   5,638","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 5,638",NA,"GOLINGAB, FRANCISCO JR. E.","",TRUE
"84","GIRON, WILLIAM -                                               INDEPENDENT              4,661","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 4,661",NA,"GIRON, WILLIAM -","",TRUE
"85","PONGAYAN, EUFRONIO L.                                          INDEPENDENT              2,643","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 2,643",NA,"PONGAYAN, EUFRONIO L.","",TRUE
"86","DE GUZMAN, BERNABE E.                                          KBL                      1,687","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 1,687",NA,"DE GUZMAN, BERNABE E.","",TRUE
"87","AQUINO, ROMEO T.                                               KBL                      1,518","4/13","BENGUET","CAR","board member","1ST DISTRICT"," 1,518",NA,"AQUINO, ROMEO T.","",TRUE
"88","GUERZON, SAMUEL B.              SAMMY                          LAKAS-NUCD               19,648   May 18,1992","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 19,648","May 18,1992","GUERZON, SAMUEL B.","LAKAS-NUCD",TRUE
"89","SACLA, WASING D.                WAS                            LDP                      17,261   May 18,1992","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 17,261","May 18,1992","SACLA, WASING D.","LDP",TRUE
"90","SANTOS, AGOSTO P.               GOS                            LDP                      14,623   May 18,1992","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 14,623","May 18,1992","SANTOS, AGOSTO P.","LDP",TRUE
"91","BANTALI, JULIO L.               JULES                          LAKAS-NUCD               12,969   May 18,1992","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 12,969","May 18,1992","BANTALI, JULIO L.","LAKAS-NUCD",TRUE
"92","MALAYA, JAMES M.                JAMES                          LDP                      12,093   May 18,1992","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 12,093","May 18,1992","MALAYA, JAMES M.","LDP",TRUE
"93","CAMPOS, CELLONG K.                                             LAKAS-NUCD               11,349","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 11,349",NA,"CAMPOS, CELLONG K.","",TRUE
"94","PARAN, SAMSON C.                                               LDP                      11,198","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 11,198",NA,"PARAN, SAMSON C.","",TRUE
"95","MARRERO, ASTERIO A.                                            LAKAS-NUCD               10,554","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 10,554",NA,"MARRERO, ASTERIO A.","",TRUE
"96","HAIGHT, JOHN T.                                                INDPENDENT               10,227","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 10,227",NA,"HAIGHT, JOHN T.","",TRUE
"97","ALANGDEO, LEONCIO L.                                           LP-PDP                   9,020","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 9,020",NA,"ALANGDEO, LEONCIO L.","",TRUE
"98","CATING, MAURICIO P.                                            LDP                      8,439","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 8,439",NA,"CATING, MAURICIO P.","",TRUE
"99","FANGKI, LOURDES G.                                             NPC                      7,820","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 7,820",NA,"FANGKI, LOURDES G.","",TRUE
"100","CHAMOS, THOMAS L.                                              LP-PDP                   6,985","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 6,985",NA,"CHAMOS, THOMAS L.","",TRUE
"101","BUGTONG, ALBERT M.                                             NPC                      6,785","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 6,785",NA,"BUGTONG, ALBERT M.","",TRUE
"102","SABIT, JOVITO -                                                LP-PDP                   6,554","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 6,554",NA,"SABIT, JOVITO -","",TRUE
"103","BAYAN, ICAD M.                                                 NPC                      6,452","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 6,452",NA,"BAYAN, ICAD M.","",TRUE
"104","MARINES, BONIFACIO D.                                          KBL                      6,355","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 6,355",NA,"MARINES, BONIFACIO D.","",TRUE
"105","ABALOS, GREGORIO W.                                            NPC                      5,772","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 5,772",NA,"ABALOS, GREGORIO W.","",TRUE
"106","PEREZ, URSULA -                                                INDEPENDENT              5,208","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 5,208",NA,"PEREZ, URSULA -","",TRUE
"107","BOLISLIS, AGAPITO K.                                           LP-PDP                   3,755","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 3,755",NA,"BOLISLIS, AGAPITO K.","",TRUE
"108","GALIAN, ALEX S.                                                KBL                      2,887","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 2,887",NA,"GALIAN, ALEX S.","",TRUE
"109","PACETINO, SATURNINO -                                          KBL                      2,204","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 2,204",NA,"PACETINO, SATURNINO -","",TRUE
"110","AGUINDADAO, MARCELINO U.                                       KBL                      2,142","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 2,142",NA,"AGUINDADAO, MARCELINO U.","",TRUE
"111","CANUTO, PHILIP P.                                              NPC                      2,140","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 2,140",NA,"CANUTO, PHILIP P.","",TRUE
"112","WALDO, DENNIS P.                                               INDEPENDENT              1,715","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 1,715",NA,"WALDO, DENNIS P.","",TRUE
"113","LACAMEN, LORENZO M.                                            INDEPENDENT              1,306","4/13","BENGUET","CAR","board member","2ND DISTRICT"," 1,306",NA,"LACAMEN, LORENZO M.","",TRUE
"114","MARTINEZ, ALBERT O.                                          NPC                       731","5/13","BENGUET","CAR","board member","2ND DISTRICT"," 731",NA,"MARTINEZ, ALBERT O.","",TRUE
"115","AROCO, LOURDES -                                             LAKAS-NUCD                211","5/13","BENGUET","CAR","board member","2ND DISTRICT"," 211",NA,"AROCO, LOURDES -","",TRUE
"116","SIMEON, ADRIAN -                                             LAKAS-NUCD                143","5/13","BENGUET","CAR","board member","2ND DISTRICT"," 143",NA,"SIMEON, ADRIAN -","",TRUE
"117","TONGACAN, EDWIN L.                                           NPC                        65","5/13","BENGUET","CAR","board member","2ND DISTRICT"," 65",NA,"TONGACAN, EDWIN L.","",TRUE
"118","SALVE, RUBEN C.                                              LAKAS-NUCD                 22","5/13","BENGUET","CAR","board member","2ND DISTRICT"," 22",NA,"SALVE, RUBEN C.","",TRUE
"119","TOLERO, EDWARD JR. K.                                        LAKAS-NUCD                 14","5/13","BENGUET","CAR","board member","2ND DISTRICT"," 14",NA,"TOLERO, EDWARD JR. K.","",TRUE
"120","VERGARA, BERNARDO M.       BERNARDO                          NPC                      28,333   May 16,1992","5/13","BENGUET","CAR","congressman","2ND DISTRICT"," 28,333","May 16,1992","VERGARA, BERNARDO M.","NPC",TRUE
"121","AQUINO, HONORATO -                                           -                          0","5/13","BENGUET","CAR","congressman","2ND DISTRICT"," 0",NA,"AQUINO, HONORATO -",NA,NA
"122","DUQUE, VENANCIO -                                            LAKAS-NUCD                 0","5/13","BENGUET","CAR","congressman","2ND DISTRICT"," 0",NA,"DUQUE, VENANCIO -",NA,NA
"123","NEVADA, ELMO -                                               PRP                        0","5/13","BENGUET","CAR","congressman","2ND DISTRICT"," 0",NA,"NEVADA, ELMO -",NA,NA
"124","ORDEN, AMADO D.                                              KBL                        0","5/13","BENGUET","CAR","congressman","2ND DISTRICT"," 0",NA,"ORDEN, AMADO D.",NA,NA
"125","RAMOS, FELIPE -                                              INDEPENDENT                0","5/13","BENGUET","CAR","congressman","2ND DISTRICT"," 0",NA,"RAMOS, FELIPE -",NA,NA
"126","CAPPLEMAN, BENJAMIN B.      BEN                             LDP                      18,065   May 16,1992","6/13","IFUGAO","CAR","congressman","2ND DISTRICT"," 18,065","May 16,1992","CAPPLEMAN, BENJAMIN B.","LDP",TRUE
"127","LUMAWIG, GUALBERTO B.                                       LAKAS-NUCD               13,229","6/13","IFUGAO","CAR","congressman","2ND DISTRICT"," 13,229",NA,"LUMAWIG, GUALBERTO B.","",TRUE
"128","HABAWEL, DENIS -                                            LP-PDP                   11,832","6/13","IFUGAO","CAR","congressman","2ND DISTRICT"," 11,832",NA,"HABAWEL, DENIS -","",TRUE
"129","PAWINGI, ALBERT D.          BERT                            NPC                      26,199   May 16,1992","6/13","IFUGAO","CAR","governor",""," 26,199","May 16,1992","PAWINGI, ALBERT D.","NPC",TRUE
"130","LANGBAYAN, JOHN -                                           LP-PDP-LABAN             16,745","6/13","IFUGAO","CAR","governor",""," 16,745",NA,"LANGBAYAN, JOHN -","",TRUE
"131","CODAMON, FELICIANO -                                        NP                       2,123","6/13","IFUGAO","CAR","governor",""," 2,123",NA,"CODAMON, FELICIANO -","",TRUE
"132","GADIT, DAVID -                                              INDEPENDENT               196","6/13","IFUGAO","CAR","governor",""," 196",NA,"GADIT, DAVID -","",TRUE
"133","DINUMLA, HERMAN B.          PASTOR                          NPC                      15,210   May 16,1992","6/13","IFUGAO","CAR","vice governor",""," 15,210","May 16,1992","DINUMLA, HERMAN B.","NPC",TRUE
"134","DUNUAN, EVELYN -                                            LP-PDP-LABAN             12,230","6/13","IFUGAO","CAR","vice governor",""," 12,230",NA,"DUNUAN, EVELYN -","",TRUE
"135","HIMOLDANG, PIO -                                            LAKAS-NUCD               7,818","6/13","IFUGAO","CAR","vice governor",""," 7,818",NA,"HIMOLDANG, PIO -","",TRUE
"136","CUTIYOG, ESTEBAN -                                          LDP                      3,410","6/13","IFUGAO","CAR","vice governor",""," 3,410",NA,"CUTIYOG, ESTEBAN -","",TRUE
"137","DACAWE, JUAN B.             LOHANA                          LP-PDP LABAN             7,388    May 16,1992","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 7,388","May 16,1992","DACAWE, JUAN B.","LP-PDP LABAN",TRUE
"138","TAYABAN, JAMES -            HAMES                           LP                       5,107    May 16,1992","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 5,107","May 16,1992","TAYABAN, JAMES -","LP",TRUE
"139","DULNUAN, RODOLFO B.         RUDY                            LDP                      4,842    May 16,1992","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 4,842","May 16,1992","DULNUAN, RODOLFO B.","LDP",TRUE
"140","MANGYAO, ROBERT -                                           LP                       4,713","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 4,713",NA,"MANGYAO, ROBERT -","",TRUE
"141","DAIT, JUAN JR. -                                            LAKAS-NUCD-PDSP          3,986","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 3,986",NA,"DAIT, JUAN JR. -","",TRUE
"142","KITONG, GREGORIO -                                          NPC                      3,827","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 3,827",NA,"KITONG, GREGORIO -","",TRUE
"143","MILLO, DIONISIO -                                           LP                       3,485","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 3,485",NA,"MILLO, DIONISIO -","",TRUE
"144","NGITIT, MANUEL -                                            LDP                      3,400","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 3,400",NA,"NGITIT, MANUEL -","",TRUE
"145","BUMAHIT, BASILIO -                                          LAKAS-NUCD               2,972","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,972",NA,"BUMAHIT, BASILIO -","",TRUE
"146","BADANGAN, GUILLERMO -                                       LP                       2,772","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,772",NA,"BADANGAN, GUILLERMO -","",TRUE
"147","CRESPILLO, ALBERTO -                                        NPC                      2,763","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,763",NA,"CRESPILLO, ALBERTO -","",TRUE
"148","PAGADDUT, ALBERTO -                                         INDEPENDENT              2,746","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,746",NA,"PAGADDUT, ALBERTO -","",TRUE
"149","BALANGUYAN, RAMON -                                         LAKAS-NUCD               2,384","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,384",NA,"BALANGUYAN, RAMON -","",TRUE
"150","GUINID, JOSE -                                              LP                       2,336","6/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,336",NA,"GUINID, JOSE -","",TRUE
"151","BACDANGAN, NAPOLEON -                                      LP                       2,248","7/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,248",NA,"BACDANGAN, NAPOLEON -","",TRUE
"152","MALINGAN, ROSITO -                                         PDP-LABAN                2,012","7/13","IFUGAO","CAR","board member","1ST DISTRICT"," 2,012",NA,"MALINGAN, ROSITO -","",TRUE
"153","DATONG, JUAN -                                             LDP                      1,751","7/13","IFUGAO","CAR","board member","1ST DISTRICT"," 1,751",NA,"DATONG, JUAN -","",TRUE
"154","CODAMON, VICTOR -                                          INDEPENDENT              1,580","7/13","IFUGAO","CAR","board member","1ST DISTRICT"," 1,580",NA,"CODAMON, VICTOR -","",TRUE
