"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","SARMIENTO, ROGELIO M.        ROGER                           LDP                      52,170   May 18,1992","1/16","DAVAO DEL NORTE","11","congressman","1ST DISTRICT"," 52,170","May 18,1992","SARMIENTO, ROGELIO M.","LDP",TRUE
"2","RAPISTA, RODOLFO C.                                          LAKAS-NUCD-UMDP          31,204","1/16","DAVAO DEL NORTE","11","congressman","1ST DISTRICT"," 31,204",NA,"RAPISTA, RODOLFO C.","",TRUE
"3","MANCAO, CESAR W.                                             KBL                      1,320","1/16","DAVAO DEL NORTE","11","congressman","1ST DISTRICT"," 1,320",NA,"MANCAO, CESAR W.","",TRUE
"4","BACARON, BALTAZAR C.                                         KBL                       565","1/16","DAVAO DEL NORTE","11","congressman","1ST DISTRICT"," 565",NA,"BACARON, BALTAZAR C.","",TRUE
"5","VARONA, NITHLER F.                                           LP-PDP-LABAN              237","1/16","DAVAO DEL NORTE","11","congressman","1ST DISTRICT"," 237",NA,"VARONA, NITHLER F.","",TRUE
"6","SATOR, BALTAZAR A.           BAL                             LDP                      40,824   May 19,1992","1/16","DAVAO DEL NORTE","11","congressman","2ND DISTRICT"," 40,824","May 19,1992","SATOR, BALTAZAR A.","LDP",TRUE
"7","CABALLERO, JOSE R.                                           NPC                      37,758","1/16","DAVAO DEL NORTE","11","congressman","2ND DISTRICT"," 37,758",NA,"CABALLERO, JOSE R.","",TRUE
"8","ALVAREZ, PANTALEON D.                                        LAKAS-NUCD               17,045","1/16","DAVAO DEL NORTE","11","congressman","2ND DISTRICT"," 17,045",NA,"ALVAREZ, PANTALEON D.","",TRUE
"9","MANIWANG, CRISANTO D.                                        PRP                      16,582","1/16","DAVAO DEL NORTE","11","congressman","2ND DISTRICT"," 16,582",NA,"MANIWANG, CRISANTO D.","",TRUE
"10","BALINAS, FILOMENO J                                          LP-PDP-LABAN             8,297","1/16","DAVAO DEL NORTE","11","congressman","2ND DISTRICT"," 8,297",NA,"BALINAS, FILOMENO J","",TRUE
