"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","QUIMPO, ALLEN S.             MAYOR ALLEN                        LDP                      68,413   May 19,1992","1/14","AKLAN","06","congressman",NA," 68,413","May 19,1992","QUIMPO, ALLEN S.","LDP",TRUE
"2","LEGASPI, RAMON B.                                               NPC                      45,348","1/14","AKLAN","06","congressman",NA," 45,348",NA,"LEGASPI, RAMON B.","",TRUE
"3","TOLENTINO, EDMUNDO M.                                           LAKAS-NUCD               24,518","1/14","AKLAN","06","congressman",NA," 24,518",NA,"TOLENTINO, EDMUNDO M.","",TRUE
"4","TUMBOCON, JUAN A.                                               KBL                       431","1/14","AKLAN","06","congressman",NA," 431",NA,"TUMBOCON, JUAN A.","",TRUE
"5","LEGASPI, ANTONIO R.                                             KBL                       346","1/14","AKLAN","06","congressman",NA," 346",NA,"LEGASPI, ANTONIO R.","",TRUE
"6","CABAGNOT, CORAZON L.         NENENG                             NPC                      68,424   May 19,1992","1/14","AKLAN","06","governor",""," 68,424","May 19,1992","CABAGNOT, CORAZON L.","NPC",TRUE
"7","MARQUEZ, CARLITO S.                                             LDP                      62,377","1/14","AKLAN","06","governor",""," 62,377",NA,"MARQUEZ, CARLITO S.","",TRUE
"8","RUIZ, FEDERICO JR. E.                                           LAKAS-NUCD               12,816","1/14","AKLAN","06","governor",""," 12,816",NA,"RUIZ, FEDERICO JR. E.","",TRUE
"9","SALVADOR, MARCELINO R.                                          NP/KBL                    557","1/14","AKLAN","06","governor",""," 557",NA,"SALVADOR, MARCELINO R.","",TRUE
"10","IBADLIT, LIBERATO R.         POPOY                              NPC                      44,242   May 19,1992","1/14","AKLAN","06","vice governor",""," 44,242","May 19,1992","IBADLIT, LIBERATO R.","NPC",TRUE
"11","MALILAY, WAYNE T.                                               LDP                      41,434","1/14","AKLAN","06","vice governor",""," 41,434",NA,"MALILAY, WAYNE T.","",TRUE
"12","RODRIGUEZ, JEAN O.                                              LAKAS-NUCD               34,161","1/14","AKLAN","06","vice governor",""," 34,161",NA,"RODRIGUEZ, JEAN O.","",TRUE
"13","TORRE, EBENEZER G.                                              NP                       5,785","1/14","AKLAN","06","vice governor",""," 5,785",NA,"TORRE, EBENEZER G.","",TRUE
"14","LEGASPI, RODOLFO R.                                             INDEPENDENT              2,184","1/14","AKLAN","06","vice governor",""," 2,184",NA,"LEGASPI, RODOLFO R.","",TRUE
"15","SOLIDUM, EXPEDITO R.                                            KBL                      1,452","1/14","AKLAN","06","vice governor",""," 1,452",NA,"SOLIDUM, EXPEDITO R.","",TRUE
"16","RETURIANO, RAFAELA M.                                           INDEPENDENT              1,327","1/14","AKLAN","06","vice governor",""," 1,327",NA,"RETURIANO, RAFAELA M.","",TRUE
"17","MORANIA, PLARIDEL M.         DODOY                              LDP                      28,870   May 19,1992","1/14","AKLAN","06","board member","1ST DISTRICT"," 28,870","May 19,1992","MORANIA, PLARIDEL M.","LDP",TRUE
"18","REGALADO, SANTIAGO R.        SONNY                              LDP                      22,210   May 19,1992","1/14","AKLAN","06","board member","1ST DISTRICT"," 22,210","May 19,1992","REGALADO, SANTIAGO R.","LDP",TRUE
"19","RAZ, TOMAS S.                TOM                                LDP                      22,060   May 19,1992","1/14","AKLAN","06","board member","1ST DISTRICT"," 22,060","May 19,1992","RAZ, TOMAS S.","LDP",TRUE
"20","VENUS, ALITA A                                                  -                        20,734   July 15,1992","1/14","AKLAN","06","board member","1ST DISTRICT"," 20,734","July 15,1992","VENUS, ALITA A","-",FALSE
"21","TOLENTINO, RONQUILLO C.                                         LAKAS-NUCD               20,520","1/14","AKLAN","06","board member","1ST DISTRICT"," 20,520",NA,"TOLENTINO, RONQUILLO C.","",TRUE
"22","MOBO, REBECCA P.                                                LAKAS-NUCD               20,138","1/14","AKLAN","06","board member","1ST DISTRICT"," 20,138",NA,"MOBO, REBECCA P.","",TRUE
"23","ZARASPE, RAFAEL D.                                              NPC                      18,582","1/14","AKLAN","06","board member","1ST DISTRICT"," 18,582",NA,"ZARASPE, RAFAEL D.","",TRUE
"24","CORTEZ, CEZAR C.                                                NPC                      17,687","1/14","AKLAN","06","board member","1ST DISTRICT"," 17,687",NA,"CORTEZ, CEZAR C.","",TRUE
"25","TAYCO, LEONARDO M.                                             NPC                      16,440","2/14","AKLAN","06","board member","1ST DISTRICT"," 16,440",NA,"TAYCO, LEONARDO M.","",TRUE
"26","CLEOFE, GUILLERMO B.                                           LDP                      11,571","2/14","AKLAN","06","board member","1ST DISTRICT"," 11,571",NA,"CLEOFE, GUILLERMO B.","",TRUE
"27","PADOR, MARIANO M.                                              LAKAS-NUCD               8,403","2/14","AKLAN","06","board member","1ST DISTRICT"," 8,403",NA,"PADOR, MARIANO M.","",TRUE
"28","GUEVARRA, CLARENCE R.                                          LAKAS-NUCD               8,169","2/14","AKLAN","06","board member","1ST DISTRICT"," 8,169",NA,"GUEVARRA, CLARENCE R.","",TRUE
"29","TEJADA, ARNALDO M.                                             INDEPENDENT              7,176","2/14","AKLAN","06","board member","1ST DISTRICT"," 7,176",NA,"TEJADA, ARNALDO M.","",TRUE
"30","MACAHILIG, CATALINO R.                                         LAKAS-NUCD               5,773","2/14","AKLAN","06","board member","1ST DISTRICT"," 5,773",NA,"MACAHILIG, CATALINO R.","",TRUE
"31","OQUENDO, FELIPE M.                                             INDEPENDENT              5,382","2/14","AKLAN","06","board member","1ST DISTRICT"," 5,382",NA,"OQUENDO, FELIPE M.","",TRUE
"32","RONDARIO, JOSE R.                                              KBL/NP                   1,919","2/14","AKLAN","06","board member","1ST DISTRICT"," 1,919",NA,"RONDARIO, JOSE R.","",TRUE
"33","GARCIA, ROBERTO JR. M.       JUN                               NUCD                     21,710   May 19,1992","2/14","AKLAN","06","board member","2ND DISTRICT"," 21,710","May 19,1992","GARCIA, ROBERTO JR. M.","NUCD",TRUE
"34","PADOR, CONRADO S.            CONDRING                          NUCD                     18,830   May 19,1992","2/14","AKLAN","06","board member","2ND DISTRICT"," 18,830","May 19,1992","PADOR, CONRADO S.","NUCD",TRUE
"35","FERNANDEZ, ANICETO A.        ANI                               NPC                      18,296   May 19,1992","2/14","AKLAN","06","board member","2ND DISTRICT"," 18,296","May 19,1992","FERNANDEZ, ANICETO A.","NPC",TRUE
"36","SITJAR, ALEXANDER S.         ALEX                              NPC                      16,238   May 19,1992","2/14","AKLAN","06","board member","2ND DISTRICT"," 16,238","May 19,1992","SITJAR, ALEXANDER S.","NPC",TRUE
"37","SINEL, JOSUE A.                                                NPC                      14,922","2/14","AKLAN","06","board member","2ND DISTRICT"," 14,922",NA,"SINEL, JOSUE A.","",TRUE
"38","TIROL, LOU F.                                                  LDP                      13,987","2/14","AKLAN","06","board member","2ND DISTRICT"," 13,987",NA,"TIROL, LOU F.","",TRUE
"39","INOCENCIO, ROMEO -                                             LDP                      13,868","2/14","AKLAN","06","board member","2ND DISTRICT"," 13,868",NA,"INOCENCIO, ROMEO -","",TRUE
"40","GOMEZ, ANASTACIO SR. C.                                        NPC-NP-KBL               12,010","2/14","AKLAN","06","board member","2ND DISTRICT"," 12,010",NA,"GOMEZ, ANASTACIO SR. C.","",TRUE
"41","TINDOG, RAFAEL A.                                              LDP                      11,289","2/14","AKLAN","06","board member","2ND DISTRICT"," 11,289",NA,"TINDOG, RAFAEL A.","",TRUE
"42","ASCANO, FLORANTE M.                                            LAKAS-NUCD               8,729","2/14","AKLAN","06","board member","2ND DISTRICT"," 8,729",NA,"ASCANO, FLORANTE M.","",TRUE
"43","CAHILIG, DANIEL J                                              LDP                      8,136","2/14","AKLAN","06","board member","2ND DISTRICT"," 8,136",NA,"CAHILIG, DANIEL J","",TRUE
"44","FUENTES, ISAGANI T.                                            LAKAS-NUCD               7,748","2/14","AKLAN","06","board member","2ND DISTRICT"," 7,748",NA,"FUENTES, ISAGANI T.","",TRUE
"45","TESORERO, PROCESO T.                                           KBL                      2,827","2/14","AKLAN","06","board member","2ND DISTRICT"," 2,827",NA,"TESORERO, PROCESO T.","",TRUE
"46","AGUIRRE, ANITA C.                                              INDEPENDENT              2,665","2/14","AKLAN","06","board member","2ND DISTRICT"," 2,665",NA,"AGUIRRE, ANITA C.","",TRUE
"47","MANIKAN, ASWERO B.                                             PDP                      1,969","2/14","AKLAN","06","board member","2ND DISTRICT"," 1,969",NA,"MANIKAN, ASWERO B.","",TRUE
"48","TIROL, JOSE D.                                                 INDEPENDENT              1,700","2/14","AKLAN","06","board member","2ND DISTRICT"," 1,700",NA,"TIROL, JOSE D.","",TRUE
"49","JAVIER, EXEQUIEL B.             BOY EX JAVIER                        LAKAS-NUCD               35,336   May 19,1992","3/14","ANTIQUE","06","congressman","2ND DISTRICT"," 35,336","May 19,1992","JAVIER, EXEQUIEL B.","LAKAS-NUCD",TRUE
"50","PEREZ, SALVACION Z.                                                  LDP                      34,698","3/14","ANTIQUE","06","congressman","2ND DISTRICT"," 34,698",NA,"PEREZ, SALVACION Z.","",TRUE
"51","LIM, MERLITA D.                                                      NP                       16,047","3/14","ANTIQUE","06","congressman","2ND DISTRICT"," 16,047",NA,"LIM, MERLITA D.","",TRUE
"52","IMPORTANTE, REYNALDO G.                                              NPC                      14,741","3/14","ANTIQUE","06","congressman","2ND DISTRICT"," 14,741",NA,"IMPORTANTE, REYNALDO G.","",TRUE
"53","ALDON, CORNELIO P.                                                   NPC                      10,777","3/14","ANTIQUE","06","congressman","2ND DISTRICT"," 10,777",NA,"ALDON, CORNELIO P.","",TRUE
"54","PACIFICADOR, PAZ FLOR PORTIA G.                                      KBL                      7,024","3/14","ANTIQUE","06","congressman","2ND DISTRICT"," 7,024",NA,"PACIFICADOR, PAZ FLOR PORTIA G.","",TRUE
"55","MALLARES, NARZAL B.                                                  LP-PDP                   5,720","3/14","ANTIQUE","06","congressman","2ND DISTRICT"," 5,720",NA,"MALLARES, NARZAL B.","",TRUE
"56","PLAMERAS, JOVITO JR. C.         VITO                                 LAKAS-NUCD               40,779   May 19,1992","3/14","ANTIQUE","06","governor",""," 40,779","May 19,1992","PLAMERAS, JOVITO JR. C.","LAKAS-NUCD",TRUE
"57","OPERIANO, ROBERTO Q.                                                 PRP                      33,462","3/14","ANTIQUE","06","governor",""," 33,462",NA,"OPERIANO, ROBERTO Q.","",TRUE
"58","ZALDIVAR, ENRIQUE A.                                                 LDP                      24,222","3/14","ANTIQUE","06","governor",""," 24,222",NA,"ZALDIVAR, ENRIQUE A.","",TRUE
"59","PACIFICADOR, JULIAN F.                                               NPC                      15,878","3/14","ANTIQUE","06","governor",""," 15,878",NA,"PACIFICADOR, JULIAN F.","",TRUE
"60","RODRIGUEZ, PEDRO L.                                                  NPC                      5,993","3/14","ANTIQUE","06","governor",""," 5,993",NA,"RODRIGUEZ, PEDRO L.","",TRUE
"61","BANGCAYA, RAMON JR. -                                                LP-PDP LABAN             4,300","3/14","ANTIQUE","06","governor",""," 4,300",NA,"BANGCAYA, RAMON JR. -","",TRUE
"62","RUBINOS, ROBIN P.               BOY                                  LAKAS-NUCD               26,495   May 19,1992","3/14","ANTIQUE","06","vice governor",""," 26,495","May 19,1992","RUBINOS, ROBIN P.","LAKAS-NUCD",TRUE
"63","LOTILLA, SANTIAGO IV J                                               NPC                      26,037","3/14","ANTIQUE","06","vice governor",""," 26,037",NA,"LOTILLA, SANTIAGO IV J","",TRUE
"64","JULIAN, SAMUEL A.                                                    PRP                      19,311","3/14","ANTIQUE","06","vice governor",""," 19,311",NA,"JULIAN, SAMUEL A.","",TRUE
"65","SALAZAR, MANUEL J                                                    LDP                      19,004","3/14","ANTIQUE","06","vice governor",""," 19,004",NA,"SALAZAR, MANUEL J","",TRUE
"66","MAGSICO, QUINTIN D.                                                  LP                       16,175","3/14","ANTIQUE","06","vice governor",""," 16,175",NA,"MAGSICO, QUINTIN D.","",TRUE
"67","SALVANI, RAMON JR. M.                                                KBL                      4,335","3/14","ANTIQUE","06","vice governor",""," 4,335",NA,"SALVANI, RAMON JR. M.","",TRUE
"68","PEFIANCO, MARIANO R.                                                 LP/PDP LABAN             3,403","3/14","ANTIQUE","06","vice governor",""," 3,403",NA,"PEFIANCO, MARIANO R.","",TRUE
"69","MARFIL, DAMIAN JR. G.           DANNY                                LAKAS-NUCD               18,798   May 19,1992","3/14","ANTIQUE","06","board member","1ST DISTRICT"," 18,798","May 19,1992","MARFIL, DAMIAN JR. G.","LAKAS-NUCD",TRUE
"70","ABELLO, HERNANY A.              NANY                                 LAKAS-NUCD               15,131   May 19,1992","3/14","ANTIQUE","06","board member","1ST DISTRICT"," 15,131","May 19,1992","ABELLO, HERNANY A.","LAKAS-NUCD",TRUE
"71","DAGOHOY, EDDIE H.               ED                                   LAKAS-NUCD               12,797   May 19,1992","3/14","ANTIQUE","06","board member","1ST DISTRICT"," 12,797","May 19,1992","DAGOHOY, EDDIE H.","LAKAS-NUCD",TRUE
"72","PAGUNSAN, ANSELMO L.            ANSEL                                LDP                      12,350   May 19,1992","3/14","ANTIQUE","06","board member","1ST DISTRICT"," 12,350","May 19,1992","PAGUNSAN, ANSELMO L.","LDP",TRUE
"73","COMBONG, ALFONSO III G.                                              NPC                      11,796","3/14","ANTIQUE","06","board member","1ST DISTRICT"," 11,796",NA,"COMBONG, ALFONSO III G.","",TRUE
"74","AUTAJAY, MANUEL E.                                                 LAKAS-NUCD               10,170","4/14","ANTIQUE","06","board member","1ST DISTRICT"," 10,170",NA,"AUTAJAY, MANUEL E.","",TRUE
"75","TAJANLANGIT, CESAR R.                                              NPC                      10,023","4/14","ANTIQUE","06","board member","1ST DISTRICT"," 10,023",NA,"TAJANLANGIT, CESAR R.","",TRUE
