"","V1","page","province","region","position","district","votes","proclamation_date","name","party","has_nickname"
"1","PLAZA, CHARITO B.               CHING                               LDP                      50,529   May 24,1992","1/19","AGUSAN DEL NORTE","10","congressman","1ST DISTRICT"," 50,529","May 24,1992","PLAZA, CHARITO B.","LDP",TRUE
"2","GONZALES, PROCESO T.                                                LAKAS-NUCD               29,373","1/19","AGUSAN DEL NORTE","10","congressman","1ST DISTRICT"," 29,373",NA,"GONZALES, PROCESO T.","",TRUE
"3","PONFERRADA, WENCESLAO I.                                            LP-PDP                   2,250","1/19","AGUSAN DEL NORTE","10","congressman","1ST DISTRICT"," 2,250",NA,"PONFERRADA, WENCESLAO I.","",TRUE
"4","FAMORCAN, PEDRITO F.                                                INDEPENDENT               645","1/19","AGUSAN DEL NORTE","10","congressman","1ST DISTRICT"," 645",NA,"FAMORCAN, PEDRITO F.","",TRUE
"5","MONTALBAN, CRISOTELO JR. M.                                         KBL                       102","1/19","AGUSAN DEL NORTE","10","congressman","1ST DISTRICT"," 102",NA,"MONTALBAN, CRISOTELO JR. M.","",TRUE
"6","*AMANTE, EDELMIRO SR. A.                                             -                        67,115  August 31,1993 AUGUST 30, 1993 SPECIAL ELECTIONS","1/19","AGUSAN DEL NORTE","10","congressman","2ND DISTRICT"," 67,115","August 31,1993","*AMANTE, EDELMIRO SR. A.","-",FALSE
"7","AMANTE, EDELMIRO A.             EDEL                                LAKAS-NUCD               42,074   May 18,1992","1/19","AGUSAN DEL NORTE","10","congressman","2ND DISTRICT"," 42,074","May 18,1992","AMANTE, EDELMIRO A.","LAKAS-NUCD",TRUE
"8","AQUINO, ROBERTO S.                                                  LDP-INDEPENDENT          22,576","1/19","AGUSAN DEL NORTE","10","congressman","2ND DISTRICT"," 22,576",NA,"AQUINO, ROBERTO S.","",TRUE
"9","CAGAMPANG-DE CASTRO, SOLEDAD M.                                     INDEPENDENT              5,773","1/19","AGUSAN DEL NORTE","10","congressman","2ND DISTRICT"," 5,773",NA,"CAGAMPANG-DE CASTRO, SOLEDAD M.","",TRUE
"10","RAMA, EDUARDO L.                EDDIE/EDRAMS                        NPC-PP                   39,585   May 18,1992","1/19","AGUSAN DEL NORTE","10","governor",""," 39,585","May 18,1992","RAMA, EDUARDO L.","NPC-PP",TRUE
"11","TOLENTINO, GEORGE D.                                                NUCD                     30,908","1/19","AGUSAN DEL NORTE","10","governor",""," 30,908",NA,"TOLENTINO, GEORGE D.","",TRUE
"12","PINEDA, PETER PAUL L.                                               LDP-IND                  7,852","1/19","AGUSAN DEL NORTE","10","governor",""," 7,852",NA,"PINEDA, PETER PAUL L.","",TRUE
"13","MAANO, ERNESTO T.                                                   KBL                      1,739","1/19","AGUSAN DEL NORTE","10","governor",""," 1,739",NA,"MAANO, ERNESTO T.","",TRUE
"14","JAPITANA, INOCENCIA G.                                              PAG-ASA NG BANSA          171","1/19","AGUSAN DEL NORTE","10","governor",""," 171",NA,"JAPITANA, INOCENCIA G.","",TRUE
"15","QUIAMJOT, GERARDO C.                                                PRP                       133","1/19","AGUSAN DEL NORTE","10","governor",""," 133",NA,"QUIAMJOT, GERARDO C.","",TRUE
"16","LIBARIOS, ROAN I.               ROAN                                LAKAS-NUCD               36,026   May 18,1992","1/19","AGUSAN DEL NORTE","10","vice governor",""," 36,026","May 18,1992","LIBARIOS, ROAN I.","LAKAS-NUCD",TRUE
"17","CARLOTO, ABELARDO M.                                                LDP                      29,170","1/19","AGUSAN DEL NORTE","10","vice governor",""," 29,170",NA,"CARLOTO, ABELARDO M.","",TRUE
"18","ROSALES, ANTONIO C.                                                 -                        3,481","1/19","AGUSAN DEL NORTE","10","vice governor",""," 3,481",NA,"ROSALES, ANTONIO C.","-",FALSE
"19","VILLANUEVA, ROMAN JR. A.                                            KBL                      1,987","1/19","AGUSAN DEL NORTE","10","vice governor",""," 1,987",NA,"VILLANUEVA, ROMAN JR. A.","",TRUE
"20","CABAL, RICARDO A.               RICHARD                             INDEPENDENT              1,329    May 18,1992","1/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 1,329","May 18,1992","CABAL, RICARDO A.","INDEPENDENT",TRUE
"21","ABASOLO, JAVIER S.                                                  NUCD                     1,216","1/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 1,216",NA,"ABASOLO, JAVIER S.","",TRUE
"22","CUBAL, BALTAZAR M.                                                  PP-NP                    1,014","1/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 1,014",NA,"CUBAL, BALTAZAR M.","",TRUE
"23","ATUPAN, VENERANDO D.         VENER/VEN                          LAKAS-NUCD               27,023   May 18,1992","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 27,023","May 18,1992","ATUPAN, VENERANDO D.","LAKAS-NUCD",TRUE
"24","FAMADOR, ALAN M.             LAN                                LAKAS-NUCD               25,815   May 18,1992","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 25,815","May 18,1992","FAMADOR, ALAN M.","LAKAS-NUCD",TRUE
"25","TEJANO, ROBERTO T.           BOB                                LAKAS-NUCD               23,736   May 18,1992","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 23,736","May 18,1992","TEJANO, ROBERTO T.","LAKAS-NUCD",TRUE
"26","BASADRE, PABLITO U.          BONG                               NPC-PP                   23,300   May 18,1992","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 23,300","May 18,1992","BASADRE, PABLITO U.","NPC-PP",TRUE
"27","BERIDO, PELAGIO JR. T.       PEPE                               NPC                      21,139   May 18,1992","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 21,139","May 18,1992","BERIDO, PELAGIO JR. T.","NPC",TRUE
"28","TAN, ANDRES R.               ANDRING                            LAKAS-NUCD               20,810   May 18,1992","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 20,810","May 18,1992","TAN, ANDRES R.","LAKAS-NUCD",TRUE
"29","CALO, RAMON M.               MONCHING                           LDP-IND                  19,516   May 18,1992","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 19,516","May 18,1992","CALO, RAMON M.","LDP-IND",TRUE
"30","BUNGABONG, RAMON G.                                             NPC                      18,822","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 18,822",NA,"BUNGABONG, RAMON G.","",TRUE
"31","LLIDO, ALIPIO C.                                                NUCD                     18,652","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 18,652",NA,"LLIDO, ALIPIO C.","",TRUE
"32","SANDALO, DAVID Q.                                               NUCD                     17,401","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 17,401",NA,"SANDALO, DAVID Q.","",TRUE
"33","SUACILLO, JUANITO B.                                            NUCD                     16,281","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 16,281",NA,"SUACILLO, JUANITO B.","",TRUE
"34","PALARCA, EDGAR B.                                               NPC/NP/PP/KBL            15,861","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 15,861",NA,"PALARCA, EDGAR B.","",TRUE
"35","AMOROSO, BREO M.                                                NPC                      13,097","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 13,097",NA,"AMOROSO, BREO M.","",TRUE
"36","RODRIGUEZ, MANUEL A.                                            LDP                      11,373","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 11,373",NA,"RODRIGUEZ, MANUEL A.","",TRUE
"37","LINDO, CHRISTOPHER H.                                           KBL                      7,427","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 7,427",NA,"LINDO, CHRISTOPHER H.","",TRUE
"38","CARLOTA, BOBBY LUIS F.                                          LDP-IND                  6,532","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 6,532",NA,"CARLOTA, BOBBY LUIS F.","",TRUE
"39","CUTA, PIO M.                                                    LDP-IND                  4,150","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 4,150",NA,"CUTA, PIO M.","",TRUE
"40","CEBRIAN, ROLDAN S.                                              KBL                      4,118","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 4,118",NA,"CEBRIAN, ROLDAN S.","",TRUE
"41","PESCANTE, RAMON V.                                              LDP-IND                  3,859","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 3,859",NA,"PESCANTE, RAMON V.","",TRUE
"42","HIJOS, DOMINADOR SR. U.                                         KBL                      3,081","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 3,081",NA,"HIJOS, DOMINADOR SR. U.","",TRUE
"43","GUTIERREZ, DEODITA M.                                           LDP-IND                  2,900","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 2,900",NA,"GUTIERREZ, DEODITA M.","",TRUE
"44","DE LA PAZ, DOUGLAS J                                            KBL                      2,814","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 2,814",NA,"DE LA PAZ, DOUGLAS J","",TRUE
"45","ALBURO, PACIFICO SR. D.                                         KBL                      2,483","2/19","AGUSAN DEL NORTE","10","board member","1ST DISTRICT"," 2,483",NA,"ALBURO, PACIFICO SR. D.","",TRUE
